,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
45,gezza96,2143.0,2092.15,2028.51,2009.05,84.01,8075,6432,16251,13811,89%
46,Raghy78d,2151.0,2118.27,2100.82,2070.05,38.49,10039,1964,171,389,70.2%
47,pdhFPL,2001.0,2127.47,2092.25,2104.79,-123.33,270176,1220,416,6,3.1%
48,NeilRankinZA,2002.0,1954.04,1933.21,1943.07,42.28,247035,203232,231866,110166,72.3%
49,EuanThompson,2173.0,2179.18,2130.97,2119.34,13.9,2770,28,5,1,57.7%
50,FPLrookie1,2026.0,2065.34,2029.87,1999.46,-21.52,192971,16265,15452,20083,38.5%
51,FplBudget,2107.0,2016.8,2015.95,2011.28,75.92,32022,57784,24715,12994,86.9%
52,FF_Vader,2134.0,2103.88,2109.96,2077.59,20.52,20535,4045,71,217,60.9%
53,alasdairtweets,2182.0,2127.82,2103.06,2077.73,63.04,3681,1170,155,213,81.5%
54,fpl_analytic,2005.0,1964.48,1981.07,1975.46,14.77,270963,166133,76040,45215,58.3%
55,stephendeyoung,1987.0,1981.74,1950.65,1929.85,16.87,312631,122091,159638,149825,59.4%
56,James_Ingram15,2031.0,2107.21,2095.14,2083.11,-80.42,118818,3612,323,139,12.8%
57,FPL_Kid,2061.0,2034.65,1989.02,1988.78,40.84,77180,37892,59237,29873,71.3%
58,fpl_jan,2247.0,2228.5,2123.58,2089.84,84.39,201,3,9,94,89.1%
59,FPL_Mezzala,2154.0,2189.48,2124.01,2107.0,-1.91,9402,14,9,6,49.3%
60,morstats,2021.0,2023.89,1953.96,1935.62,34.14,156293,49428,148238,130814,68%
61,FplOpinion,2055.0,2047.94,2062.77,2058.6,-17.98,110654,26782,2993,818,40.6%
62,_NeilFPL,2134.0,2125.11,2090.19,2078.45,20.03,19775,1352,497,188,60.7%
63,UnderstandingF8,1950.0,1870.01,1863.79,1846.88,73.48,431104,632926,684058,654787,85.8%
64,EejRoberts,2046.0,2105.69,2089.47,2079.16,-61.68,114309,3816,502,179,19.8%
65,FPL_Gents,2080.0,2041.05,2061.77,2037.83,16.6,57876,32810,3110,3077,59.1%
66,FPLHaggis,2045.0,2071.63,2019.76,1999.01,-0.99,138909,13450,21753,20469,49.6%
67,Jumpthewave,2077.0,2095.99,2052.8,2027.2,2.42,67684,5313,4980,5920,51.7%
68,DarraghNoonan,2126.0,2134.1,2066.77,2051.82,26.03,21671,842,2528,1239,63.8%
69,FPL_Chase,2125.0,2114.28,2097.73,2077.12,12.44,22299,2525,222,234,56.9%
70,jonwalker88,1995.0,2074.44,2096.59,2094.48,-110.13,293783,12135,272,57,5.3%
71,TomDavies_17,2139.0,2127.59,2072.78,2059.67,36.46,14706,1212,1677,778,69.1%
72,FodWeTrust,2014.0,2044.55,2074.92,2056.96,-61.44,239824,29141,1450,912,19.9%
73,FplPass,2075.0,2032.67,1944.69,1939.9,86.98,67375,39817,181596,119024,89.7%
74,prparsons,2095.0,2109.65,2055.09,2027.65,15.07,41320,3150,4435,5815,58.5%
75,FplJeb,1978.0,1998.04,2091.12,2064.95,-90.54,377514,87200,453,603,9.7%
76,JosesBusDrivers,1929.0,2060.81,2078.51,2081.51,-161.22,617086,18647,1033,149,0.7%
77,hidethecactus,2133.0,2070.92,2016.87,2004.36,86.41,19061,13740,23860,16752,89.6%
78,tweetsofagooner,1953.0,1943.58,1978.43,1979.42,-30.89,511235,243785,81616,39896,33.6%
79,FplRafiki,2026.0,1955.38,1940.12,1935.69,66.0,193630,197394,201046,130585,82.6%
80,FPL_Audit,2156.0,2077.04,2066.58,2034.43,80.46,10116,10875,2549,4011,88%
81,DaveCZfpl,1954.0,1964.83,2004.33,1998.94,-52.14,479472,164990,38104,20493,23.9%
82,PaulGiurculet,2198.0,2093.31,2000.42,1983.8,156.66,1418,5997,43298,34977,99.2%
83,k_rybaczuk,1970.0,1990.12,2023.48,1981.4,-44.88,444158,102229,19258,37451,27.2%
84,CoalportGlen,2173.0,2174.9,2099.31,2073.07,41.63,5389,55,203,270,71.9%
85,FPLvariance,2029.0,2094.76,2070.23,2057.93,-61.45,174083,5613,1948,878,19.9%
