,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,199,Meslier,2,1,48,23,4.716,False,1,1,2.2,4.716
1,16,Tierney,3,2,50,23,4.6389999999999985,False,1,1,10.3,4.6389999999999985
2,23,Gabriel,3,2,53,23,4.593,False,1,1,5.6,4.593
3,237,Alexander-Arnold,14,2,84,23,5.351,False,1,1,45.0,5.351
4,256,Cancelo,43,2,70,23,4.566,False,1,1,43.5,4.566
5,138,Mount,8,3,77,23,5.409,False,1,1,25.8,5.409
6,196,Raphinha,2,3,65,23,6.4270000000000005,False,1,1,15.2,6.4270000000000005
7,240,Jota,14,3,84,23,5.166,False,1,1,37.1,5.166
8,265,Foden,43,3,80,23,5.079,False,1,1,7.5,5.079
9,681,Coutinho,7,3,70,23,6.051,False,1,1,4.1,6.051
10,40,Watkins,7,4,77,23,6.686000000000001,True,2,1,13.3,13.372000000000002
11,30,Martínez,7,1,55,23,5.920999999999999,False,0,0,12.6,0.0
12,185,Ayling,2,2,43,23,4.441,False,0,0,2.8,0.0
13,6,Lacazette,3,4,84,23,5.066,False,0,0,4.2,0.0
14,468,King,57,4,58,23,4.79,False,0,0,8.3,0.0
