,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,60,11,4.455,False,1,5.8,4.455
1,255,Robertson,14,2,72,11,4.962,False,1,19.9,4.962
2,270,Walker,43,2,62,11,4.519,False,1,10.9,4.519
3,556,Dias,43,2,56,11,4.659,False,1,2.7,4.659
4,251,Mané,14,3,121,11,5.1789999999999985,False,1,10.9,5.1789999999999985
5,254,Salah,14,3,122,11,6.529,False,1,29.9,6.529
6,272,De Bruyne,43,3,117,11,7.48,True,2,20.5,14.96
7,276,Sterling,43,3,114,11,6.537000000000001,False,1,4.4,6.537000000000001
8,224,Vardy,13,4,102,11,5.1389999999999985,False,1,28.8,5.1389999999999985
9,282,Jesus,43,4,93,11,6.731,False,1,1.7,6.731
10,388,Kane,6,4,109,11,5.61,False,1,42.9,5.61
