rank,prev_rank,name,league,off,def,spi
191,191,Guadalajara,Mexican Primera Division Torneo Apertura,1.14,1.04,47.73
192,190,Luton Town,English League Championship,1.29,1.2,47.72
193,194,Santa Clara,Portuguese Liga,1.28,1.19,47.6
194,195,Los Angeles FC,Major League Soccer,1.63,1.56,47.58
195,197,Metz,French Ligue 1,1.33,1.25,47.55
196,233,FC Groningen,Dutch Eredivisie,1.31,1.23,47.48
197,193,Moreirense,Portuguese Liga,1.31,1.24,47.32
198,187,Salernitana,Italy Serie A,1.43,1.36,47.28
199,207,Blackburn,English League Championship,1.33,1.26,47.2
200,201,Pachuca,Mexican Primera Division Torneo Apertura,1.38,1.32,47.03
201,212,Hatayspor,Turkish Turkcell Super Lig,1.33,1.28,47.01
202,202,Bahía,Brasileiro Série A,1.12,1.05,46.98
203,217,Middlesbrough,English League Championship,1.21,1.15,46.94
204,199,Heracles,Dutch Eredivisie,1.38,1.34,46.75
205,242,Pumas Unam,Mexican Primera Division Torneo Apertura,1.28,1.23,46.67
206,153,Besiktas,Turkish Turkcell Super Lig,1.65,1.63,46.47
207,225,Rubin Kazan,Russian Premier Liga,1.24,1.2,46.47
208,198,Rapid Vienna,Austrian T-Mobile Bundesliga,1.49,1.47,46.45
209,216,Queens Park Rangers,English League Championship,1.31,1.28,46.39
210,211,Schalke 04,German 2. Bundesliga,1.43,1.41,46.34
211,219,Puebla,Mexican Primera Division Torneo Apertura,1.21,1.17,46.26
212,232,Hamburg SV,German 2. Bundesliga,1.52,1.51,46.23
213,208,Seattle Sounders FC,Major League Soccer,1.28,1.26,46.06
214,206,Werder Bremen,German 2. Bundesliga,1.47,1.47,45.94
215,214,Pacos Ferreira,Portuguese Liga,1.21,1.19,45.93
216,189,Rostov,Russian Premier Liga,1.41,1.41,45.85
217,215,FC Sheriff Tiraspol,UEFA Champions League,1.43,1.44,45.63
218,209,Santos,Brasileiro Série A,1.05,1.03,45.51
219,243,Konyaspor,Turkish Turkcell Super Lig,1.24,1.25,45.33
220,221,Anorthosis Famagusta,UEFA Europa Conference League,1.25,1.26,45.29
221,220,NEC,Dutch Eredivisie,1.42,1.45,45.19
222,204,Vissel Kobe,Japanese J League,1.38,1.41,45.14
223,226,Almeria,Spanish Segunda Division,1.18,1.19,45.06
224,196,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.52,1.58,44.75
225,213,Malmo FF,Swedish Allsvenskan,1.47,1.52,44.73
226,227,Boavista,Portuguese Liga,1.23,1.27,44.67
227,229,Millwall,English League Championship,1.18,1.22,44.44
228,274,SV Darmstadt 98,German 2. Bundesliga,1.5,1.58,44.42
229,260,Estudiantes,Argentina Primera Division,1.18,1.22,44.4
230,224,Sporting de Charleroi,Belgian Jupiler League,1.44,1.51,44.39
231,256,Preston North End,English League Championship,1.17,1.21,44.37
232,238,Swansea City,English League Championship,1.14,1.18,44.21
233,241,FK Qarabag,UEFA Europa Conference League,1.31,1.38,44.19
234,218,Birmingham,English League Championship,1.11,1.15,44.15
235,210,KV Mechelen,Belgian Jupiler League,1.59,1.69,44.13
236,222,Colorado Rapids,Major League Soccer,1.28,1.35,44.1
237,231,Nashville SC,Major League Soccer,1.25,1.32,43.93
238,244,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.25,1.32,43.89
239,245,FC Arouca,Portuguese Liga,1.23,1.31,43.87
240,230,CSKA Sofia,UEFA Europa Conference League,1.09,1.15,43.83
241,223,Rosenborg,Norwegian Tippeligaen,1.55,1.66,43.82
242,239,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.28,1.36,43.8
243,248,Coventry City,English League Championship,1.18,1.26,43.69
244,228,Lecce,Italy Serie B,1.28,1.37,43.59
245,251,Necaxa,Mexican Primera Division Torneo Apertura,1.2,1.28,43.58
246,236,Toluca,Mexican Primera Division Torneo Apertura,1.32,1.42,43.53
247,252,Vizela,Portuguese Liga,1.19,1.27,43.51
248,261,Cambuur Leeuwarden,Dutch Eredivisie,1.45,1.57,43.45
249,240,Krylia Sovetov,Russian Premier Liga,1.23,1.32,43.37
250,247,Sporting Kansas City,Major League Soccer,1.35,1.46,43.37
251,234,Sparta,Dutch Eredivisie,1.25,1.35,43.36
252,253,Omonia Nicosia,UEFA Europa Conference League,1.37,1.49,43.32
253,235,CFR 1907 Cluj,UEFA Europa Conference League,1.27,1.38,43.15
254,237,Heerenveen,Dutch Eredivisie,1.43,1.56,43.09
255,255,Columbus Crew,Major League Soccer,1.42,1.55,43.01
256,249,Sivasspor,Turkish Turkcell Super Lig,1.21,1.31,43.0
257,258,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
258,250,Parma,Italy Serie B,1.3,1.44,42.59
259,270,Cardiff City,English League Championship,1.25,1.39,42.51
260,286,Fatih Karagümrük,Turkish Turkcell Super Lig,1.34,1.5,42.4
261,262,Real Valladolid,Spanish Segunda Division,1.23,1.37,42.36
262,254,CA Independiente,Argentina Primera Division,1.0,1.1,42.35
263,287,Panathinaikos,Greek Super League,1.12,1.25,42.34
264,276,AaB,Danish SAS-Ligaen,1.31,1.46,42.33
265,257,Minnesota United FC,Major League Soccer,1.38,1.55,42.27
266,272,FC Zurich,Swiss Raiffeisen Super League,1.61,1.81,42.11
267,246,Talleres de Córdoba,Argentina Primera Division,1.14,1.29,42.0
268,308,Randers FC,Danish SAS-Ligaen,1.28,1.44,41.99
269,273,Cuiaba,Brasileiro Série A,1.01,1.14,41.93
270,264,Nottingham Forest,English League Championship,1.02,1.15,41.92
271,267,Ludogorets,UEFA Europa League,1.31,1.48,41.88
272,282,Orlando City SC,Major League Soccer,1.34,1.52,41.78
273,314,Terek Grozny,Russian Premier Liga,1.11,1.26,41.63
274,259,Juventude,Brasileiro Série A,1.04,1.18,41.61
275,265,Viking FK,Norwegian Tippeligaen,1.53,1.75,41.6
276,269,Tijuana,Mexican Primera Division Torneo Apertura,1.22,1.39,41.59
277,294,Portland Timbers,Major League Soccer,1.51,1.73,41.59
278,266,Slovan Bratislava,UEFA Europa Conference League,1.19,1.37,41.48
279,284,Atlético Goianiense,Brasileiro Série A,1.0,1.15,41.45
280,277,Tondela,Portuguese Liga,1.28,1.48,41.27
281,309,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.28,1.48,41.15
282,263,Sport Recife,Brasileiro Série A,1.03,1.2,41.06
283,285,AGF Aarhus,Danish SAS-Ligaen,1.11,1.3,41.03
284,283,DC United,Major League Soccer,1.39,1.62,40.9
285,278,Hearts,Scottish Premiership,1.26,1.48,40.77
286,295,Standard Liege,Belgian Jupiler League,1.29,1.53,40.39
287,275,Go Ahead Eagles,Dutch Eredivisie,1.33,1.59,40.38
288,280,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.18,1.4,40.37
289,289,Atlanta United FC,Major League Soccer,1.19,1.41,40.36
290,372,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.51,1.79,40.31
291,298,Willem II,Dutch Eredivisie,1.29,1.54,40.2
292,268,FC St. Pauli,German 2. Bundesliga,1.39,1.66,40.18
293,271,Urawa Red Diamonds,Japanese J League,1.1,1.33,40.15
294,279,Nagoya Grampus Eight,Japanese J League,0.98,1.19,40.05
295,281,Lanus,Argentina Primera Division,1.32,1.59,39.89
296,300,Girona FC,Spanish Segunda Division,1.06,1.29,39.79
297,288,Argentinos Juniors,Argentina Primera Division,0.98,1.2,39.75
298,297,Belenenses,Portuguese Liga,1.03,1.26,39.69
299,296,Valerenga,Norwegian Tippeligaen,1.21,1.48,39.6
300,303,Huracán,Argentina Primera Division,0.98,1.2,39.52
301,299,Los Angeles Galaxy,Major League Soccer,1.33,1.62,39.47
302,315,Union Santa Fe,Argentina Primera Division,1.02,1.26,39.45
303,292,Eupen,Belgian Jupiler League,1.31,1.6,39.34
304,306,Monza,Italy Serie B,1.04,1.29,39.27
305,293,Alanyaspor,Turkish Turkcell Super Lig,1.3,1.6,39.24
306,310,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
307,290,Huddersfield Town,English League Championship,1.02,1.28,38.97
308,311,Banfield,Argentina Primera Division,0.97,1.22,38.93
309,325,Derby County,English League Championship,1.0,1.27,38.76
310,313,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
311,316,Hibernian,Scottish Premiership,1.11,1.42,38.37
312,305,FC Zorya Luhansk,UEFA Europa Conference League,1.12,1.43,38.3
313,307,Hartberg,Austrian T-Mobile Bundesliga,1.28,1.62,38.28
314,320,OH Leuven,Belgian Jupiler League,1.33,1.69,38.28
315,351,Rosario Central,Argentina Primera Division,1.22,1.56,38.19
316,355,Hull City,English League Championship,1.02,1.32,38.11
317,301,PEC Zwolle,Dutch Eredivisie,1.18,1.52,38.03
318,304,Brescia,Italy Serie B,1.24,1.59,38.0
319,331,KV Kortrijk,Belgian Jupiler League,1.17,1.51,37.88
320,357,Benevento,Italy Serie B,1.11,1.44,37.87
321,323,Reading,English League Championship,1.16,1.5,37.79
322,335,Central Córdoba Santiago del Estero,Argentina Primera Division,0.99,1.31,37.69
323,321,Maritimo,Portuguese Liga,1.08,1.41,37.64
324,302,Auxerre,French Ligue 2,1.13,1.47,37.6
325,330,Blackpool,English League Championship,1.03,1.35,37.6
326,324,Chicago Fire,Major League Soccer,1.33,1.72,37.52
327,336,Leganes,Spanish Segunda Division,0.92,1.23,37.46
328,312,Racing Club,Argentina Primera Division,0.97,1.29,37.38
329,332,Kairat Almaty,UEFA Europa Conference League,1.2,1.59,37.14
330,359,Dijon FCO,French Ligue 2,1.1,1.46,37.1
331,327,Montreal Impact,Major League Soccer,1.18,1.57,37.07
332,369,Gimnasia La Plata,Argentina Primera Division,0.92,1.24,37.04
333,328,SC Paderborn,German 2. Bundesliga,1.33,1.75,37.02
334,338,Flora,UEFA Europa Conference League,1.37,1.8,37.02
335,370,FC Lugano,Swiss Raiffeisen Super League,1.08,1.44,36.99
336,344,IF Elfsborg,Swedish Allsvenskan,1.2,1.6,36.95
337,340,Silkeborg,Danish SAS-Ligaen,1.1,1.48,36.84
338,333,FC Juárez,Mexican Primera Division Torneo Apertura,1.04,1.4,36.84
339,322,RKC,Dutch Eredivisie,1.21,1.61,36.82
340,318,Newell's Old Boys,Argentina Primera Division,0.97,1.33,36.68
341,337,FC Dallas,Major League Soccer,1.29,1.72,36.66
342,341,Nimes,French Ligue 2,1.13,1.53,36.55
343,317,Frosinone,Italy Serie B,1.0,1.37,36.54
344,352,FC Ufa,Russian Premier Liga,0.96,1.32,36.44
345,343,Querétaro,Mexican Primera Division Torneo Apertura,1.01,1.39,36.3
346,375,Hammarby,Swedish Allsvenskan,1.36,1.83,36.26
347,354,Holstein Kiel,German 2. Bundesliga,1.2,1.64,36.21
348,356,Eibar,Spanish Segunda Division,1.03,1.43,36.18
349,345,Odense BK,Danish SAS-Ligaen,1.15,1.57,36.15
350,365,FC Tokyo,Japanese J League,1.09,1.5,36.02
351,380,Karlsruher SC,German 2. Bundesliga,1.2,1.65,35.9
352,349,IFK Norrkoping,Swedish Allsvenskan,1.29,1.76,35.89
353,348,Real Salt Lake,Major League Soccer,1.24,1.7,35.89
354,319,Barnsley,English League Championship,1.03,1.43,35.86
355,291,Aris Salonika,Greek Super League,1.08,1.51,35.85
356,373,Pisa,Italy Serie B,1.04,1.46,35.71
357,350,Godoy Cruz,Argentina Primera Division,1.04,1.46,35.5
358,353,St. Truidense,Belgian Jupiler League,1.11,1.55,35.47
359,334,Fortuna Sittard,Dutch Eredivisie,1.31,1.81,35.46
360,329,Fortuna Düsseldorf,German 2. Bundesliga,1.14,1.6,35.42
361,376,Adana Demirspor,Turkish Turkcell Super Lig,1.09,1.54,35.41
362,385,FC Khimki,Russian Premier Liga,0.98,1.41,35.27
363,360,Las Palmas,Spanish Segunda Division,0.97,1.39,35.23
364,361,Cremonese,Italy Serie B,0.98,1.41,35.12
365,342,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.1,1.57,35.08
366,374,Dundee Utd,Scottish Premiership,0.95,1.37,35.06
367,339,FC Luzern,Swiss Raiffeisen Super League,1.27,1.79,35.03
368,388,Bristol City,English League Championship,1.11,1.6,34.8
369,377,1. FC Heidenheim 1846,German 2. Bundesliga,1.09,1.57,34.8
370,367,FC Nordsjaelland,Danish SAS-Ligaen,1.28,1.82,34.64
371,362,Tenerife,Spanish Segunda Division,0.81,1.22,34.63
372,413,Lillestrom,Norwegian Tippeligaen,1.16,1.67,34.57
373,363,Avispa Fukuoka,Japanese J League,0.94,1.39,34.54
374,410,Antalyaspor,Turkish Turkcell Super Lig,1.08,1.57,34.51
375,358,Chapecoense AF,Brasileiro Série A,1.05,1.53,34.48
376,326,KV Oostende,Belgian Jupiler League,1.22,1.76,34.41
377,386,Ural Sverdlovsk Oblast,Russian Premier Liga,0.74,1.13,34.39
378,384,Paris FC,French Ligue 2,0.91,1.37,34.33
379,400,BK Hacken,Swedish Allsvenskan,1.27,1.83,34.33
380,406,Cercle Brugge,Belgian Jupiler League,1.04,1.54,34.16
381,364,Sanfrecce Hiroshima,Japanese J League,0.88,1.33,34.07
382,416,Cerezo Osaka,Japanese J League,1.02,1.52,34.04
383,379,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.0,1.5,33.92
384,397,SV Ried,Austrian T-Mobile Bundesliga,1.14,1.69,33.85
385,391,Jablonec,UEFA Europa Conference League,1.11,1.64,33.79
386,402,Servette,Swiss Raiffeisen Super League,1.33,1.93,33.73
387,409,AIK,Swedish Allsvenskan,0.86,1.32,33.7
388,394,Vancouver Whitecaps,Major League Soccer,1.12,1.67,33.69
389,468,Giannina,Greek Super League,0.98,1.49,33.69
390,387,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
391,346,St Gallen,Swiss Raiffeisen Super League,1.27,1.86,33.59
392,411,Real Oviedo,Spanish Segunda Division,0.84,1.3,33.59
393,366,San Lorenzo,Argentina Primera Division,0.88,1.36,33.54
394,392,1. FC Nürnberg,German 2. Bundesliga,1.02,1.55,33.51
395,396,Viborg,Danish SAS-Ligaen,1.2,1.79,33.23
396,449,Asteras Tripolis,Greek Super League,0.9,1.41,33.19
397,427,OFI Crete,Greek Super League,0.91,1.41,33.14
398,371,Colon Santa Fe,Argentina Primera Division,0.9,1.41,33.14
399,378,Spal,Italy Serie B,0.98,1.52,33.12
400,405,SV Zulte Waregem,Belgian Jupiler League,1.41,2.08,32.97
401,407,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
402,381,Motherwell,Scottish Premiership,1.07,1.64,32.92
403,382,Aberdeen,Scottish Premiership,0.93,1.46,32.92
404,404,Djurgardens IF,Swedish Allsvenskan,1.01,1.57,32.89
405,415,Haugesund,Norwegian Tippeligaen,1.22,1.84,32.86
406,434,NS Mura,UEFA Europa Conference League,1.07,1.65,32.79
407,432,Rotherham United,English League One,1.01,1.57,32.78
408,423,AC Ajaccio,French Ligue 2,0.73,1.19,32.71
409,395,Sarmiento,Argentina Primera Division,0.91,1.44,32.71
410,390,Sagan Tosu,Japanese J League,0.86,1.37,32.67
411,417,Livingston,Scottish Premiership,0.96,1.51,32.6
412,383,Patronato,Argentina Primera Division,0.97,1.53,32.55
413,482,Giresunspor,Turkish Turkcell Super Lig,0.85,1.37,32.53
414,418,Cittadella,Italy Serie B,0.85,1.37,32.49
415,393,Kayserispor,Turkish Turkcell Super Lig,1.06,1.65,32.47
