,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,376,Pope,4,1,54,36,7.239,False,1,20.5,7.239
1,357,Trippier,4,2,61,36,7.966,False,1,65.7,7.966
2,358,Burn,4,2,45,36,6.505,False,1,4.2,6.505
3,366,Schär,4,2,51,36,7.02,False,1,14.5,7.02
4,377,Botman,4,2,45,36,6.5420000000000025,False,1,6.8,6.5420000000000025
5,124,Mitoma,36,3,56,36,6.593999999999999,False,1,27.9,6.593999999999999
6,371,Joelinton,4,3,60,36,6.452000000000001,False,1,2.7,6.452000000000001
7,373,Willock,4,3,47,36,6.283,False,1,1.3,6.283
8,374,Bruno Guimarães,4,3,55,36,6.237,False,1,2.8,6.237
9,356,Wilson,4,4,71,36,7.596999999999999,False,1,8.5,7.596999999999999
10,594,Isak,4,4,70,36,7.987,True,2,11.8,15.974
