,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,213,Meslier,2,1,47,25,7.207999999999998,False,1,5.7,7.207999999999998
1,197,Ayling,2,2,44,25,5.854,False,1,2.4,5.854
2,200,Dallas,2,2,49,25,6.507999999999999,False,1,16.9,6.507999999999999
3,201,Alioski,2,2,44,25,5.314,False,1,2.3,5.314
4,203,Harrison,2,3,54,25,7.291,False,1,2.4,7.291
5,254,Salah,14,3,126,25,6.106,False,1,42.6,6.106
6,302,Fernandes,1,3,115,25,6.726,False,1,59.7,6.726
7,306,Rashford,1,3,96,25,6.028,False,1,12.6,6.028
8,570,Raphinha,2,3,53,25,7.357,False,1,2.9,7.357
9,202,Bamford,2,4,68,25,9.901,True,2,52.6,19.802
10,366,Ings,20,4,84,25,7.688,False,1,9.5,7.688
