,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,3,4.022,False,1,1,10.4,4.022
1,275,Shaw,1,2,55,3,4.048,False,1,1,52.1,4.048
2,361,Dier,6,2,45,3,4.057,False,1,1,3.8,4.057
3,411,Cresswell,21,2,55,3,4.353,False,1,1,18.2,4.353
4,418,Coufal,21,2,50,3,4.138,False,1,1,12.2,4.138
5,96,Mbeumo,94,3,55,3,3.871,False,1,1,1.3,3.871
6,277,Fernandes,1,3,121,3,5.59,False,1,1,58.0,5.59
7,359,Son,6,3,100,3,5.23,False,1,1,24.3,5.23
8,296,Wilson,4,4,75,3,5.1770000000000005,False,1,1,6.8,5.1770000000000005
9,357,Kane,6,4,124,3,5.683,True,2,1,7.5,11.366
10,413,Antonio,21,4,76,3,5.148,False,1,1,31.7,5.148
11,513,Woodman,4,1,45,3,3.708,False,0,0,0.6,0.0
12,39,Targett,7,2,49,3,3.46,False,0,0,6.9,0.0
13,70,Bissouma,36,3,45,3,2.67,False,0,0,14.0,0.0
14,115,Brownhill,90,3,45,3,2.709,False,0,0,3.8,0.0
