,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,363,McCarthy,20,1,45,9,3.527,False,1,1,19.9,3.527
1,155,Digne,11,2,61,9,4.144,False,1,1,12.1,4.144
2,298,Maguire,1,2,54,9,4.642,False,1,1,3.1,4.642
3,308,Lindelöf,1,2,49,9,4.226,False,1,1,1.2,4.226
4,37,Grealish,7,3,75,9,4.547,False,1,1,34.3,4.547
5,254,Salah,14,3,124,9,6.598,True,2,1,47.1,13.196
6,468,Jota,14,3,65,9,4.164,False,1,1,8.7,4.164
7,508,Rodríguez,11,3,79,9,4.7189999999999985,False,1,1,28.5,4.7189999999999985
8,184,Mitrović,54,4,57,9,4.104,False,1,1,7.4,4.104
9,441,Haller,21,4,61,9,4.078,False,1,1,0.3,4.078
10,514,Watkins,7,4,61,9,4.485,False,1,1,6.5,4.485
11,431,Fabianski,21,1,50,9,3.782,False,0,0,2.2,0.0
12,139,van Aanholt,31,2,54,9,4.15,False,0,0,0.5,0.0
13,232,Chilwell,8,2,60,9,4.271,False,0,0,27.7,0.0
14,302,Fernandes,1,3,105,9,6.2189999999999985,False,0,0,23.1,0.0
