,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,455,Patrício,39,1,55,9,3.919,False,1,1,7.5,3.919
1,123,James,8,2,50,9,3.85,False,1,1,12.2,3.85
2,139,van Aanholt,31,2,54,9,4.229,False,1,1,0.6,4.229
3,155,Digne,11,2,61,9,4.145,False,1,1,12.3,4.145
4,298,Maguire,1,2,54,9,4.703,False,1,1,3.2,4.703
5,37,Grealish,7,3,75,9,4.5280000000000005,False,1,1,35.7,4.5280000000000005
6,302,Fernandes,1,3,106,9,6.3660000000000005,True,2,1,25.4,12.732000000000001
7,468,Jota,14,3,65,9,4.204,False,1,1,9.4,4.204
8,508,Rodríguez,11,3,79,9,4.74,False,1,1,28.7,4.74
9,117,Werner,8,4,94,9,5.32,False,1,1,24.3,5.32
10,514,Watkins,7,4,61,9,4.713,False,1,1,7.2,4.713
11,96,Pope,90,1,54,9,3.874,False,0,0,10.8,0.0
12,313,Wan-Bissaka,1,2,54,9,4.702,False,0,0,8.8,0.0
13,120,Mount,8,3,68,9,3.993,False,0,0,4.6,0.0
14,68,Maupay,36,4,65,9,4.336,False,0,0,4.3,0.0
