,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,327,De Gea,1,1,49,17,4.162,False,1,7.8,4.162
1,16,Gabriel,3,2,52,17,4.585,False,1,14.4,4.585
2,112,Cucurella,8,2,51,17,4.824,False,1,7.5,4.824
3,332,Shaw,1,2,48,17,4.355,False,1,3.8,4.355
4,13,Saka,3,3,80,17,5.6270000000000024,False,1,17.9,5.6270000000000024
5,160,Zaha,31,3,75,17,5.671,False,1,17.1,5.671
6,283,Salah,14,3,128,17,6.6679999999999975,False,1,32.8,6.6679999999999975
7,301,De Bruyne,43,3,126,17,5.544,False,1,38.7,5.544
8,297,Darwin,14,4,90,17,5.355,False,1,14.6,5.355
9,318,Haaland,43,4,122,17,7.2120000000000015,True,2,83.4,14.424000000000003
10,427,Kane,6,4,116,17,5.476,False,1,27.7,5.476
