,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,55,3.8182,False,1,1,17.3,3.8182
1,146,James,8,2,60,3.9299999999999997,False,1,1,37.2,3.9299999999999997
2,285,Alexander-Arnold,14,2,75,4.2272,False,1,1,47.0,4.2272
3,357,Trippier,4,2,52,3.3072000000000004,False,1,1,32.4,3.3072000000000004
4,19,Martinelli,3,3,65,4.0814,False,1,1,46.4,4.0814
5,104,Groß,36,3,60,3.7506,False,1,1,27.0,3.7506
6,160,Zaha,31,3,72,4.246799999999999,False,1,1,14.3,4.246799999999999
7,283,Salah,14,3,130,5.0123999999999995,False,1,1,49.6,5.0123999999999995
8,80,Toney,94,4,72,4.2544,False,1,1,18.0,4.2544
9,210,Mitrović,54,4,68,4.624599999999999,False,1,1,24.6,4.624599999999999
10,318,Haaland,43,4,120,6.2752,True,2,1,78.0,12.5504
11,254,Ward,13,1,40,3.3483999999999994,False,0,0,26.7,0.0
12,295,N.Williams,17,2,41,2.8698,False,0,0,27.6,0.0
13,463,Coufal,21,2,44,3.0951999999999997,False,0,0,0.7,0.0
14,346,Andreas,54,3,46,2.916200000000001,False,0,0,25.1,0.0
