,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,281,Alisson,14,1,55,7,4.316,False,1,1,15.4,4.316
1,16,Gabriel,3,2,51,7,4.427,False,1,1,11.1,4.427
2,146,James,8,2,60,7,4.51,False,1,1,37.2,4.51
3,228,Llorente,2,2,45,7,3.77,False,1,1,0.4,3.77
4,285,Alexander-Arnold,14,2,75,7,5.6,False,1,1,47.0,5.6
5,13,Saka,3,3,78,7,5.192,False,1,1,10.8,5.192
6,19,Martinelli,3,3,65,7,5.075,False,1,1,46.4,5.075
7,104,Groß,36,3,60,7,4.462,False,1,1,27.0,4.462
8,111,Trossard,36,3,65,7,4.1930000000000005,False,1,1,3.6,4.1930000000000005
9,227,Bamford,2,4,73,7,4.887,False,1,1,0.5,4.887
10,318,Haaland,43,4,120,7,6.6129999999999995,True,2,1,78.0,13.225999999999999
11,238,Meslier,2,1,45,7,3.844,False,0,0,2.5,0.0
12,276,Matip,14,2,59,7,4.8180000000000005,False,0,0,0.9,0.0
13,160,Zaha,31,3,72,7,4.44,False,0,0,14.3,0.0
14,80,Toney,94,4,72,7,4.478,False,0,0,18.0,0.0
