,ID,Points,Minutes,sim
0,3,4,90,1
1,4,2,90,1
2,9,5,90,1
3,11,5,90,1
4,12,2,90,1
5,13,3,90,1
6,14,6,90,1
7,15,1,90,1
8,17,10,90,1
9,19,3,90,1
10,20,2,90,1
11,23,2,90,1
12,24,1,90,1
13,27,12,90,1
14,28,3,90,1
15,36,6,90,1
16,44,6,90,1
17,47,6,90,1
18,48,6,90,1
19,50,6,90,1
20,52,9,90,1
21,57,5,90,1
22,58,7,90,1
23,63,3,90,1
24,64,3,90,1
25,65,2,90,1
26,70,6,90,1
27,77,6,90,1
28,79,6,90,1
29,80,3,90,1
30,83,3,90,1
31,84,6,90,1
32,85,6,90,1
33,86,0,90,1
34,88,0,90,1
35,91,0,90,1
36,92,0,90,1
37,94,2,90,1
38,95,2,90,1
39,99,3,90,1
40,100,0,90,1
41,101,2,90,1
42,104,0,90,1
43,105,0,90,1
44,113,5,90,1
45,115,2,90,1
46,120,2,90,1
47,126,2,90,1
48,135,13,90,1
49,136,3,90,1
50,142,2,90,1
51,144,2,90,1
52,147,2,90,1
53,148,8,90,1
54,157,3,90,1
55,159,4,90,1
56,163,6,90,1
57,167,6,90,1
58,168,3,90,1
59,174,3,90,1
60,177,3,90,1
61,180,2,90,1
62,182,5,90,1
63,185,6,90,1
64,188,3,90,1
65,189,7,90,1
66,194,2,90,1
67,200,1,90,1
68,201,1,90,1
69,204,1,90,1
70,205,9,90,1
71,206,2,90,1
72,207,2,90,1
73,210,1,90,1
74,211,1,90,1
75,220,2,90,1
76,221,1,90,1
77,222,2,90,1
78,223,2,90,1
79,224,2,90,1
80,228,1,90,1
81,230,2,90,1
82,231,1,90,1
83,232,2,90,1
84,233,3,90,1
85,235,1,90,1
86,236,1,90,1
87,239,8,90,1
88,240,3,90,1
89,245,6,90,1
90,247,3,90,1
91,248,6,90,1
92,251,5,90,1
93,254,3,90,1
94,255,6,90,1
95,257,6,90,1
96,265,2,90,1
97,267,1,90,1
98,268,2,90,1
99,270,1,90,1
100,274,2,90,1
101,278,7,90,1
102,282,1,90,1
103,284,1,90,1
104,290,10,90,1
105,291,4,90,1
106,293,1,90,1
107,298,2,90,1
108,300,7,90,1
109,305,4,90,1
110,306,5,90,1
111,307,1,90,1
112,309,2,90,1
113,310,7,90,1
114,311,6,90,1
115,322,9,90,1
116,323,8,90,1
117,326,8,90,1
118,327,9,90,1
119,328,14,90,1
120,329,13,90,1
121,333,6,90,1
122,337,6,90,1
123,339,6,90,1
