,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,278,Ederson,43,1,60,4.007124999999999,False,1,1,5.7,4.007124999999999
1,232,Chilwell,8,2,60,3.6606250000000005,False,1,1,28.4,3.6606250000000005
2,246,Matip,14,2,54,3.399625,False,1,1,0.3,3.399625
3,255,Robertson,14,2,71,4.334875,False,1,1,17.6,4.334875
4,37,Grealish,7,3,75,4.300875,False,1,1,35.1,4.300875
5,203,Harrison,2,3,55,3.4373750000000003,False,1,1,1.7,3.4373750000000003
6,272,De Bruyne,43,3,115,5.8291249999999994,True,2,1,16.0,11.658249999999999
7,276,Sterling,43,3,115,5.558999999999999,False,1,1,5.7,5.558999999999999
8,117,Werner,8,4,94,4.919375,False,1,1,24.2,4.919375
9,202,Bamford,2,4,61,3.910625,False,1,1,34.9,3.910625
10,514,Watkins,7,4,61,4.179125,False,1,1,7.0,4.179125
11,213,Meslier,2,1,45,3.517125,False,0,0,4.1,0.0
12,42,Targett,7,2,45,2.858375,False,0,0,2.2,0.0
13,443,Balbuena,21,2,44,2.499375,False,0,0,1.4,0.0
14,79,Alzate,36,3,45,2.184375,False,0,0,0.9,0.0
