,ID,Points,Minutes,sim
0,5,2,90,1
1,8,11,90,1
2,12,4,90,1
3,13,10,90,1
4,14,7,90,1
5,15,2,90,1
6,17,3,90,1
7,19,2,90,1
8,20,2,90,1
9,25,5,90,1
10,29,2,90,1
11,33,2,90,1
12,43,3,90,1
13,44,2,90,1
14,47,2,90,1
15,48,1,90,1
16,49,1,90,1
17,50,2,90,1
18,52,4,90,1
19,58,5,90,1
20,60,2,90,1
21,63,2,90,1
22,65,2,90,1
23,66,4,90,1
24,70,2,90,1
25,77,3,90,1
26,81,2,90,1
27,85,6,90,1
28,87,2,90,1
29,89,2,90,1
30,90,2,90,1
31,101,5,90,1
32,103,2,90,1
33,105,2,90,1
34,106,2,90,1
35,108,2,90,1
36,109,2,90,1
37,110,5,90,1
38,112,2,90,1
39,115,2,90,1
40,119,6,90,1
41,128,2,90,1
42,129,2,90,1
43,131,2,90,1
44,132,2,90,1
45,133,2,90,1
46,134,2,90,1
47,135,2,90,1
48,140,2,90,1
49,143,2,90,1
50,145,2,90,1
51,152,2,90,1
52,153,2,90,1
53,157,6,90,1
54,160,6,90,1
55,161,3,90,1
56,165,3,90,1
57,167,6,90,1
58,168,2,90,1
59,170,3,90,1
60,176,8,90,1
61,184,3,90,1
62,191,5,90,1
63,195,5,90,1
64,203,2,90,1
65,204,5,90,1
66,205,2,90,1
67,206,2,90,1
68,208,2,90,1
69,211,2,90,1
70,216,7,90,1
71,217,2,90,1
72,220,2,90,1
73,221,12,90,1
74,222,2,90,1
75,223,2,90,1
76,226,2,90,1
77,228,4,90,1
78,230,2,90,1
79,234,2,90,1
80,236,2,90,1
81,240,5,90,1
82,242,5,90,1
83,245,1,90,1
84,246,2,90,1
85,249,2,90,1
86,252,1,90,1
87,254,2,90,1
88,263,1,90,1
89,265,1,90,1
90,268,3,90,1
91,271,6,90,1
92,275,6,90,1
93,276,3,90,1
94,280,3,90,1
95,281,6,90,1
96,283,6,90,1
97,285,6,90,1
98,290,4,90,1
99,291,2,90,1
100,294,7,90,1
101,298,2,90,1
102,303,2,90,1
103,304,5,90,1
104,305,2,90,1
105,307,2,90,1
106,313,6,90,1
107,314,2,90,1
108,316,3,90,1
109,326,2,90,1
110,342,2,90,1
111,343,5,90,1
112,344,10,90,1
113,350,2,90,1
114,352,2,90,1
115,353,2,90,1
116,354,12,90,1
117,355,8,90,1
118,368,2,90,1
119,373,3,90,1
120,376,10,90,1
121,378,3,90,1
122,379,3,90,1
123,382,4,90,1
124,391,9,90,1
125,392,3,90,1
126,396,6,90,1
127,400,3,90,1
128,401,6,90,1
129,405,2,90,1
130,406,7,90,1
131,407,2,90,1
132,415,2,90,1
133,421,2,90,1
134,424,2,90,1
135,427,3,90,1
136,428,2,90,1
137,430,4,90,1
138,439,6,90,1
139,447,4,90,1
140,453,3,90,1
141,457,6,90,1
142,468,2,90,1
143,469,6,90,1
144,471,1,90,1
145,475,3,90,1
146,480,1,90,1
147,482,3,90,1
148,488,2,90,1
149,499,3,90,1
150,501,6,90,1
151,506,9,90,1
152,508,9,90,1
153,511,6,90,1
154,513,3,90,1
155,516,13,90,1
156,519,9,90,1
157,520,6,90,1
158,522,3,90,1
159,523,6,90,1
160,524,0,90,1
161,525,2,90,1
162,526,2,90,1
163,530,0,90,1
164,532,1,90,1
165,536,0,90,1
166,539,2,90,1
167,544,0,90,1
168,548,2,90,1
169,551,2,90,1
170,552,2,90,1
171,553,2,90,1
172,555,2,90,1
173,557,2,90,1
174,558,5,90,1
175,559,2,90,1
176,565,2,90,1
177,569,2,90,1
178,570,7,90,1
179,572,5,90,1
180,575,2,90,1
181,576,1,90,1
182,582,2,90,1
183,584,1,90,1
184,586,2,90,1
185,587,2,90,1
186,590,2,90,1
187,591,8,90,1
188,593,2,90,1
189,595,2,90,1
190,596,9,90,1
191,597,6,90,1
192,599,7,90,1
193,601,2,90,1
194,602,2,90,1
195,604,6,90,1
196,610,6,90,1
197,611,2,90,1
198,614,5,90,1
199,616,2,90,1
200,617,2,90,1
201,624,7,90,1
202,630,2,90,1
203,633,2,90,1
204,639,7,90,1
205,641,6,90,1
206,642,2,90,1
207,643,5,90,1
208,645,2,90,1
209,663,2,90,1
210,666,2,90,1
211,668,2,90,1
212,672,5,90,1
213,678,2,90,1
214,679,6,90,1
215,691,2,90,1
216,693,1,90,1
217,10113,6,90,1
218,10117,2,90,1
219,10119,6,90,1
0,6,5,90,2
1,8,5,90,2
2,9,7,90,2
3,12,2,90,2
4,14,7,90,2
5,15,2,90,2
6,17,1,90,2
7,19,5,90,2
8,20,1,90,2
9,23,1,90,2
10,33,2,90,2
11,36,0,90,2
12,37,0,90,2
13,41,0,90,2
14,43,2,90,2
15,47,2,90,2
16,49,1,90,2
17,50,2,90,2
18,52,2,90,2
19,60,8,90,2
20,63,3,90,2
21,64,3,90,2
22,65,3,90,2
23,66,11,90,2
24,70,6,90,2
25,72,3,90,2
26,77,6,90,2
27,78,3,90,2
28,83,6,90,2
29,85,7,90,2
30,87,3,90,2
31,90,1,90,2
32,96,1,90,2
33,101,1,90,2
34,103,1,90,2
35,106,2,90,2
36,107,9,90,2
37,108,2,90,2
38,109,1,90,2
39,110,2,90,2
40,112,1,90,2
41,115,2,90,2
42,125,2,90,2
43,126,2,90,2
44,128,2,90,2
45,129,2,90,2
46,131,2,90,2
47,134,2,90,2
48,135,4,90,2
49,142,2,90,2
50,143,2,90,2
51,145,2,90,2
52,148,2,90,2
53,153,2,90,2
54,165,2,90,2
55,168,2,90,2
56,170,8,90,2
57,173,1,90,2
58,176,1,90,2
59,178,1,90,2
60,184,2,90,2
61,191,2,90,2
62,197,2,90,2
63,199,2,90,2
64,206,3,90,2
65,210,2,90,2
66,211,2,90,2
67,216,2,90,2
68,217,2,90,2
69,220,5,90,2
70,221,2,90,2
71,223,2,90,2
72,225,2,90,2
73,226,15,90,2
74,228,2,90,2
75,229,5,90,2
76,230,2,90,2
77,240,12,90,2
78,242,2,90,2
79,245,1,90,2
80,249,5,90,2
81,250,2,90,2
82,258,5,90,2
83,259,2,90,2
84,261,2,90,2
85,262,1,90,2
86,263,3,90,2
87,267,3,90,2
88,270,11,90,2
89,271,6,90,2
90,275,6,90,2
91,280,3,90,2
92,281,6,90,2
93,282,3,90,2
94,283,12,90,2
95,290,10,90,2
96,291,2,90,2
97,293,7,90,2
98,300,2,90,2
99,303,5,90,2
100,304,7,90,2
101,307,5,90,2
102,309,2,90,2
103,313,5,90,2
104,314,3,90,2
105,317,2,90,2
106,321,1,90,2
107,326,2,90,2
108,341,1,90,2
109,342,2,90,2
110,343,9,90,2
111,350,1,90,2
112,352,1,90,2
113,353,5,90,2
114,355,12,90,2
115,356,2,90,2
116,362,2,90,2
117,365,5,90,2
118,368,1,90,2
119,369,1,90,2
120,373,6,90,2
121,376,3,90,2
122,377,6,90,2
123,379,4,90,2
124,386,6,90,2
125,391,6,90,2
126,396,6,90,2
127,397,8,90,2
128,406,2,90,2
129,407,5,90,2
130,412,5,90,2
131,415,6,90,2
132,416,10,90,2
133,423,2,90,2
134,424,2,90,2
135,427,2,90,2
136,429,2,90,2
137,430,3,90,2
138,436,2,90,2
139,437,2,90,2
140,439,2,90,2
141,447,12,90,2
142,451,2,90,2
143,455,2,90,2
144,457,2,90,2
145,466,8,90,2
146,469,2,90,2
147,471,2,90,2
148,473,2,90,2
149,475,2,90,2
150,480,2,90,2
151,482,2,90,2
152,485,2,90,2
153,488,2,90,2
154,493,3,90,2
155,501,3,90,2
156,504,4,90,2
157,507,6,90,2
158,508,11,90,2
159,509,3,90,2
160,511,6,90,2
161,516,8,90,2
162,519,6,90,2
163,520,6,90,2
164,522,1,90,2
165,523,2,90,2
166,524,1,90,2
167,526,12,90,2
168,528,4,90,2
169,532,1,90,2
170,534,2,90,2
171,535,2,90,2
172,537,1,90,2
173,539,5,90,2
174,540,2,90,2
175,544,1,90,2
176,545,1,90,2
177,548,1,90,2
178,551,1,90,2
179,553,1,90,2
180,557,2,90,2
181,558,10,90,2
182,563,1,90,2
183,565,2,90,2
184,567,5,90,2
185,569,1,90,2
186,570,7,90,2
187,572,1,90,2
188,575,1,90,2
189,584,0,90,2
190,586,2,90,2
191,588,2,90,2
192,590,2,90,2
193,591,8,90,2
