,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
0,0.0,0.0,37605,0,0,-2,2,0,3,0.0,0.0,0,Mesut,0.0,1,False,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,37605.jpg,0.0,Özil,0.7,False,,n,1,3,0,3258,49,47053,2833,0.0,0.0,Özil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,237,587,236,588,236,589,237,,,,,,
1,0.0,0.0,39476,0,0,-1,1,0,2,0.0,0.0,0,Sokratis,0.0,2,False,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,49,39476.jpg,0.0,Papastathopoulos,0.1,False,,n,1,3,0,10195,18,17685,554,0.0,0.0,Sokratis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,530,203,520,203,506,194,534,203,,,,,,
2,50.0,100.0,41270,0,0,0,0,0,2,0.8,1.7,1,David,1.7,3,False,Thigh injury - 50% chance of playing,2020-10-25T21:30:13.186040Z,55,41270.jpg,1.4,Luiz Moreira Marinho,1.0,False,,d,1,3,7,29475,2266,56477,9052,0.3,1.3,David Luiz,319,0,0,0,5,0,0,0,0,0,0,0,51,66.6,9.8,21.0,9.7,161,64,281,87,209,59,227,77,,,4.0,,,
3,100.0,100.0,54694,-1,1,-3,3,0,3,2.0,2.0,2,Pierre-Emerick,2.0,4,False,,2020-10-08T09:00:12.305506Z,117,54694.jpg,3.3,Aubameyang,14.4,False,,a,1,3,20,353874,5442,2482501,151454,0.2,1.7,Aubameyang,540,1,1,1,7,0,0,0,1,0,0,0,73,93.4,103.1,117.0,31.4,101,37,41,31,41,22,50,27,,,6.0,,1.0,
4,100.0,100.0,58822,-1,1,-3,3,0,2,0.0,0.0,0,Cédric,0.0,5,False,,2020-09-23T09:00:14.881983Z,47,58822.jpg,0.0,Soares,0.2,False,,a,1,3,0,2540,174,29597,798,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,508,196,495,196,472,185,512,196,,,,,,
5,,,59966,-1,1,-1,1,0,4,0.7,0.7,1,Alexandre,0.7,6,False,,,84,59966.jpg,4.6,Lacazette,3.6,False,,a,1,3,23,242304,2936,319629,33863,0.1,2.7,Lacazette,346,3,0,1,4,0,0,0,1,0,0,3,79,114.4,51.2,180.0,34.6,67,13,115,16,23,15,40,16,,,5.0,,3.0,
6,100.0,100.0,69140,0,0,0,0,0,2,0.3,0.3,1,Shkodran,0.3,7,False,,2020-08-15T10:00:11.331812Z,50,69140.jpg,1.0,Mustafi,0.0,False,,a,1,3,1,10206,223,10355,77,0.1,0.2,Mustafi,41,0,0,0,1,0,0,0,0,0,0,0,9,7.6,1.0,0.0,0.9,345,131,342,125,532,204,373,135,,,,,,
7,,,80201,0,0,0,0,0,1,2.3,2.3,2,Bernd,2.3,8,False,,,50,80201.jpg,3.2,Leno,9.1,False,,a,1,3,19,331346,5817,296307,32556,0.5,3.8,Leno,540,0,0,1,7,0,0,0,0,0,15,2,111,122.6,0.0,0.0,12.3,52,9,543,56,534,55,185,9,,,,,,
8,,,84450,0,0,-1,1,0,3,1.3,1.3,1,Granit,1.3,9,False,,,54,84450.jpg,1.7,Xhaka,0.6,False,,a,1,3,10,20535,671,45255,2926,0.2,1.9,Xhaka,407,0,0,1,6,0,0,0,1,0,0,0,47,51.8,33.8,29.0,11.4,204,80,161,98,181,96,194,92,,,2.0,,,
9,0.0,0.0,92371,0,0,-1,1,0,2,0.0,0.0,0,Pablo,0.0,10,False,Ankle injury - Expected back 21 Nov,2020-08-15T10:00:11.357231Z,44,92371.jpg,0.0,Marí,0.0,False,,i,1,3,0,252,16,643,47,0.0,0.0,Marí,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,176,431,175,399,159,454,176,,,,,,
