,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,408,Fabianski,21,1,50,12,3.652,False,1,1,2.2,3.652
1,284,Lindelöf,1,2,48,12,3.695,False,1,1,0.5,3.695
2,288,Wan-Bissaka,1,2,52,12,3.88,False,1,1,4.5,3.88
3,292,Ritchie,4,2,49,12,3.768,False,1,1,0.2,3.768
4,64,Trossard,36,3,65,12,4.025,False,1,1,2.4,4.025
5,230,Mané,14,3,119,12,5.426,False,1,1,3.9,5.426
6,251,De Bruyne,43,3,119,12,5.607,True,2,1,3.1,11.214
7,255,Sterling,43,3,106,12,4.3439999999999985,False,1,1,1.2,4.3439999999999985
8,109,Wood,90,4,67,12,4.335,False,1,1,1.2,4.335
9,296,Wilson,4,4,73,12,4.975,False,1,1,2.1,4.975
10,525,A.Armstrong,20,4,59,12,4.297,False,1,1,3.1,4.297
11,334,McCarthy,20,1,46,12,3.639,False,0,0,4.2,0.0
12,110,Lowton,90,2,44,12,3.505,False,0,0,1.7,0.0
13,299,Lascelles,4,2,44,12,3.551,False,0,0,0.2,0.0
14,96,Mbeumo,94,3,56,12,3.842,False,0,0,4.5,0.0
