,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,548,Mendy,8,1,51,30,4.811,False,1,1,7.6,4.811
1,102,Azpilicueta,8,2,58,30,4.767,False,1,1,6.0,4.767
2,197,Ayling,2,2,44,30,4.209,False,1,1,2.6,4.209
3,200,Dallas,2,2,51,30,4.583,False,1,1,25.3,4.583
4,300,Shaw,1,2,52,30,4.997,False,1,1,12.9,4.997
5,120,Mount,8,3,70,30,5.672999999999999,False,1,1,14.1,5.672999999999999
6,254,Salah,14,3,124,30,5.3210000000000015,False,1,1,28.9,5.3210000000000015
7,302,Fernandes,1,3,115,30,5.518,False,1,1,55.7,5.518
8,306,Rashford,1,3,95,30,5.182,False,1,1,8.8,5.182
9,570,Raphinha,2,3,56,30,4.517,False,1,1,16.0,4.517
10,388,Kane,6,4,115,30,6.2029999999999985,True,2,1,45.0,12.405999999999997
11,608,Carson,43,1,39,30,0.0,False,0,0,0.1,0.0
12,146,Mitchell,31,2,38,30,0.227,False,0,0,12.0,0.0
13,51,Vassilev,7,4,43,30,0.0,False,0,0,0.5,0.0
14,539,Delap,43,4,43,30,0.0,False,0,0,0.9,0.0
