,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,55,4.0042,False,1,1,17.7,4.0042
1,146,James,8,2,60,4.172199999999999,False,1,1,36.8,4.172199999999999
2,285,Alexander-Arnold,14,2,75,4.604799999999999,False,1,1,48.7,4.604799999999999
3,306,Cancelo,43,2,71,4.0534,False,1,1,47.3,4.0534
4,19,Martinelli,3,3,65,4.0886000000000005,False,1,1,45.1,4.0886000000000005
5,104,Groß,36,3,59,3.751,False,1,1,24.3,3.751
6,160,Zaha,31,3,72,4.160200000000001,False,1,1,13.4,4.160200000000001
7,283,Salah,14,3,130,5.5572,True,2,1,52.4,11.1144
8,66,Solanke,91,4,57,3.9264,False,1,1,0.4,3.9264
9,210,Mitrović,54,4,68,4.199199999999999,False,1,1,23.5,4.199199999999999
10,318,Haaland,43,4,119,5.3498,False,1,1,76.1,5.3498
11,254,Ward,13,1,40,3.3758000000000004,False,0,0,26.8,0.0
12,14,Tomiyasu,3,2,42,2.1794,False,0,0,0.8,0.0
13,295,N.Williams,17,2,41,3.1612,False,0,0,27.7,0.0
14,346,Andreas,54,3,46,2.8413999999999997,False,0,0,25.2,0.0
