,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,257,Ederson,43,1,60,3.947333333333334,False,1,1,9.1,3.947333333333334
1,142,James,8,2,60,4.673777777777777,False,1,1,24.9,4.673777777777777
2,237,Alexander-Arnold,14,2,78,4.780888888888888,False,1,1,31.7,4.780888888888888
3,275,Shaw,1,2,52,3.694777777777777,False,1,1,17.9,3.694777777777777
4,233,Salah,14,3,130,5.626111111111111,True,2,1,71.8,11.252222222222223
5,240,Jota,14,3,75,4.431555555555556,False,1,1,14.0,4.431555555555556
6,265,Foden,43,3,83,4.364111111111111,False,1,1,13.9,4.364111111111111
7,420,Bowen,21,3,64,3.8851111111111103,False,1,1,3.1,3.8851111111111103
8,78,Toney,94,4,67,3.9454444444444445,False,1,1,21.2,3.9454444444444445
9,296,Wilson,4,4,74,3.8127777777777783,False,1,1,3.3,3.8127777777777783
10,413,Antonio,21,4,82,4.207555555555556,False,1,1,48.1,4.207555555555556
11,376,Foster,57,1,41,3.063777777777778,False,0,0,23.1,0.0
12,67,White,3,2,44,2.9908888888888887,False,0,0,11.9,0.0
13,590,Tomiyasu,3,2,46,2.981222222222222,False,0,0,3.4,0.0
14,115,Brownhill,90,3,44,2.3750000000000004,False,0,0,4.0,0.0
