,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,60,22,4.601,False,1,8.2,4.601
1,255,Robertson,14,2,74,22,4.885,False,1,20.5,4.885
2,259,Alexander-Arnold,14,2,73,22,4.923,False,1,15.4,4.923
3,273,Stones,43,2,52,22,4.612,False,1,20.4,4.612
4,254,Salah,14,3,126,22,6.5470000000000015,True,2,44.0,13.094000000000003
5,276,Sterling,43,3,116,22,5.622000000000001,False,1,12.0,5.622000000000001
6,284,Foden,43,3,62,22,4.538,False,1,9.0,4.538
7,302,Fernandes,1,3,114,22,5.869,False,1,56.2,5.869
8,306,Rashford,1,3,95,22,5.274,False,1,10.6,5.274
9,282,Jesus,43,4,92,22,4.994,False,1,3.4,4.994
10,514,Watkins,7,4,63,22,4.702,False,1,17.7,4.702
