,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,182,Pickford,11,1,45,17,3.8689999999999998,False,1,1,6.0,3.8689999999999998
1,16,Gabriel,3,2,52,17,4.506,False,1,1,13.3,4.506
2,112,Cucurella,8,2,51,17,4.9110000000000005,False,1,1,7.6,4.9110000000000005
3,342,Dalot,1,2,48,17,4.301,False,1,1,12.1,4.301
4,13,Saka,3,3,80,17,5.529,False,1,1,17.1,5.529
5,19,Martinelli,3,3,68,17,4.721,False,1,1,48.7,4.721
6,111,Trossard,36,3,71,17,4.868,False,1,1,28.0,4.868
7,142,Mount,8,3,75,17,4.817,False,1,1,6.5,4.817
8,166,Edouard,31,4,53,17,4.181,False,1,1,2.7,4.181
9,297,Darwin,14,4,90,17,5.146,False,1,1,11.8,5.146
10,318,Haaland,43,4,122,17,7.081,True,2,1,82.7,14.162
11,327,De Gea,1,1,49,17,4.102,False,0,0,7.2,0.0
12,285,Alexander-Arnold,14,2,72,17,4.505,False,0,0,18.5,0.0
13,332,Shaw,1,2,48,17,4.448,False,0,0,2.2,0.0
14,160,Zaha,31,3,75,17,5.778,False,0,0,19.5,0.0
