,ID,Points,Minutes,sim
0,3,1,90,1
1,4,10,90,1
2,7,2,90,1
3,11,2,90,1
4,13,2,90,1
5,14,1,90,1
6,15,3,90,1
7,17,2,90,1
8,18,1,90,1
9,19,3,90,1
10,20,5,90,1
11,23,7,90,1
12,24,2,90,1
13,26,1,90,1
14,27,2,90,1
15,28,9,90,1
16,29,3,90,1
17,31,3,90,1
18,44,12,90,1
19,45,6,90,1
20,47,6,90,1
21,48,3,90,1
22,52,6,90,1
23,53,8,90,1
24,57,3,90,1
25,58,7,90,1
26,59,2,90,1
27,63,7,90,1
28,70,5,90,1
29,71,2,90,1
30,74,2,90,1
31,78,2,90,1
32,79,5,90,1
33,83,7,90,1
34,84,2,90,1
35,85,2,90,1
36,86,-1,90,1
37,91,-1,90,1
38,94,2,90,1
39,95,2,90,1
40,99,2,90,1
41,100,-1,90,1
42,101,2,90,1
43,104,-1,90,1
44,105,-1,90,1
45,106,5,90,1
46,113,3,90,1
47,117,3,90,1
48,122,6,90,1
49,129,8,90,1
50,134,6,90,1
51,135,3,90,1
52,136,8,90,1
53,144,6,90,1
54,146,6,90,1
55,148,3,90,1
56,157,2,90,1
57,159,6,90,1
58,163,1,90,1
59,167,4,90,1
60,168,2,90,1
61,177,2,90,1
62,182,5,90,1
63,185,1,90,1
64,186,3,90,1
65,189,3,90,1
66,192,3,90,1
67,193,3,90,1
68,194,6,90,1
69,199,3,90,1
70,200,6,90,1
71,201,7,90,1
72,204,9,90,1
73,206,3,90,1
74,210,6,90,1
75,211,6,90,1
76,216,3,90,1
77,220,2,90,1
78,221,1,90,1
79,222,2,90,1
80,224,2,90,1
81,228,1,90,1
82,230,3,90,1
83,231,1,90,1
84,232,2,90,1
85,235,1,90,1
86,236,1,90,1
87,238,1,90,1
88,239,2,90,1
89,240,7,90,1
90,241,2,90,1
91,244,5,90,1
92,247,5,90,1
93,248,2,90,1
94,251,2,90,1
95,255,2,90,1
96,257,2,90,1
97,259,2,90,1
98,263,1,90,1
99,267,1,90,1
100,270,1,90,1
101,274,2,90,1
102,278,2,90,1
103,282,1,90,1
104,284,1,90,1
105,287,3,90,1
106,293,6,90,1
107,295,8,90,1
108,298,6,90,1
109,301,6,90,1
110,302,6,90,1
111,305,6,90,1
112,309,3,90,1
113,310,1,90,1
114,311,1,90,1
115,314,7,90,1
116,316,6,90,1
117,317,10,90,1
118,323,2,90,1
119,326,1,90,1
120,327,5,90,1
121,329,5,90,1
122,335,1,90,1
123,336,2,90,1
124,339,3,90,1
125,340,5,90,1
126,342,5,90,1
127,345,5,90,1
