,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,327,De Gea,1,1,50,22,7.92,False,1,10.5,7.92
1,329,Varane,1,2,48,22,7.502999999999999,False,1,3.3,7.502999999999999
2,332,Shaw,1,2,53,22,8.07,False,1,25.2,8.07
3,341,Wan-Bissaka,1,2,43,22,6.1670000000000025,False,1,1.4,6.1670000000000025
4,533,Martínez,1,2,45,22,7.9110000000000005,False,1,6.6,7.9110000000000005
5,333,Fernandes,1,3,99,22,10.767000000000001,True,2,11.4,21.534000000000002
6,335,Rashford,1,3,72,22,10.504,False,1,50.9,10.504
7,569,Garnacho,1,3,42,22,5.992000000000001,False,1,0.9,5.992000000000001
8,593,Casemiro,1,3,49,22,6.9670000000000005,False,1,3.2,6.9670000000000005
9,345,Martial,1,4,65,22,6.848,False,1,2.2,6.848
10,619,Gnonto,2,4,50,22,5.973000000000001,False,1,1.2,5.973000000000001
