,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,307,Ederson,43,1,55,3.9477999999999995,False,1,1,17.7,3.9477999999999995
1,146,James,8,2,61,3.8138000000000005,False,1,1,41.3,3.8138000000000005
2,285,Alexander-Arnold,14,2,75,4.4572,False,1,1,49.5,4.4572
3,312,Dias,43,2,60,3.6148000000000002,False,1,1,10.9,3.6148000000000002
4,13,Saka,3,3,78,4.236,False,1,1,11.9,4.236
5,104,Groß,36,3,58,3.9560000000000004,False,1,1,17.9,3.9560000000000004
6,160,Zaha,31,3,71,4.0122,False,1,1,8.2,4.0122
7,283,Salah,14,3,130,5.5592,True,2,1,54.0,11.1184
8,66,Solanke,91,4,58,3.692,False,1,1,0.4,3.692
9,210,Mitrović,54,4,67,4.0866,False,1,1,20.8,4.0866
10,318,Haaland,43,4,118,5.196,False,1,1,68.8,5.196
11,254,Ward,13,1,40,3.1955999999999998,False,0,0,26.8,0.0
12,39,Mings,7,2,43,2.5236,False,0,0,3.4,0.0
13,295,N.Williams,17,2,41,3.0536000000000003,False,0,0,27.8,0.0
14,346,Andreas,54,3,45,2.7887999999999997,False,0,0,23.3,0.0
