,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0,0.0,0.0,232223,0,0,-1,1,0,4,0.0,0.0,0,Folarin,0.0,1,False,Transferred to Monaco,2023-08-31T08:55:15.272751Z,44,232223.jpg,0.0,Balogun,0.2,False,,u,1,3,0,10024,0,57182,789,0.0,0.0,Balogun,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,575,56,564,59,553,57,579,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,528,90,528,55,583,60,301,49,0.0,0.0
1,,,58822,0,0,-1,1,0,2,1.0,0.5,0,Cédric,0.0,2,False,,,39,58822.jpg,0.0,Alves Soares,0.4,False,,a,1,3,0,21649,2574,23836,1445,0.0,0.0,Cédric,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,437,156,417,152,394,141,441,155,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,699,221,364,117,444,154,244,94,0.0,0.0
2,100.0,100.0,153256,0,0,-1,1,0,3,1.0,0.5,0,Mohamed,0.0,3,False,,2023-08-11T13:00:06.079379Z,44,153256.jpg,0.0,Elneny,0.1,False,,a,1,3,0,7670,597,11821,522,0.0,0.0,M.Elneny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,558,210,547,211,535,207,562,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,495,276,505,183,565,215,424,136,0.0,0.0
3,100.0,100.0,438098,0,0,-1,1,0,3,1.3,0.8,0,Fábio,0.3,4,False,,2023-09-29T10:30:07.948136Z,54,438098.jpg,3.2,Ferreira Vieira,0.1,False,,a,1,3,16,10021,147,13244,840,0.1,3.0,Fábio Vieira,185,0,3,1,2,0,0,0,0,0,0,0,45,45.6,56.5,58.0,15.9,2,0.41,0.32,0.73,1.41,281,119,182,109,149,88,239,110,4.0,,,,,,0.2,0.0,0.16,0.36,0.69,0.97,130,84,351,165,115,51,380,121,0.97,0.49
4,100.0,100.0,226597,0,0,-3,3,0,2,6.0,5.5,1,Gabriel,5.0,5,False,,2023-09-30T23:00:07.672676Z,47,226597.jpg,3.1,dos Santos Magalhães,14.0,False,,a,1,3,25,551164,144003,2077455,29274,1.1,5.3,Gabriel,564,0,0,3,5,0,0,0,1,0,0,2,120,108.2,11.8,25.0,14.6,6,0.20,0.05,0.25,6.11,155,58,340,119,240,69,254,83,,,,,,,0.03,0.0,0.01,0.04,0.98,0.8,333,41,33,10,119,37,29,10,0.96,0.48
5,,,219847,0,0,-4,4,0,3,5.0,4.5,1,Kai,4.0,6,False,,,71,219847.jpg,2.2,Havertz,1.6,False,,a,1,3,20,31173,816,334342,4986,0.6,2.8,Havertz,473,1,1,2,4,0,0,0,3,0,0,0,52,87.0,97.7,92.0,27.7,5,1.58,0.54,2.12,4.84,197,78,98,71,93,54,124,67,,,,,3.0,,0.3,0.0,0.1,0.4,0.92,0.76,29,16,64,33,207,86,137,41,0.95,0.38
6,50.0,100.0,205651,0,0,-1,1,0,4,1.9,3.2,2,Gabriel,2.7,8,False,Hamstring injury - 50% chance of playing,2023-10-24T23:30:07.618920Z,79,205651.jpg,2.6,Fernando de Jesus,3.3,False,,d,1,3,18,397679,20192,371200,44724,0.3,2.3,G.Jesus,362,1,1,2,4,0,0,0,2,0,0,2,51,67.8,58.7,144.0,26.9,4,1.71,0.30,2.01,4.22,239,29,177,27,50,19,128,23,,,,,4.0,,0.43,0.0,0.07,0.5,1.05,0.99,14,5,122,19,177,26,98,18,0.99,0.5
7,100.0,100.0,85955,-1,1,-2,2,0,3,2.7,2.2,2,Jorge Luiz,1.7,9,False,,2023-08-07T15:30:05.168632Z,53,85955.jpg,1.3,Frello Filho,0.2,False,,a,1,3,9,5384,336,13284,406,0.3,1.7,Jorginho,213,0,0,1,4,0,0,0,1,0,0,0,34,33.8,33.1,6.0,7.2,2,0.04,0.20,0.24,3.29,311,134,237,132,348,181,327,148,,,,,,,0.02,0.0,0.08,0.1,1.39,1.69,136,86,190,88,324,151,334,102,0.85,0.42
8,,,440854,0,0,-2,2,0,2,1.0,0.5,0,Jakub,0.0,10,False,,,43,440854.jpg,1.0,Kiwior,0.1,False,,a,1,3,2,2447,92,6450,229,0.0,0.5,Kiwior,91,0,0,0,2,0,0,0,0,0,0,0,14,16.4,4.9,14.0,3.6,1,0.32,0.03,0.35,0.79,356,132,365,134,292,93,365,130,,,,,,,0.32,0.0,0.03,0.35,0.78,1.98,590,154,484,187,356,125,427,166,0.99,0.0
9,0.0,0.0,479683,0,0,0,0,0,3,0.0,0.0,0,Marcus,0.0,11,False,Season long loan to FC Nantes,2023-08-14T03:57:12.475590Z,45,479683.jpg,0.0,Oliveira Alencar,0.0,False,,u,1,3,0,819,0,11171,84,0.0,0.0,Marquinhos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,635,250,632,251,624,249,640,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,431,243,597,226,641,254,504,174,0.0,0.0
10,100.0,100.0,444145,0,0,-3,3,0,3,3.7,3.2,2,Gabriel,2.7,12,False,,2023-09-17T20:30:06.235303Z,77,444145.jpg,3.4,Martinelli Silva,4.9,False,,a,1,3,24,374270,44323,1300317,19408,0.4,3.1,Martinelli,478,1,2,1,6,0,0,0,0,0,0,0,99,107.8,131.6,166.0,40.5,6,0.90,0.72,1.62,4.47,157,62,61,45,43,25,60,38,2.0,,3.0,,,,0.17,0.0,0.14,0.31,0.84,1.13,17,10,120,51,101,48,76,22,1.13,0.19
11,,,205533,0,0,0,0,0,4,3.3,2.8,0,Eddie,2.3,13,False,,,55,205533.jpg,3.3,Nketiah,4.9,False,,a,1,3,30,652370,20355,580023,44444,0.4,5.5,Nketiah,589,2,2,5,4,0,0,0,2,0,0,2,79,78.6,74.8,183.0,32.8,7,2.03,0.28,2.31,4.48,216,26,134,15,34,14,90,18,,,,,,,0.31,0.0,0.04,0.35,0.68,0.61,103,31,135,21,106,16,75,13,1.07,0.76
12,,,184029,0,0,0,0,1,3,8.3,7.8,2,Martin,7.3,14,False,,,85,184029.jpg,5.3,Ødegaard,22.2,False,,a,1,3,48,1036973,35399,1221853,155191,0.9,5.6,Ødegaard,789,3,2,4,7,0,0,0,1,0,0,6,161,217.4,239.2,197.0,65.3,9,2.61,1.16,3.77,7.61,35,13,21,16,28,16,19,15,3.0,,1.0,,2.0,,0.3,0.0,0.13,0.43,0.87,0.8,8,6,10,6,21,13,14,6,1.03,0.46
13,75.0,100.0,167199,0,0,-2,2,0,3,1.0,0.8,0,Thomas,0.3,15,False,Muscle injury - 75% chance of playing,2023-10-25T12:00:07.465521Z,48,167199.jpg,1.8,Partey,0.2,False,,d,1,3,7,8426,190,33048,600,0.1,1.5,Thomas,250,0,0,1,2,0,0,0,0,0,0,0,58,55.8,60.0,15.0,13.1,3,0.07,0.21,0.28,2.53,256,101,171,105,287,148,271,121,,,,,,,0.03,0.0,0.08,0.11,0.91,0.72,299,197,338,155,258,116,330,100,1.08,0.36
14,0.0,0.0,195735,0,0,-1,1,0,3,0.0,0.0,0,Nicolas,0.0,16,False,Permanent move to Trabzonspor,2023-09-11T14:13:51.462896Z,49,195735.jpg,0.0,Pépé,0.0,False,,u,1,3,0,667,0,5983,80,0.0,0.0,Pepe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,683,285,682,285,677,282,684,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,246,161,662,270,685,285,506,176,0.0,0.0
15,,,225321,0,0,-2,2,0,1,1.0,0.5,0,Aaron,0.0,17,False,,,48,225321.jpg,2.8,Ramsdale,9.1,False,,a,1,3,11,209228,2744,1095124,60632,0.0,2.3,Ramsdale,360,0,0,1,4,0,0,0,0,0,5,0,55,51.0,0.0,0.0,5.1,4,0.00,0.01,0.01,3.73,267,22,669,80,663,79,347,22,,,,,,,0.0,1.25,0.0,0.0,0.93,1.0,310,11,643,84,159,17,42,8,1.0,0.25
16,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,18,False,Season long loan to Cardiff City,2023-08-20T06:33:02.960208Z,40,115918.jpg,0.0,Rúnarsson,0.1,False,,u,1,3,0,990,0,9048,230,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,470,49,454,33,432,28,475,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,618,44,401,48,477,49,403,58,0.0,0.0
17,100.0,75.0,223340,1,-1,1,-1,2,3,5.7,3.9,5,Bukayo,4.7,19,True,,2023-10-03T22:30:07.474324Z,86,223340.jpg,7.2,Saka,48.9,False,,a,1,3,58,1737372,324920,2763490,78866,0.5,6.7,Saka,703,4,4,3,8,0,0,0,1,0,0,8,215,302.2,337.8,296.0,93.5,8,3.98,2.62,6.60,7.23,7,4,5,4,13,8,3,3,1.0,,,,1.0,,0.51,0.0,0.34,0.85,0.93,1.02,7,5,47,22,4,3,3,1,1.02,0.38
18,100.0,75.0,462424,0,0,2,-2,0,2,5.7,3.9,1,William,4.7,20,False,,2023-10-09T08:30:07.861646Z,52,462424.jpg,4.1,Saliba,24.9,False,,a,1,3,37,1521131,77277,1095563,57987,0.9,7.1,Saliba,810,0,1,4,8,0,0,0,0,0,0,3,185,177.4,37.9,9.0,22.5,9,0.04,0.12,0.16,8.13,62,20,223,62,322,106,173,48,,,,,,,0.0,0.0,0.01,0.01,0.9,0.89,161,15,41,15,53,14,13,4,1.0,0.44
