rank,prev_rank,name,league,off,def,spi
49,52,FC Cologne,German Bundesliga,2.06,0.97,69.59
50,53,1. FC Union Berlin,German Bundesliga,1.86,0.82,69.36
51,48,Eintracht Frankfurt,German Bundesliga,2.1,1.01,69.32
52,49,Valencia,Spanish Primera Division,1.95,0.91,68.99
53,54,Getafe,Spanish Primera Division,1.47,0.55,68.92
54,64,Torino,Italy Serie A,1.72,0.75,68.57
55,55,Everton,Barclays Premier League,1.91,0.91,68.31
56,61,Southampton,Barclays Premier League,1.85,0.86,68.28
57,57,Lazio,Italy Serie A,2.03,1.0,68.27
58,65,Strasbourg,French Ligue 1,1.9,0.91,68.1
59,47,Fiorentina,Italy Serie A,1.85,0.88,67.79
60,59,Rangers,Scottish Premiership,1.89,0.91,67.72
61,58,Lyon,French Ligue 1,1.95,0.97,67.59
62,60,Leeds United,Barclays Premier League,1.92,0.95,67.42
63,68,Osasuna,Spanish Primera Division,1.66,0.75,67.38
64,66,Marseille,French Ligue 1,1.67,0.77,67.24
65,70,Sassuolo,Italy Serie A,2.03,1.05,67.16
66,63,AZ,Dutch Eredivisie,1.91,0.96,67.01
67,56,Brentford,Barclays Premier League,1.79,0.87,66.91
68,62,Braga,Portuguese Liga,1.78,0.87,66.8
69,81,Fulham,English League Championship,1.87,0.95,66.45
70,69,Flamengo,Brasileiro Série A,1.77,0.9,65.69
71,67,VfL Wolfsburg,German Bundesliga,1.84,0.98,65.22
72,71,Celtic,Scottish Premiership,1.92,1.07,64.69
73,72,Slavia Prague,UEFA Europa Conference League,1.78,0.97,64.36
74,73,Dinamo Zagreb,UEFA Europa League,1.8,0.99,64.25
75,74,Burnley,Barclays Premier League,1.76,0.96,64.08
76,76,Atletico Mineiro,Brasileiro Série A,1.7,0.92,63.97
77,78,Shakhtar Donetsk,UEFA Champions League,1.96,1.14,63.71
78,79,Young Boys,Swiss Raiffeisen Super League,2.12,1.29,63.51
79,82,Nice,French Ligue 1,1.66,0.91,63.27
80,75,Espanyol,Spanish Primera Division,1.69,0.95,62.78
81,87,Granada,Spanish Primera Division,1.66,0.93,62.73
82,80,Monterrey,Mexican Primera Division Torneo Clausura,1.71,0.97,62.71
83,88,VfB Stuttgart,German Bundesliga,1.82,1.07,62.65
84,77,Bologna,Italy Serie A,1.73,0.99,62.62
85,83,Verona,Italy Serie A,1.75,1.02,62.48
86,92,Lens,French Ligue 1,1.71,0.99,62.25
87,86,Kawasaki Frontale,Japanese J League,1.83,1.1,62.13
88,85,Mallorca,Spanish Primera Division,1.59,0.91,61.84
89,91,Olympiacos,Greek Super League,1.56,0.91,61.41
90,93,River Plate,Argentina Primera Division,1.61,0.95,61.26
91,90,FC Augsburg,German Bundesliga,1.71,1.05,61.07
92,94,FC Utrecht,Dutch Eredivisie,1.84,1.16,60.94
93,89,Hertha Berlin,German Bundesliga,1.73,1.07,60.88
94,98,Elche,Spanish Primera Division,1.59,0.95,60.87
95,84,Udinese,Italy Serie A,1.71,1.06,60.82
96,96,Alavés,Spanish Primera Division,1.59,0.96,60.76
97,103,VfL Bochum,German Bundesliga,1.64,1.0,60.57
98,97,Anderlecht,Belgian Jupiler League,1.88,1.23,60.16
99,106,Levante,Spanish Primera Division,1.7,1.09,59.72
100,100,Watford,Barclays Premier League,1.71,1.11,59.61
101,99,Nantes,French Ligue 1,1.47,0.9,59.52
102,95,Club América,Mexican Primera Division Torneo Clausura,1.63,1.04,59.52
103,109,Arminia Bielefeld,German Bundesliga,1.6,1.03,59.06
104,105,Montpellier,French Ligue 1,1.62,1.05,59.01
105,107,Newcastle,Barclays Premier League,1.67,1.1,58.96
106,108,Dynamo Kiev,UEFA Champions League,1.66,1.09,58.89
107,101,Cruz Azul,Mexican Primera Division Torneo Clausura,1.57,1.01,58.81
108,104,Trabzonspor,Turkish Turkcell Super Lig,1.53,0.98,58.78
109,112,Tigres UANL,Mexican Primera Division Torneo Clausura,1.57,1.01,58.73
110,111,Brest,French Ligue 1,1.61,1.09,57.81
111,110,FC Copenhagen,Danish SAS-Ligaen,1.81,1.27,57.8
112,102,Sampdoria,Italy Serie A,1.67,1.15,57.67
113,113,Club Brugge,Belgian Jupiler League,1.92,1.39,57.38
114,114,Yokohama F. Marinos,Japanese J League,1.81,1.3,57.06
115,115,Genk,Belgian Jupiler League,1.82,1.32,56.96
116,116,Angers,French Ligue 1,1.48,1.0,56.94
117,117,Grêmio,Brasileiro Série A,1.53,1.06,56.93
118,118,FC Midtjylland,Danish SAS-Ligaen,1.72,1.23,56.89
119,119,Sparta Prague,UEFA Europa League,1.68,1.2,56.77
120,120,Vitesse,Dutch Eredivisie,1.69,1.21,56.72
121,121,KAA Gent,Belgian Jupiler League,1.53,1.06,56.72
122,123,Bodo/Glimt,Norwegian Tippeligaen,1.72,1.26,56.35
123,128,Reims,French Ligue 1,1.35,0.91,56.34
124,124,New York City FC,Major League Soccer,1.63,1.18,56.22
125,126,Boca Juniors,Argentina Primera Division,1.39,0.96,55.99
126,122,Guimaraes,Portuguese Liga,1.56,1.13,55.76
127,127,FC Krasnodar,Russian Premier Liga,1.6,1.16,55.75
128,130,São Paulo,Brasileiro Série A,1.26,0.88,55.11
129,131,Red Star Belgrade,UEFA Europa League,1.63,1.22,55.08
130,132,Dinamo Moscow,Russian Premier Liga,1.5,1.11,55.05
131,133,Palmeiras,Brasileiro Série A,1.48,1.09,54.97
132,134,AFC Bournemouth,English League Championship,1.47,1.07,54.96
133,135,Corinthians,Brasileiro Série A,1.26,0.88,54.91
134,136,América Mineiro,Brasileiro Série A,1.36,1.0,54.37
135,129,Santos Laguna,Mexican Primera Division Torneo Clausura,1.47,1.1,54.3
136,137,West Bromwich Albion,English League Championship,1.34,0.98,54.27
137,138,Fluminense,Brasileiro Série A,1.26,0.91,54.2
138,139,Ferencvaros,UEFA Europa League,1.62,1.25,54.15
139,140,CSKA Moscow,Russian Premier Liga,1.32,0.97,54.13
140,141,Norwich City,Barclays Premier League,1.46,1.12,53.81
141,146,Gil Vicente,Portuguese Liga,1.44,1.1,53.76
142,125,Empoli,Italy Serie A,1.76,1.41,53.67
143,143,Union Saint Gilloise,Belgian Jupiler League,1.64,1.31,53.38
144,144,Sheffield United,English League Championship,1.45,1.13,53.33
145,165,Cagliari,Italy Serie A,1.56,1.23,53.26
146,142,Clermont Foot,French Ligue 1,1.4,1.1,52.93
147,147,FC Twente,Dutch Eredivisie,1.53,1.22,52.87
148,148,Antwerp,Belgian Jupiler League,1.61,1.31,52.69
149,149,Sochi,Russian Premier Liga,1.49,1.2,52.66
150,150,Troyes,French Ligue 1,1.37,1.09,52.35
151,151,Molde,Norwegian Tippeligaen,1.91,1.62,52.34
152,158,Pachuca,Mexican Primera Division Torneo Clausura,1.46,1.18,52.29
153,152,Internacional,Brasileiro Série A,1.34,1.07,52.02
154,153,Basel,Swiss Raiffeisen Super League,1.77,1.5,52.02
155,154,Spartak Moscow,Russian Premier Liga,1.52,1.25,52.02
156,145,Fenerbahce,Turkish Turkcell Super Lig,1.54,1.3,51.28
157,156,Bragantino,Brasileiro Série A,1.39,1.15,51.27
158,157,León,Mexican Primera Division Torneo Clausura,1.51,1.27,51.27
159,161,PAOK Salonika,Greek Super League,1.52,1.29,51.24
160,159,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.63,1.4,51.2
161,160,Kashima Antlers,Japanese J League,1.42,1.19,51.13
162,162,Atlas,Mexican Primera Division Torneo Clausura,1.3,1.08,50.77
163,164,Toulouse,French Ligue 2,1.59,1.38,50.48
164,166,LASK Linz,Austrian T-Mobile Bundesliga,1.56,1.36,50.3
165,175,Estoril Praia,Portuguese Liga,1.35,1.15,50.27
166,168,Blackburn,English League Championship,1.34,1.15,50.25
167,186,Guadalajara,Mexican Primera Division Torneo Clausura,1.4,1.21,50.24
168,173,Famalicao,Portuguese Liga,1.4,1.21,50.12
169,169,FK Partizan Belgrade,UEFA Europa Conference League,1.4,1.22,50.05
170,172,Fortaleza,Brasileiro Série A,1.23,1.04,49.98
171,174,Atlético Paranaense,Brasileiro Série A,1.19,1.01,49.93
172,170,Spezia,Italy Serie A,1.48,1.3,49.8
173,177,Legia Warsaw,UEFA Europa League,1.43,1.26,49.78
174,155,Cadiz,Spanish Primera Division,1.41,1.24,49.77
175,171,SpVgg Greuther Fürth,German Bundesliga,1.49,1.32,49.74
176,178,Maccabi Tel-Aviv,UEFA Europa Conference League,1.31,1.14,49.72
177,179,Middlesbrough,English League Championship,1.27,1.1,49.52
178,180,New England Revolution,Major League Soccer,1.69,1.54,49.49
179,163,Bordeaux,French Ligue 1,1.53,1.37,49.47
180,181,Luton Town,English League Championship,1.31,1.14,49.46
181,182,Ceará,Brasileiro Série A,1.25,1.09,49.4
182,176,Portimonense,Portuguese Liga,1.23,1.07,49.28
183,184,Defensa y Justicia,Argentina Primera Division,1.34,1.19,49.27
184,185,Werder Bremen,German 2. Bundesliga,1.58,1.43,49.14
185,187,Lorient,French Ligue 1,1.3,1.16,49.06
186,188,Schalke 04,German 2. Bundesliga,1.52,1.39,48.81
187,189,AEK Athens,Greek Super League,1.35,1.21,48.76
188,167,Galatasaray,Turkish Turkcell Super Lig,1.33,1.2,48.59
189,191,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.33,1.22,48.19
190,183,Genoa,Italy Serie A,1.35,1.25,48.07
191,193,New York Red Bulls,Major League Soccer,1.28,1.19,47.85
192,194,Brondby,Danish SAS-Ligaen,1.37,1.29,47.63
193,195,Heracles,Dutch Eredivisie,1.43,1.35,47.6
194,196,Los Angeles FC,Major League Soccer,1.63,1.56,47.58
195,190,F.B.C Unione Venezia,Italy Serie A,1.4,1.33,47.37
196,197,FC Zurich,Swiss Raiffeisen Super League,1.71,1.67,47.11
197,215,Sivasspor,Turkish Turkcell Super Lig,1.28,1.22,47.0
198,198,St Etienne,French Ligue 1,1.31,1.25,46.85
199,199,Vissel Kobe,Japanese J League,1.41,1.37,46.81
200,221,Santa Clara,Portuguese Liga,1.32,1.27,46.65
201,201,Velez Sarsfield,Argentina Primera Division,1.15,1.09,46.64
202,202,Philadelphia Union,Major League Soccer,1.38,1.34,46.62
203,203,Santos,Brasileiro Série A,1.07,1.0,46.62
204,204,Stoke City,English League Championship,1.17,1.11,46.6
205,192,Konyaspor,Turkish Turkcell Super Lig,1.25,1.21,46.59
206,205,Bahía,Brasileiro Série A,1.18,1.13,46.55
207,206,Rapid Vienna,Austrian T-Mobile Bundesliga,1.47,1.45,46.49
208,207,FC Sheriff Tiraspol,UEFA Europa League,1.46,1.44,46.48
209,208,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.57,1.56,46.37
210,209,Lokomotiv Moscow,Russian Premier Liga,1.24,1.21,46.36
211,210,Queens Park Rangers,English League Championship,1.3,1.28,46.18
212,217,Boavista,Portuguese Liga,1.23,1.21,46.15
213,211,Sporting de Charleroi,Belgian Jupiler League,1.5,1.5,46.06
214,212,Seattle Sounders FC,Major League Soccer,1.28,1.26,46.06
215,216,Moreirense,Portuguese Liga,1.21,1.19,45.99
216,214,Anorthosis Famagusta,UEFA Europa Conference League,1.27,1.26,45.86
217,222,Real Valladolid,Spanish Segunda Division,1.3,1.31,45.57
218,213,Besiktas,Turkish Turkcell Super Lig,1.63,1.67,45.4
219,264,Pumas Unam,Mexican Primera Division Torneo Clausura,1.2,1.2,45.35
220,219,KV Mechelen,Belgian Jupiler League,1.64,1.69,45.28
221,220,Hamburg SV,German 2. Bundesliga,1.48,1.51,45.28
222,223,NEC,Dutch Eredivisie,1.42,1.45,45.18
223,224,Preston North End,English League Championship,1.17,1.18,45.15
224,226,Heerenveen,Dutch Eredivisie,1.42,1.46,44.89
225,227,FC Groningen,Dutch Eredivisie,1.26,1.3,44.86
226,200,Metz,French Ligue 1,1.29,1.32,44.84
227,228,SV Darmstadt 98,German 2. Bundesliga,1.47,1.53,44.62
228,229,Lecce,Italy Serie B,1.28,1.33,44.57
229,230,Sparta,Dutch Eredivisie,1.22,1.27,44.46
230,231,Millwall,English League Championship,1.24,1.29,44.44
231,232,Viking FK,Norwegian Tippeligaen,1.61,1.7,44.35
232,218,Pacos Ferreira,Portuguese Liga,1.12,1.16,44.3
233,234,FK Qarabag,UEFA Europa Conference League,1.34,1.41,44.22
234,235,Nashville SC,Major League Soccer,1.25,1.3,44.22
235,236,CSKA Sofia,UEFA Europa Conference League,1.12,1.17,44.21
236,237,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.32,1.39,44.19
237,238,Rosenborg,Norwegian Tippeligaen,1.53,1.62,44.15
238,239,Colorado Rapids,Major League Soccer,1.28,1.35,44.1
239,240,Krylia Sovetov,Russian Premier Liga,1.16,1.22,44.06
240,241,Malmo FF,Swedish Allsvenskan,1.36,1.44,44.03
241,242,Coventry City,English League Championship,1.18,1.26,43.76
242,243,Rostov,Russian Premier Liga,1.44,1.55,43.62
243,244,Estudiantes,Argentina Primera Division,1.25,1.34,43.62
244,254,Salernitana,Italy Serie A,1.38,1.49,43.62
245,245,Terek Grozny,Russian Premier Liga,1.19,1.27,43.53
246,233,Almeria,Spanish Segunda Division,1.11,1.19,43.44
247,246,Rubin Kazan,Russian Premier Liga,1.21,1.3,43.4
248,247,CFR 1907 Cluj,UEFA Europa Conference League,1.26,1.37,43.25
249,263,Puebla,Mexican Primera Division Torneo Clausura,1.16,1.26,43.2
250,248,Swansea City,English League Championship,1.15,1.25,43.18
251,249,Sport Recife,Brasileiro Série A,1.07,1.15,43.14
252,251,Columbus Crew,Major League Soccer,1.42,1.55,43.01
253,252,Argentinos Juniors,Argentina Primera Division,1.07,1.16,42.97
254,225,Panathinaikos,Greek Super League,1.09,1.19,42.92
255,253,Nottingham Forest,English League Championship,1.09,1.19,42.85
256,255,Atlético Goianiense,Brasileiro Série A,1.03,1.13,42.71
257,256,Cuiaba,Brasileiro Série A,1.03,1.13,42.67
258,257,Guangzhou Evergrande,Chinese Super League,1.43,1.59,42.61
259,259,Juventude,Brasileiro Série A,1.05,1.16,42.52
260,260,Omonia Nicosia,UEFA Europa Conference League,1.32,1.47,42.46
261,261,Portland Timbers,Major League Soccer,1.48,1.65,42.34
262,262,Minnesota United FC,Major League Soccer,1.38,1.55,42.27
263,275,Tijuana,Mexican Primera Division Torneo Clausura,1.21,1.36,41.98
264,265,Sporting Kansas City,Major League Soccer,1.31,1.48,41.84
265,266,Orlando City SC,Major League Soccer,1.34,1.52,41.78
266,267,Ludogorets,UEFA Europa League,1.29,1.46,41.74
267,268,Talleres de Córdoba,Argentina Primera Division,1.15,1.3,41.74
268,269,Cardiff City,English League Championship,1.26,1.44,41.65
269,270,Union Santa Fe,Argentina Primera Division,1.04,1.19,41.6
270,250,Monza,Italy Serie B,1.18,1.36,41.55
271,272,Parma,Italy Serie B,1.16,1.33,41.48
272,273,Lanus,Argentina Primera Division,1.36,1.57,41.35
273,274,AaB,Danish SAS-Ligaen,1.29,1.49,41.3
274,301,Benevento,Italy Serie B,1.23,1.42,41.27
275,271,Vizela,Portuguese Liga,1.18,1.37,41.23
276,276,Hearts,Scottish Premiership,1.16,1.35,41.16
277,303,Adana Demirspor,Turkish Turkcell Super Lig,1.2,1.39,41.09
278,277,AGF Aarhus,Danish SAS-Ligaen,1.11,1.3,41.03
279,278,Birmingham,English League Championship,1.12,1.31,41.0
280,279,CA Independiente,Argentina Primera Division,1.02,1.19,40.97
281,280,DC United,Major League Soccer,1.39,1.62,40.9
282,282,Girona FC,Spanish Segunda Division,1.14,1.34,40.64
283,281,Cercle Brugge,Belgian Jupiler League,1.2,1.42,40.63
284,283,Randers FC,Danish SAS-Ligaen,1.21,1.43,40.55
285,284,Slovan Bratislava,UEFA Europa Conference League,1.16,1.37,40.52
286,308,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.25,1.48,40.51
287,285,Atlanta United FC,Major League Soccer,1.19,1.41,40.36
288,295,Maritimo,Portuguese Liga,1.17,1.39,40.31
289,286,Hartberg,Austrian T-Mobile Bundesliga,1.34,1.6,40.26
290,289,Banfield,Argentina Primera Division,1.01,1.22,40.1
291,290,Huracán,Argentina Primera Division,1.02,1.24,40.05
292,291,Servette,Swiss Raiffeisen Super League,1.47,1.76,39.97
293,292,Urawa Red Diamonds,Japanese J League,1.06,1.29,39.91
294,293,KV Kortrijk,Belgian Jupiler League,1.18,1.43,39.9
295,294,Derby County,English League Championship,0.99,1.2,39.86
296,296,Hibernian,Scottish Premiership,1.07,1.31,39.73
297,297,Nagoya Grampus Eight,Japanese J League,0.94,1.15,39.66
298,298,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.21,1.48,39.61
299,299,Valerenga,Norwegian Tippeligaen,1.2,1.47,39.52
300,287,FC Arouca,Portuguese Liga,1.19,1.46,39.48
301,300,Los Angeles Galaxy,Major League Soccer,1.33,1.62,39.47
302,302,OH Leuven,Belgian Jupiler League,1.35,1.65,39.41
303,304,Cambuur Leeuwarden,Dutch Eredivisie,1.44,1.76,39.36
304,305,Frosinone,Italy Serie B,1.11,1.37,39.29
305,306,Holstein Kiel,German 2. Bundesliga,1.28,1.59,39.2
306,258,Toluca,Mexican Primera Division Torneo Clausura,1.26,1.56,39.18
307,309,Cremonese,Italy Serie B,1.13,1.4,39.08
308,310,Beijing Guoan,Chinese Super League,1.33,1.64,39.02
309,311,Ural Sverdlovsk Oblast,Russian Premier Liga,0.85,1.07,38.92
310,320,FC Juárez,Mexican Primera Division Torneo Clausura,1.15,1.44,38.79
311,313,Go Ahead Eagles,Dutch Eredivisie,1.24,1.55,38.79
312,314,Alanyaspor,Turkish Turkcell Super Lig,1.33,1.66,38.76
313,307,Tondela,Portuguese Liga,1.19,1.5,38.65
314,315,Shanghai SIPG,Chinese Super League,1.25,1.57,38.6
315,288,Hatayspor,Turkish Turkcell Super Lig,1.2,1.52,38.59
316,316,Huddersfield Town,English League Championship,1.03,1.31,38.53
317,333,Belenenses,Portuguese Liga,0.98,1.25,38.46
318,318,FC Zorya Luhansk,UEFA Europa Conference League,1.1,1.41,38.34
319,312,Necaxa,Mexican Primera Division Torneo Clausura,1.15,1.46,38.3
320,319,Central Córdoba Santiago del Estero,Argentina Primera Division,1.05,1.35,38.26
321,323,Standard Liege,Belgian Jupiler League,1.26,1.62,38.1
322,324,Aberdeen,Scottish Premiership,1.05,1.37,37.96
323,325,Brescia,Italy Serie B,1.17,1.51,37.95
324,326,FC St. Pauli,German 2. Bundesliga,1.34,1.72,37.82
325,321,Melbourne City,Australian A-League,1.4,1.79,37.82
326,327,Willem II,Dutch Eredivisie,1.25,1.61,37.79
327,329,Hammarby,Swedish Allsvenskan,1.43,1.84,37.75
328,330,PEC Zwolle,Dutch Eredivisie,1.15,1.5,37.72
329,331,1. FC Heidenheim 1846,German 2. Bundesliga,1.19,1.55,37.62
330,343,Auxerre,French Ligue 2,1.16,1.51,37.62
331,332,Pisa,Italy Serie B,1.01,1.33,37.61
332,334,Blackpool,English League Championship,1.07,1.4,37.52
333,335,Chicago Fire,Major League Soccer,1.33,1.72,37.52
334,336,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.41,1.82,37.46
335,337,Odense BK,Danish SAS-Ligaen,1.16,1.53,37.32
336,338,Lillestrom,Norwegian Tippeligaen,1.25,1.64,37.32
337,339,Rosario Central,Argentina Primera Division,1.23,1.61,37.25
338,340,Kairat Almaty,UEFA Europa Conference League,1.17,1.55,37.23
339,341,AIK,Swedish Allsvenskan,1.04,1.39,37.19
340,317,Fatih Karagümrük,Turkish Turkcell Super Lig,1.23,1.63,37.11
341,322,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.16,1.54,37.08
342,344,Montreal Impact,Major League Soccer,1.18,1.57,37.07
343,345,Paris FC,French Ligue 2,0.97,1.3,37.06
344,342,Leganes,Spanish Segunda Division,0.9,1.22,37.0
345,346,Racing Club,Argentina Primera Division,0.95,1.29,36.96
346,328,Dijon FCO,French Ligue 2,1.15,1.54,36.85
347,347,Silkeborg,Danish SAS-Ligaen,1.1,1.48,36.84
348,349,FC Dallas,Major League Soccer,1.29,1.72,36.66
349,350,Real Salt Lake,Major League Soccer,1.22,1.64,36.63
350,352,Flora,UEFA Europa Conference League,1.34,1.78,36.57
351,368,Nimes,French Ligue 2,1.11,1.51,36.49
352,363,Kayserispor,Turkish Turkcell Super Lig,1.14,1.56,36.14
353,353,Motherwell,Scottish Premiership,1.09,1.5,36.14
354,354,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.26,1.71,36.09
355,355,Hull City,English League Championship,1.01,1.4,36.08
356,356,Newell's Old Boys,Argentina Primera Division,0.99,1.37,36.06
357,358,Aris Salonika,Greek Super League,0.97,1.36,35.92
358,386,OFI Crete,Greek Super League,0.97,1.36,35.9
359,359,IF Elfsborg,Swedish Allsvenskan,1.28,1.75,35.86
360,360,RKC,Dutch Eredivisie,1.21,1.66,35.86
361,361,Godoy Cruz,Argentina Primera Division,1.07,1.49,35.85
362,362,Gimnasia La Plata,Argentina Primera Division,0.94,1.33,35.84
363,364,Sanfrecce Hiroshima,Japanese J League,0.97,1.37,35.75
364,357,Real Oviedo,Spanish Segunda Division,0.86,1.23,35.7
365,365,FC Tokyo,Japanese J League,1.04,1.46,35.7
366,366,Fortuna Düsseldorf,German 2. Bundesliga,1.12,1.56,35.69
367,377,Querétaro,Mexican Primera Division Torneo Clausura,1.03,1.46,35.57
368,351,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.07,1.5,35.53
369,378,Las Palmas,Spanish Segunda Division,0.93,1.34,35.35
370,369,St. Truidense,Belgian Jupiler League,1.09,1.55,35.31
371,370,FC Lugano,Swiss Raiffeisen Super League,1.06,1.5,35.28
372,372,Eibar,Spanish Segunda Division,1.04,1.48,35.27
373,371,Bristol City,English League Championship,1.14,1.61,35.2
374,373,Fortuna Sittard,Dutch Eredivisie,1.3,1.82,35.08
375,374,Amiens,French Ligue 2,0.91,1.32,35.07
376,375,Barnsley,English League Championship,0.98,1.42,35.07
377,376,San Lorenzo,Argentina Primera Division,0.95,1.38,35.02
378,379,Cittadella,Italy Serie B,0.89,1.31,34.75
379,400,Giresunspor,Turkish Turkcell Super Lig,0.92,1.36,34.53
380,380,Eupen,Belgian Jupiler League,1.21,1.74,34.52
381,381,FC Ufa,Russian Premier Liga,0.89,1.33,34.45
382,382,SC Paderborn,German 2. Bundesliga,1.22,1.75,34.38
383,383,SV Zulte Waregem,Belgian Jupiler League,1.37,1.95,34.36
384,384,Avispa Fukuoka,Japanese J League,0.9,1.35,34.32
385,385,SV Ried,Austrian T-Mobile Bundesliga,1.15,1.67,34.29
386,426,SD Huesca,Spanish Segunda Division,0.86,1.31,34.06
387,387,Rotherham United,English League One,1.06,1.58,33.99
388,388,FC Sion,Swiss Raiffeisen Super League,1.23,1.8,33.98
389,389,Colon Santa Fe,Argentina Primera Division,0.92,1.39,33.95
390,403,Tenerife,Spanish Segunda Division,0.81,1.24,33.87
391,415,Kasimpasa,Turkish Turkcell Super Lig,1.07,1.59,33.87
392,348,Reading,English League Championship,1.11,1.64,33.83
393,390,Karlsruher SC,German 2. Bundesliga,1.22,1.79,33.8
394,391,Vancouver Whitecaps,Major League Soccer,1.12,1.67,33.69
395,440,Goztepe,Turkish Turkcell Super Lig,1.09,1.63,33.67
396,392,Asteras Tripolis,Greek Super League,0.85,1.31,33.65
397,393,San Jose Earthquakes,Major League Soccer,1.25,1.83,33.65
398,394,1. FC Nürnberg,German 2. Bundesliga,1.08,1.62,33.61
399,395,Jablonec,UEFA Europa Conference League,1.09,1.64,33.5
400,396,Platense,Argentina Primera Division,1.01,1.54,33.47
401,367,Sunderland,English League One,1.21,1.79,33.4
402,397,FC Nordsjaelland,Danish SAS-Ligaen,1.23,1.83,33.32
403,398,AC Ajaccio,French Ligue 2,0.68,1.11,33.24
404,399,NS Mura,UEFA Europa Conference League,1.09,1.66,33.24
405,401,Cerezo Osaka,Japanese J League,1.01,1.55,33.09
406,404,Inter Miami CF,Major League Soccer,1.1,1.68,32.92
407,417,Sochaux,French Ligue 2,0.81,1.29,32.89
408,405,IFK Goteborg,Swedish Allsvenskan,1.09,1.68,32.81
409,406,Viborg,Danish SAS-Ligaen,1.17,1.78,32.72
410,407,Consadole Sapporo,Japanese J League,0.98,1.54,32.65
411,409,FC Khimki,Russian Premier Liga,0.97,1.54,32.39
412,410,FC Arsenal Tula,Russian Premier Liga,1.05,1.65,32.38
413,411,Toronto FC,Major League Soccer,1.19,1.84,32.35
414,412,IFK Norrkoping,Swedish Allsvenskan,1.24,1.89,32.34
415,413,Patronato,Argentina Primera Division,0.91,1.46,32.21
