,ID,Points,Minutes,sim
0,2,6,90,1
1,3,2,90,1
2,4,7,90,1
3,6,8,90,1
4,10,1,90,1
5,15,1,90,1
6,16,4,90,1
7,19,2,90,1
8,25,2,90,1
9,26,1,90,1
10,28,8,90,1
11,30,2,90,1
12,31,5,90,1
13,32,2,90,1
14,37,2,90,1
15,39,2,90,1
16,40,2,90,1
17,43,2,90,1
18,45,4,90,1
19,46,2,90,1
20,47,2,90,1
21,50,2,90,1
22,57,1,90,1
23,63,2,90,1
24,66,6,90,1
25,67,2,90,1
26,69,4,90,1
27,70,5,90,1
28,71,1,90,1
29,72,1,90,1
30,73,1,90,1
31,75,2,90,1
32,76,1,90,1
33,78,6,90,1
34,79,3,90,1
35,80,5,90,1
36,81,6,90,1
37,83,3,90,1
38,85,9,90,1
39,88,3,90,1
40,90,6,90,1
41,95,6,90,1
42,103,2,90,1
43,104,4,90,1
44,107,3,90,1
45,108,9,90,1
46,109,6,90,1
47,110,2,90,1
48,111,3,90,1
49,113,6,90,1
50,116,3,90,1
51,118,3,90,1
52,123,2,90,1
53,127,2,90,1
54,128,2,90,1
55,132,5,90,1
56,136,2,90,1
57,137,2,90,1
58,140,4,90,1
59,145,2,90,1
60,146,2,90,1
61,147,3,90,1
62,152,0,90,1
63,155,2,90,1
64,156,0,90,1
65,157,0,90,1
66,159,2,90,1
67,160,2,90,1
68,165,0,90,1
69,167,0,90,1
70,168,2,90,1
71,169,2,90,1
72,170,0,90,1
73,177,2,90,1
74,182,6,90,1
75,183,3,90,1
76,186,4,90,1
77,189,6,90,1
78,190,8,90,1
79,194,6,90,1
80,195,3,90,1
81,197,6,90,1
82,199,6,90,1
83,200,3,90,1
84,201,6,90,1
85,202,8,90,1
86,209,6,90,1
87,210,3,90,1
88,211,6,90,1
89,218,2,90,1
90,220,3,90,1
91,221,1,90,1
92,223,2,90,1
93,225,2,90,1
94,227,2,90,1
95,228,0,90,1
96,231,2,90,1
97,233,2,90,1
98,235,0,90,1
99,238,0,90,1
100,244,0,90,1
101,245,2,90,1
102,252,2,90,1
103,254,1,90,1
104,255,6,90,1
105,258,1,90,1
106,259,2,90,1
107,260,10,90,1
108,261,5,90,1
109,263,2,90,1
110,265,4,90,1
111,266,2,90,1
112,268,1,90,1
113,275,3,90,1
114,276,6,90,1
115,277,3,90,1
116,280,6,90,1
117,281,6,90,1
118,282,6,90,1
119,283,9,90,1
120,284,18,90,1
121,285,11,90,1
122,287,11,90,1
123,293,8,90,1
124,295,1,90,1
125,299,2,90,1
126,301,5,90,1
127,302,2,90,1
128,303,5,90,1
129,304,7,90,1
130,305,8,90,1
131,306,2,90,1
132,307,2,90,1
133,311,2,90,1
134,312,2,90,1
135,313,1,90,1
136,314,7,90,1
137,318,9,90,1
138,321,3,90,1
139,327,2,90,1
140,330,3,90,1
141,331,2,90,1
142,335,2,90,1
143,338,2,90,1
144,339,2,90,1
145,340,2,90,1
146,342,2,90,1
147,346,3,90,1
148,356,2,90,1
149,357,6,90,1
150,358,8,90,1
151,359,3,90,1
152,365,3,90,1
153,367,6,90,1
154,370,3,90,1
155,373,3,90,1
156,374,3,90,1
157,376,6,90,1
158,377,6,90,1
159,379,4,90,1
160,383,2,90,1
161,385,7,90,1
162,388,1,90,1
163,394,7,90,1
164,397,10,90,1
165,398,1,90,1
166,401,6,90,1
167,402,6,90,1
168,405,8,90,1
169,407,11,90,1
170,408,6,90,1
171,409,12,90,1
172,410,6,90,1
173,413,9,90,1
174,420,6,90,1
175,425,2,90,1
176,427,2,90,1
177,428,2,90,1
178,430,2,90,1
179,433,2,90,1
180,439,2,90,1
181,440,2,90,1
182,444,2,90,1
183,446,2,90,1
184,448,5,90,1
185,454,6,90,1
186,455,1,90,1
187,457,1,90,1
188,460,7,90,1
189,461,1,90,1
190,463,1,90,1
191,464,8,90,1
192,465,7,90,1
193,467,2,90,1
194,468,2,90,1
195,474,2,90,1
196,475,2,90,1
197,477,5,90,1
198,478,2,90,1
199,479,2,90,1
200,480,2,90,1
201,483,4,90,1
202,484,2,90,1
203,486,2,90,1
204,493,2,90,1
205,504,2,90,1
206,510,6,90,1
207,512,10,90,1
208,516,2,90,1
209,520,2,90,1
210,523,1,90,1
211,526,8,90,1
212,527,2,90,1
213,531,6,90,1
214,532,6,90,1
215,533,2,90,1
216,536,2,90,1
217,570,2,90,1
218,572,2,90,1
219,10153,2,90,1
0,2,1,90,2
1,3,3,90,2
2,6,3,90,2
3,7,3,90,2
4,8,9,90,2
5,10,6,90,2
6,13,7,90,2
7,14,6,90,2
8,15,6,90,2
9,19,10,90,2
10,28,6,90,2
11,29,12,90,2
12,31,2,90,2
13,32,2,90,2
14,33,2,90,2
15,37,7,90,2
16,39,2,90,2
17,40,2,90,2
18,44,2,90,2
19,47,3,90,2
20,50,5,90,2
21,53,2,90,2
22,59,6,90,2
23,65,6,90,2
24,66,14,90,2
25,67,3,90,2
26,69,9,90,2
27,70,6,90,2
28,72,6,90,2
29,73,6,90,2
30,75,3,90,2
31,76,6,90,2
32,78,2,90,2
33,79,2,90,2
34,80,2,90,2
35,81,2,90,2
36,83,2,90,2
37,86,5,90,2
38,89,2,90,2
39,94,2,90,2
40,95,4,90,2
41,103,5,90,2
42,104,8,90,2
43,106,9,90,2
44,108,6,90,2
45,109,6,90,2
46,111,3,90,2
47,112,1,90,2
48,113,7,90,2
49,114,6,90,2
50,116,3,90,2
51,120,3,90,2
52,123,2,90,2
53,128,1,90,2
54,130,7,90,2
55,136,2,90,2
56,139,1,90,2
57,140,5,90,2
58,145,3,90,2
59,146,4,90,2
60,147,1,90,2
61,152,1,90,2
62,160,2,90,2
63,161,2,90,2
64,165,1,90,2
65,166,2,90,2
66,167,1,90,2
67,168,2,90,2
68,169,2,90,2
69,170,1,90,2
70,171,2,90,2
71,174,1,90,2
72,177,6,90,2
73,180,1,90,2
74,182,1,90,2
75,183,2,90,2
76,185,5,90,2
77,186,2,90,2
78,189,2,90,2
79,192,1,90,2
80,194,1,90,2
81,199,1,90,2
82,201,1,90,2
83,205,5,90,2
84,206,1,90,2
85,209,1,90,2
86,210,4,90,2
87,211,2,90,2
88,215,1,90,2
89,217,1,90,2
90,220,2,90,2
91,223,2,90,2
92,225,2,90,2
93,227,6,90,2
94,228,2,90,2
95,231,2,90,2
96,233,8,90,2
97,235,2,90,2
98,238,2,90,2
99,244,2,90,2
100,246,3,90,2
101,249,1,90,2
102,254,1,90,2
103,258,1,90,2
104,259,2,90,2
105,260,2,90,2
106,261,5,90,2
107,266,2,90,2
108,267,1,90,2
109,270,1,90,2
110,272,1,90,2
111,276,8,90,2
112,280,6,90,2
113,281,6,90,2
114,282,3,90,2
115,283,11,90,2
116,284,6,90,2
117,285,7,90,2
118,287,6,90,2
119,293,8,90,2
120,295,1,90,2
121,297,6,90,2
122,299,1,90,2
123,300,2,90,2
124,301,4,90,2
125,302,1,90,2
126,304,2,90,2
127,306,1,90,2
128,307,1,90,2
129,308,1,90,2
130,311,2,90,2
131,313,6,90,2
132,314,2,90,2
133,315,5,90,2
134,318,3,90,2
135,321,2,90,2
136,326,2,90,2
137,327,6,90,2
138,331,6,90,2
139,332,12,90,2
140,333,3,90,2
141,335,3,90,2
142,340,4,90,2
143,342,6,90,2
144,346,2,90,2
145,350,2,90,2
146,356,4,90,2
147,357,2,90,2
148,365,2,90,2
149,368,2,90,2
150,370,2,90,2
151,371,2,90,2
152,373,2,90,2
153,374,2,90,2
154,376,2,90,2
155,377,2,90,2
156,379,1,90,2
157,385,1,90,2
158,388,1,90,2
159,394,6,90,2
160,398,1,90,2
161,401,2,90,2
162,402,2,90,2
163,403,2,90,2
164,406,2,90,2
165,407,7,90,2
166,409,2,90,2
167,410,5,90,2
168,411,2,90,2
169,417,2,90,2
170,420,2,90,2
171,425,2,90,2
172,427,2,90,2
173,428,7,90,2
174,429,5,90,2
175,430,2,90,2
176,436,5,90,2
177,440,2,90,2
178,443,2,90,2
179,444,2,90,2
180,446,2,90,2
181,455,2,90,2
182,457,3,90,2
183,458,5,90,2
184,459,2,90,2
185,461,4,90,2
186,463,8,90,2
187,465,7,90,2
188,466,2,90,2
189,467,7,90,2
190,468,2,90,2
191,469,2,90,2
192,474,6,90,2
193,475,6,90,2
194,477,6,90,2
195,478,6,90,2
196,479,6,90,2
197,480,3,90,2
198,481,6,90,2
199,483,8,90,2
200,484,6,90,2
201,486,4,90,2
202,503,8,90,2
203,504,6,90,2
204,506,4,90,2
205,507,1,90,2
206,510,2,90,2
207,513,8,90,2
208,519,3,90,2
209,520,3,90,2
210,523,4,90,2
211,524,2,90,2
212,526,2,90,2
213,527,2,90,2
214,533,6,90,2
215,534,2,90,2
216,535,3,90,2
217,536,2,90,2
218,549,2,90,2
219,564,3,90,2
0,2,6,90,3
1,3,6,90,3
2,6,8,90,3
3,7,3,90,3
4,8,6,90,3
5,9,8,90,3
6,10,6,90,3
7,15,6,90,3
8,16,6,90,3
9,19,3,90,3
10,26,6,90,3
11,28,6,90,3
12,31,6,90,3
13,37,4,90,3
14,39,6,90,3
15,40,5,90,3
16,42,3,90,3
17,43,6,90,3
18,45,8,90,3
19,46,3,90,3
20,47,3,90,3
21,50,6,90,3
22,53,3,90,3
23,57,2,90,3
24,62,2,90,3
25,66,6,90,3
26,67,2,90,3
27,70,2,90,3
28,71,2,90,3
29,72,2,90,3
30,73,2,90,3
31,74,10,90,3
32,75,5,90,3
33,76,2,90,3
34,78,8,90,3
35,79,5,90,3
36,80,6,90,3
37,81,2,90,3
38,83,2,90,3
39,85,2,90,3
40,88,2,90,3
41,89,6,90,3
42,95,5,90,3
43,103,5,90,3
44,104,3,90,3
45,106,6,90,3
46,108,7,90,3
47,109,6,90,3
48,110,6,90,3
49,112,2,90,3
50,113,6,90,3
51,114,9,90,3
52,116,3,90,3
53,118,3,90,3
54,123,2,90,3
55,128,5,90,3
56,130,7,90,3
57,134,2,90,3
58,135,8,90,3
59,137,2,90,3
60,139,2,90,3
61,146,10,90,3
62,147,2,90,3
63,152,2,90,3
64,155,5,90,3
65,160,2,90,3
66,163,2,90,3
67,165,1,90,3
68,167,1,90,3
69,168,2,90,3
70,169,2,90,3
71,170,1,90,3
72,171,2,90,3
73,177,5,90,3
74,180,2,90,3
75,182,2,90,3
76,183,2,90,3
77,185,2,90,3
78,189,2,90,3
79,194,2,90,3
80,195,2,90,3
81,197,4,90,3
82,199,2,90,3
83,201,6,90,3
84,204,5,90,3
85,205,3,90,3
86,209,6,90,3
87,210,5,90,3
88,211,3,90,3
89,217,6,90,3
90,220,3,90,3
91,223,2,90,3
92,227,13,90,3
93,228,1,90,3
94,233,2,90,3
95,235,1,90,3
96,238,3,90,3
97,244,1,90,3
98,245,5,90,3
99,246,5,90,3
100,249,1,90,3
101,254,1,90,3
102,258,1,90,3
103,259,2,90,3
104,260,2,90,3
105,261,2,90,3
106,262,2,90,3
107,265,4,90,3
108,266,5,90,3
109,268,1,90,3
110,272,1,90,3
111,275,6,90,3
112,276,6,90,3
113,281,6,90,3
114,282,3,90,3
115,283,3,90,3
116,284,14,90,3
117,285,6,90,3
118,287,3,90,3
119,293,3,90,3
120,294,6,90,3
121,295,2,90,3
122,297,6,90,3
123,299,1,90,3
124,301,7,90,3
125,302,1,90,3
126,304,10,90,3
127,305,2,90,3
128,307,1,90,3
129,308,3,90,3
130,311,5,90,3
131,314,2,90,3
132,315,5,90,3
133,316,2,90,3
134,318,3,90,3
135,326,4,90,3
136,327,1,90,3
137,329,1,90,3
138,331,2,90,3
139,332,1,90,3
140,335,2,90,3
141,340,7,90,3
142,342,1,90,3
143,344,2,90,3
144,346,8,90,3
145,356,2,90,3
146,357,2,90,3
147,358,2,90,3
148,359,2,90,3
149,366,2,90,3
150,367,4,90,3
151,368,2,90,3
152,371,2,90,3
153,374,2,90,3
154,376,2,90,3
155,377,2,90,3
156,379,2,90,3
157,384,2,90,3
158,385,4,90,3
159,388,2,90,3
160,397,2,90,3
161,398,2,90,3
162,401,1,90,3
163,402,2,90,3
164,403,3,90,3
165,405,5,90,3
166,406,2,90,3
167,407,10,90,3
168,408,2,90,3
169,411,6,90,3
170,417,1,90,3
171,418,2,90,3
172,425,2,90,3
173,427,2,90,3
174,428,7,90,3
175,429,1,90,3
176,430,1,90,3
177,433,2,90,3
178,440,2,90,3
