,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,548,Mendy,8,1,52,30,4.873,False,1,9.2,4.873
1,102,Azpilicueta,8,2,59,30,4.924,False,1,8.3,4.924
2,104,Alonso,8,2,57,30,5.372999999999998,False,1,2.9,5.372999999999998
3,300,Shaw,1,2,53,30,4.5360000000000005,False,1,14.8,4.5360000000000005
4,254,Salah,14,3,124,30,5.046,False,1,29.0,5.046
5,272,De Bruyne,43,3,119,30,4.918,False,1,19.4,4.918
6,302,Fernandes,1,3,115,30,5.323,False,1,58.2,5.323
7,390,Son,6,3,94,30,5.127000000000002,False,1,42.9,5.127000000000002
8,117,Werner,8,4,92,30,5.502000000000002,False,1,11.2,5.502000000000002
9,202,Bamford,2,4,67,30,6.068,True,2,48.9,12.136
10,388,Kane,6,4,116,30,5.959,False,1,47.0,5.959
