,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,270,de Gea,1,1,52,3.91811111111111,False,1,1,11.8,3.91811111111111
1,234,Robertson,14,2,70,3.9964444444444442,False,1,1,2.4,3.9964444444444442
2,237,Alexander-Arnold,14,2,84,4.650666666666666,False,1,1,44.2,4.650666666666666
3,256,Cancelo,43,2,70,4.082888888888888,False,1,1,42.1,4.082888888888888
4,96,Mbeumo,94,3,53,3.6596666666666673,False,1,1,1.2,3.6596666666666673
5,240,Jota,14,3,82,4.414777777777776,False,1,1,32.9,4.414777777777776
6,265,Foden,43,3,80,4.626555555555556,False,1,1,8.3,4.626555555555556
7,420,Bowen,21,3,67,3.937666666666667,False,1,1,21.1,3.937666666666667
8,78,Toney,94,4,66,4.237555555555556,False,1,1,12.5,4.237555555555556
9,430,Jiménez,39,4,74,4.104444444444444,False,1,1,4.6,4.104444444444444
10,579,Ronaldo,1,4,125,5.254666666666667,True,2,1,31.6,10.509333333333334
11,295,Dubravka,4,1,44,3.2583333333333333,False,0,0,0.5,0.0
12,110,Lowton,90,2,44,2.6074444444444445,False,0,0,2.0,0.0
13,439,Kilman,39,2,45,2.908888888888889,False,0,0,0.9,0.0
14,354,Sissoko,57,3,44,2.4616666666666664,False,0,0,2.4,0.0
