,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,270,de Gea,1,1,52,22,6.647,False,1,11.8,6.647
1,122,Alonso,8,2,57,22,5.92,False,1,11.4,5.92
2,279,Telles,1,2,50,22,6.8039999999999985,False,1,1.0,6.8039999999999985
3,555,Varane,1,2,55,22,5.997999999999998,False,1,2.4,5.997999999999998
4,64,Trossard,36,3,61,22,6.523,False,1,1.5,6.523
5,138,Mount,8,3,77,22,7.119,False,1,22.9,7.119
6,212,Maddison,13,3,69,22,6.0870000000000015,False,1,9.5,6.0870000000000015
7,277,Fernandes,1,3,116,22,7.552,False,1,14.8,7.552
8,357,Kane,6,4,122,22,8.192,True,2,10.3,16.384
9,468,King,57,4,58,22,7.077000000000001,False,1,7.2,7.077000000000001
10,579,Ronaldo,1,4,125,22,7.192,False,1,31.6,7.192
