,ID,Points,Minutes,sim
0,3,9,90,1
1,4,10,90,1
2,8,6,90,1
3,9,3,90,1
4,10,3,90,1
5,11,5,90,1
6,13,3,90,1
7,14,6,90,1
8,15,6,90,1
9,16,3,90,1
10,17,9,90,1
11,18,6,90,1
12,19,3,90,1
13,23,10,90,1
14,24,9,90,1
15,26,12,90,1
16,27,6,90,1
17,28,2,90,1
18,32,1,90,1
19,35,1,90,1
20,44,1,90,1
21,47,1,90,1
22,48,5,90,1
23,52,1,90,1
24,53,2,90,1
25,54,2,90,1
26,57,2,90,1
27,58,4,90,1
28,63,2,90,1
29,64,2,90,1
30,70,0,90,1
31,71,2,90,1
32,74,2,90,1
33,76,2,90,1
34,79,0,90,1
35,81,0,90,1
36,82,9,90,1
37,83,2,90,1
38,84,0,90,1
39,86,6,90,1
40,88,6,90,1
41,89,3,90,1
42,91,7,90,1
43,95,3,90,1
44,98,3,90,1
45,99,6,90,1
46,101,3,90,1
47,104,6,90,1
48,110,2,90,1
49,113,2,90,1
50,120,1,90,1
51,122,1,90,1
52,132,2,90,1
53,135,2,90,1
54,136,2,90,1
55,144,1,90,1
56,145,1,90,1
57,146,1,90,1
58,157,2,90,1
59,159,6,90,1
60,162,4,90,1
61,163,1,90,1
62,171,1,90,1
63,174,2,90,1
64,177,8,90,1
65,179,2,90,1
66,182,2,90,1
67,185,1,90,1
68,187,1,90,1
69,189,1,90,1
70,191,6,90,1
71,192,2,90,1
72,199,3,90,1
73,200,8,90,1
74,201,6,90,1
75,204,6,90,1
76,205,3,90,1
77,210,6,90,1
78,211,6,90,1
79,216,3,90,1
80,219,1,90,1
81,220,5,90,1
82,224,2,90,1
83,228,1,90,1
84,230,2,90,1
85,231,1,90,1
86,232,2,90,1
87,235,1,90,1
88,236,1,90,1
89,238,3,90,1
90,240,3,90,1
91,241,6,90,1
92,248,6,90,1
93,251,2,90,1
94,252,4,90,1
95,255,6,90,1
96,257,6,90,1
97,260,6,90,1
98,263,6,90,1
99,264,8,90,1
100,267,18,90,1
101,268,6,90,1
102,272,2,90,1
103,284,6,90,1
104,291,0,90,1
105,293,0,90,1
106,295,0,90,1
107,296,0,90,1
108,298,2,90,1
109,300,2,90,1
110,301,0,90,1
111,306,4,90,1
112,309,2,90,1
113,311,7,90,1
114,323,6,90,1
115,324,3,90,1
116,325,6,90,1
117,326,12,90,1
118,327,6,90,1
119,328,5,90,1
120,329,3,90,1
121,333,6,90,1
122,336,11,90,1
123,338,6,90,1
124,339,6,90,1
125,340,6,90,1
126,342,11,90,1
127,346,3,90,1
128,347,6,90,1
129,348,12,90,1
130,349,3,90,1
131,350,12,90,1
132,351,12,90,1
133,355,6,90,1
134,359,3,90,1
135,363,9,90,1
