,ID,Points,Minutes,sim
0,5,0,90,1
1,6,7,90,1
2,8,6,90,1
3,10,2,90,1
4,14,3,90,1
5,19,7,90,1
6,20,0,90,1
7,21,2,90,1
8,27,0,90,1
9,28,1,90,1
10,29,3,90,1
11,31,6,90,1
12,32,8,90,1
13,34,3,90,1
14,36,6,90,1
15,37,6,90,1
16,43,3,90,1
17,47,3,90,1
18,48,6,90,1
19,49,6,90,1
20,50,3,90,1
21,60,3,90,1
22,63,3,90,1
23,64,3,90,1
24,66,3,90,1
25,72,3,90,1
26,77,7,90,1
27,84,6,90,1
28,85,2,90,1
29,86,3,90,1
30,89,6,90,1
31,96,6,90,1
32,101,6,90,1
33,105,3,90,1
34,106,3,90,1
35,107,3,90,1
36,109,6,90,1
37,110,3,90,1
38,111,3,90,1
39,112,6,90,1
40,113,0,90,1
41,117,4,90,1
42,125,3,90,1
43,126,2,90,1
44,128,3,90,1
45,129,8,90,1
46,131,6,90,1
47,132,9,90,1
48,133,3,90,1
49,135,13,90,1
50,138,3,90,1
51,144,13,90,1
52,150,6,90,1
53,152,6,90,1
54,161,2,90,1
55,167,-2,90,1
56,168,2,90,1
57,173,-2,90,1
58,176,-2,90,1
59,178,-2,90,1
60,182,-2,90,1
61,191,1,90,1
62,195,1,90,1
63,197,1,90,1
64,202,2,90,1
65,210,2,90,1
66,216,2,90,1
67,217,1,90,1
68,220,6,90,1
69,222,6,90,1
70,225,13,90,1
71,226,15,90,1
72,228,6,90,1
73,229,3,90,1
74,232,5,90,1
75,234,9,90,1
76,239,3,90,1
77,242,6,90,1
78,244,8,90,1
79,245,6,90,1
80,246,4,90,1
81,250,3,90,1
82,259,9,90,1
83,260,6,90,1
84,262,6,90,1
85,263,6,90,1
86,265,6,90,1
87,267,2,90,1
88,268,2,90,1
89,270,2,90,1
90,275,1,90,1
91,280,2,90,1
92,281,1,90,1
93,283,1,90,1
94,285,1,90,1
95,286,1,90,1
96,290,6,90,1
97,291,6,90,1
98,294,8,90,1
99,297,6,90,1
100,298,8,90,1
101,303,8,90,1
102,304,3,90,1
103,309,3,90,1
104,313,9,90,1
105,316,0,90,1
106,321,0,90,1
107,326,2,90,1
108,330,0,90,1
109,341,12,90,1
110,342,9,90,1
111,345,8,90,1
112,349,3,90,1
113,350,9,90,1
114,353,28,90,1
115,354,19,90,1
116,360,2,90,1
117,361,8,90,1
118,362,2,90,1
119,369,6,90,1
120,373,7,90,1
121,376,2,90,1
122,377,1,90,1
123,378,7,90,1
124,382,7,90,1
125,385,6,90,1
126,391,4,90,1
127,392,2,90,1
128,393,0,90,1
129,396,7,90,1
130,401,1,90,1
131,402,6,90,1
132,405,6,90,1
133,406,3,90,1
134,407,6,90,1
135,409,6,90,1
136,412,3,90,1
137,415,2,90,1
138,421,3,90,1
139,427,6,90,1
140,430,6,90,1
141,442,15,90,1
142,447,2,90,1
143,450,4,90,1
144,451,2,90,1
145,465,1,90,1
146,467,1,90,1
147,468,9,90,1
148,473,0,90,1
149,476,0,90,1
150,478,2,90,1
151,482,0,90,1
152,485,2,90,1
153,492,3,90,1
154,499,3,90,1
155,501,3,90,1
156,506,6,90,1
157,509,3,90,1
158,511,6,90,1
159,519,6,90,1
160,520,6,90,1
161,524,6,90,1
162,526,6,90,1
163,528,8,90,1
164,532,6,90,1
165,534,3,90,1
166,538,2,90,1
167,540,5,90,1
168,542,3,90,1
169,544,6,90,1
170,548,4,90,1
171,551,1,90,1
172,553,0,90,1
173,563,1,90,1
174,565,7,90,1
175,567,2,90,1
176,569,1,90,1
177,570,2,90,1
178,572,7,90,1
179,573,1,90,1
180,576,0,90,1
181,577,6,90,1
182,582,2,90,1
183,590,2,90,1
184,591,5,90,1
185,594,2,90,1
186,596,-2,90,1
187,608,2,90,1
188,611,1,90,1
189,614,3,90,1
190,616,18,90,1
191,617,2,90,1
192,620,3,90,1
193,630,2,90,1
194,635,3,90,1
195,638,2,90,1
196,639,9,90,1
197,642,3,90,1
198,643,6,90,1
199,661,6,90,1
200,663,2,90,1
201,664,3,90,1
202,678,12,90,1
203,679,4,90,1
204,687,1,90,1
205,688,1,90,1
206,691,6,90,1
207,695,2,90,1
208,696,1,90,1
209,699,6,90,1
210,703,1,90,1
211,705,3,90,1
212,706,2,90,1
213,708,3,90,1
214,712,2,90,1
215,715,2,90,1
216,727,2,90,1
217,757,9,90,1
218,775,3,90,1
219,776,2,90,1
0,5,2,90,2
1,8,2,90,2
2,10,2,90,2
3,13,2,90,2
4,14,2,90,2
5,19,2,90,2
6,20,2,90,2
7,27,1,90,2
8,28,6,90,2
9,31,4,90,2
10,32,2,90,2
11,33,2,90,2
12,41,2,90,2
13,43,2,90,2
14,45,2,90,2
15,47,2,90,2
16,48,2,90,2
17,49,2,90,2
18,50,7,90,2
19,55,2,90,2
20,58,2,90,2
21,60,2,90,2
22,64,7,90,2
23,65,2,90,2
24,66,2,90,2
25,72,10,90,2
26,77,1,90,2
27,83,1,90,2
28,85,5,90,2
29,86,10,90,2
30,89,1,90,2
31,96,1,90,2
32,101,1,90,2
33,105,2,90,2
34,106,2,90,2
35,107,2,90,2
36,110,2,90,2
37,112,1,90,2
38,113,3,90,2
39,114,1,90,2
40,115,7,90,2
41,117,3,90,2
42,126,2,90,2
43,132,2,90,2
44,133,2,90,2
45,134,7,90,2
46,135,4,90,2
47,144,2,90,2
48,148,1,90,2
49,150,1,90,2
50,161,3,90,2
51,165,3,90,2
52,170,3,90,2
53,173,6,90,2
54,178,6,90,2
55,182,6,90,2
56,193,2,90,2
57,195,2,90,2
58,197,3,90,2
59,199,2,90,2
60,202,2,90,2
61,203,2,90,2
62,216,2,90,2
63,217,2,90,2
64,220,6,90,2
65,222,9,90,2
66,225,3,90,2
67,226,3,90,2
68,228,9,90,2
69,229,11,90,2
70,230,6,90,2
71,231,6,90,2
72,232,12,90,2
73,234,6,90,2
74,238,6,90,2
75,244,2,90,2
76,245,2,90,2
77,246,3,90,2
78,250,2,90,2
79,258,2,90,2
80,259,2,90,2
81,260,2,90,2
82,261,2,90,2
83,262,2,90,2
84,263,2,90,2
85,265,2,90,2
86,267,3,90,2
87,268,3,90,2
88,270,3,90,2
89,271,6,90,2
90,275,6,90,2
91,279,2,90,2
92,280,3,90,2
93,281,6,90,2
94,283,9,90,2
95,288,3,90,2
96,290,6,90,2
97,291,6,90,2
98,295,6,90,2
99,297,2,90,2
100,298,8,90,2
101,302,6,90,2
102,303,8,90,2
103,304,3,90,2
104,309,3,90,2
105,313,6,90,2
106,316,2,90,2
107,318,2,90,2
108,321,2,90,2
109,326,9,90,2
110,330,3,90,2
111,342,6,90,2
112,343,5,90,2
113,344,3,90,2
114,349,3,90,2
115,350,6,90,2
116,351,5,90,2
117,353,3,90,2
118,354,3,90,2
119,356,3,90,2
120,360,2,90,2
121,361,6,90,2
122,365,4,90,2
123,369,6,90,2
124,371,5,90,2
125,373,2,90,2
126,376,7,90,2
127,377,2,90,2
128,378,3,90,2
129,382,2,90,2
130,391,2,90,2
131,393,5,90,2
132,396,7,90,2
133,401,2,90,2
134,405,2,90,2
135,406,5,90,2
136,407,2,90,2
137,409,4,90,2
138,412,3,90,2
139,415,6,90,2
140,419,2,90,2
141,427,2,90,2
142,430,2,90,2
143,445,9,90,2
144,447,6,90,2
145,465,6,90,2
146,467,6,90,2
147,468,6,90,2
148,469,6,90,2
149,471,1,90,2
150,473,1,90,2
151,482,1,90,2
152,490,2,90,2
153,492,2,90,2
154,499,2,90,2
155,501,2,90,2
156,506,2,90,2
157,509,12,90,2
158,511,5,90,2
159,515,2,90,2
160,519,2,90,2
161,520,2,90,2
162,524,0,90,2
163,526,2,90,2
164,528,0,90,2
165,530,2,90,2
166,532,0,90,2
167,534,7,90,2
168,535,7,90,2
169,540,2,90,2
170,542,2,90,2
171,548,1,90,2
172,551,1,90,2
173,553,2,90,2
174,563,1,90,2
175,565,2,90,2
176,567,2,90,2
177,569,1,90,2
178,572,1,90,2
179,573,1,90,2
180,576,1,90,2
181,577,0,90,2
182,578,2,90,2
183,582,2,90,2
184,590,6,90,2
185,591,10,90,2
186,594,2,90,2
187,596,6,90,2
188,598,1,90,2
189,606,1,90,2
190,608,5,90,2
