,ID,Points,Minutes,sim
0,2,9,90,1
1,3,2,90,1
2,4,9,90,1
3,6,1,90,1
4,10,2,90,1
5,13,10,90,1
6,14,3,90,1
7,15,1,90,1
8,17,7,90,1
9,18,1,90,1
10,19,5,90,1
11,20,2,90,1
12,24,1,90,1
13,28,2,90,1
14,29,2,90,1
15,36,2,90,1
16,38,2,90,1
17,44,8,90,1
18,45,2,90,1
19,47,2,90,1
20,48,3,90,1
21,54,5,90,1
22,57,2,90,1
23,64,2,90,1
24,70,4,90,1
25,71,2,90,1
26,77,2,90,1
27,78,10,90,1
28,79,1,90,1
29,81,1,90,1
30,83,4,90,1
31,84,1,90,1
32,88,1,90,1
33,91,1,90,1
34,94,2,90,1
35,95,2,90,1
36,99,2,90,1
37,100,1,90,1
38,101,2,90,1
39,104,1,90,1
40,105,1,90,1
41,110,2,90,1
42,120,8,90,1
43,122,9,90,1
44,129,6,90,1
45,134,3,90,1
46,136,4,90,1
47,137,3,90,1
48,144,9,90,1
49,145,6,90,1
50,146,6,90,1
51,147,6,90,1
52,149,3,90,1
53,159,6,90,1
54,162,2,90,1
55,163,3,90,1
56,167,2,90,1
57,168,2,90,1
58,177,2,90,1
59,178,2,90,1
60,181,7,90,1
61,182,7,90,1
62,185,2,90,1
63,187,2,90,1
64,189,2,90,1
65,191,1,90,1
66,194,6,90,1
67,199,3,90,1
68,200,12,90,1
69,201,6,90,1
70,204,1,90,1
71,205,4,90,1
72,207,2,90,1
73,210,8,90,1
74,211,6,90,1
75,216,6,90,1
76,218,6,90,1
77,220,2,90,1
78,224,2,90,1
79,228,2,90,1
80,230,2,90,1
81,231,4,90,1
82,233,5,90,1
83,235,2,90,1
84,236,2,90,1
85,238,2,90,1
86,239,2,90,1
87,240,2,90,1
88,245,2,90,1
89,247,2,90,1
90,248,1,90,1
91,251,9,90,1
92,252,2,90,1
93,255,1,90,1
94,267,2,90,1
95,270,2,90,1
96,274,2,90,1
97,275,2,90,1
98,277,2,90,1
99,278,2,90,1
100,282,2,90,1
101,285,2,90,1
102,290,2,90,1
103,291,1,90,1
104,293,1,90,1
105,295,1,90,1
106,300,2,90,1
107,301,1,90,1
108,306,2,90,1
109,309,2,90,1
110,310,8,90,1
111,311,12,90,1
112,313,7,90,1
113,314,2,90,1
114,316,6,90,1
115,319,3,90,1
116,323,3,90,1
117,326,6,90,1
118,328,3,90,1
119,329,3,90,1
120,335,6,90,1
121,339,6,90,1
122,342,3,90,1
123,345,10,90,1
124,347,6,90,1
125,349,3,90,1
126,350,6,90,1
127,351,8,90,1
128,354,3,90,1
129,360,3,90,1
130,361,6,90,1
131,366,11,90,1
132,368,2,90,1
133,369,2,90,1
134,372,7,90,1
135,377,2,90,1
136,380,2,90,1
137,383,2,90,1
138,385,13,90,1
139,388,2,90,1
140,389,2,90,1
141,394,6,90,1
142,395,6,90,1
143,398,15,90,1
144,399,6,90,1
145,401,3,90,1
146,404,6,90,1
147,409,6,90,1
148,410,3,90,1
149,413,6,90,1
150,415,6,90,1
151,418,9,90,1
152,422,2,90,1
153,423,2,90,1
154,432,2,90,1
155,433,2,90,1
156,434,2,90,1
157,436,2,90,1
158,437,2,90,1
159,442,2,90,1
160,443,2,90,1
161,447,2,90,1
162,453,6,90,1
163,455,1,90,1
164,461,1,90,1
165,471,2,90,1
166,472,1,90,1
167,474,1,90,1
168,476,4,90,1
169,482,2,90,1
170,492,2,90,1
171,494,5,90,1
172,495,4,90,1
173,498,1,90,1
174,499,2,90,1
175,501,2,90,1
176,503,2,90,1
177,505,1,90,1
178,508,1,90,1
179,509,7,90,1
180,513,4,90,1
181,514,10,90,1
182,516,2,90,1
183,518,2,90,1
184,520,2,90,1
185,524,2,90,1
186,525,7,90,1
187,527,5,90,1
188,530,2,90,1
189,533,1,90,1
190,535,2,90,1
191,541,2,90,1
192,550,5,90,1
193,553,2,90,1
194,557,2,90,1
195,558,1,90,1
196,559,1,90,1
197,566,2,90,1
198,567,1,90,1
199,568,2,90,1
200,570,2,90,1
201,571,8,90,1
202,573,2,90,1
203,579,1,90,1
204,582,2,90,1
205,583,2,90,1
206,584,2,90,1
207,585,11,90,1
208,588,2,90,1
209,591,2,90,1
210,592,1,90,1
211,593,2,90,1
212,594,5,90,1
213,611,2,90,1
214,612,7,90,1
215,617,2,90,1
216,623,2,90,1
217,625,7,90,1
218,630,2,90,1
219,651,2,90,1
0,3,1,90,2
1,4,7,90,2
2,7,5,90,2
3,9,7,90,2
4,13,5,90,2
5,14,1,90,2
6,15,1,90,2
7,17,2,90,2
8,18,3,90,2
9,19,5,90,2
10,23,2,90,2
11,24,1,90,2
12,36,1,90,2
13,38,3,90,2
14,44,1,90,2
15,47,1,90,2
16,48,2,90,2
17,50,1,90,2
18,52,7,90,2
19,53,2,90,2
20,57,5,90,2
21,58,2,90,2
22,63,2,90,2
23,64,2,90,2
24,71,2,90,2
25,74,2,90,2
26,77,2,90,2
27,79,2,90,2
28,81,2,90,2
29,82,8,90,2
30,83,2,90,2
31,84,2,90,2
32,86,0,90,2
33,91,0,90,2
34,94,2,90,2
35,95,2,90,2
36,98,2,90,2
37,99,2,90,2
38,100,6,90,2
39,101,2,90,2
40,104,0,90,2
41,105,0,90,2
42,106,2,90,2
43,115,3,90,2
44,120,6,90,2
45,122,8,90,2
46,126,3,90,2
47,129,2,90,2
48,135,3,90,2
49,136,3,90,2
50,144,6,90,2
51,145,7,90,2
52,146,6,90,2
53,157,3,90,2
54,163,6,90,2
55,166,3,90,2
56,168,4,90,2
57,179,3,90,2
58,180,4,90,2
59,181,3,90,2
60,182,3,90,2
61,185,9,90,2
62,187,6,90,2
63,189,12,90,2
64,191,1,90,2
65,192,2,90,2
66,194,6,90,2
67,199,8,90,2
68,200,6,90,2
69,201,6,90,2
70,204,2,90,2
71,205,6,90,2
72,206,3,90,2
73,210,6,90,2
74,211,6,90,2
75,214,3,90,2
76,216,6,90,2
77,217,5,90,2
78,218,6,90,2
79,220,2,90,2
80,222,7,90,2
81,223,2,90,2
82,224,5,90,2
83,228,2,90,2
84,230,2,90,2
85,231,2,90,2
86,233,2,90,2
87,235,4,90,2
88,236,2,90,2
89,239,7,90,2
90,241,1,90,2
91,247,10,90,2
92,248,1,90,2
93,249,2,90,2
94,252,5,90,2
95,255,1,90,2
96,257,1,90,2
97,265,3,90,2
98,267,6,90,2
99,268,2,90,2
100,270,6,90,2
101,274,3,90,2
102,275,6,90,2
103,278,3,90,2
104,282,6,90,2
105,284,6,90,2
106,291,2,90,2
107,293,4,90,2
108,295,2,90,2
109,296,2,90,2
110,298,2,90,2
111,306,3,90,2
112,307,2,90,2
113,309,2,90,2
114,310,6,90,2
115,313,9,90,2
116,316,2,90,2
