,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,475,Sá,39,1,52,3.857555555555555,False,1,1,7.1,3.857555555555555
1,234,Robertson,14,2,70,3.927777777777778,False,1,1,3.5,3.927777777777778
2,237,Alexander-Arnold,14,2,84,4.704,False,1,1,46.0,4.704
3,256,Cancelo,43,2,71,3.959888888888889,False,1,1,44.7,3.959888888888889
4,196,Raphinha,2,3,66,4.306444444444444,False,1,1,16.4,4.306444444444444
5,233,Salah,14,3,127,5.396555555555556,True,2,1,38.0,10.793111111111113
6,265,Foden,43,3,80,4.266333333333334,False,1,1,7.7,4.266333333333334
7,420,Bowen,21,3,68,3.974888888888889,False,1,1,27.6,3.974888888888889
8,40,Watkins,7,4,77,4.02588888888889,False,1,1,13.3,4.02588888888889
9,430,Jiménez,39,4,74,4.275222222222222,False,1,1,4.8,4.275222222222222
10,468,King,57,4,58,3.6272222222222217,False,1,1,8.3,3.6272222222222217
11,295,Dubravka,4,1,44,3.450666666666667,False,0,0,0.5,0.0
12,425,Johnson,21,2,40,2.198111111111111,False,0,0,3.6,0.0
13,439,Kilman,39,2,45,3.101,False,0,0,1.6,0.0
14,496,Ramsey,7,3,44,2.5040000000000004,False,0,0,0.2,0.0
