,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,252,Alisson,14,1,59,4.232375,False,1,1,6.7,4.232375
1,123,James,8,2,52,4.5676250000000005,False,1,1,12.7,4.5676250000000005
2,232,Chilwell,8,2,61,4.55775,False,1,1,24.3,4.55775
3,255,Robertson,14,2,73,4.644125,False,1,1,22.8,4.644125
4,490,Thiago Silva,8,2,56,4.329375,False,1,1,4.8,4.329375
5,254,Salah,14,3,126,6.9236249999999995,True,2,1,45.8,13.847249999999999
6,302,Fernandes,1,3,111,5.69275,False,1,1,47.3,5.69275
7,306,Rashford,1,3,95,5.392,False,1,1,8.4,5.392
8,202,Bamford,2,4,65,5.149625,False,1,1,47.8,5.149625
9,377,Adams,20,4,61,4.123875,False,1,1,9.5,4.123875
10,437,Antonio,21,4,62,4.500375,False,1,1,1.6,4.500375
11,516,Areola,54,1,45,3.7032499999999997,False,0,0,1.6,0.0
12,443,Balbuena,21,2,44,3.336375,False,0,0,2.3,0.0
13,191,Anguissa,54,3,45,2.34225,False,0,0,2.7,0.0
14,364,Oriol Romeu,20,3,45,2.417875,False,0,0,4.3,0.0
