,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,selected_by_percent,gw_points
0,278,Ederson,43,1,60,11,4.454,False,1,5.7,4.454
1,255,Robertson,14,2,72,11,5.05,False,1,19.9,5.05
2,270,Walker,43,2,62,11,4.4430000000000005,False,1,10.6,4.4430000000000005
3,556,Dias,43,2,56,11,4.683,False,1,2.6,4.683
4,37,Grealish,7,3,77,11,5.441,False,1,42.2,5.441
5,251,Mané,14,3,121,11,5.204,False,1,11.1,5.204
6,254,Salah,14,3,122,11,6.562,False,1,29.9,6.562
7,272,De Bruyne,43,3,117,11,7.659,True,2,20.2,15.318
8,276,Sterling,43,3,114,11,6.642,False,1,4.4,6.642
9,282,Jesus,43,4,93,11,6.605,False,1,1.6,6.605
10,388,Kane,6,4,109,11,5.666,False,1,42.9,5.666
