,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,182,Pickford,11,1,44,3.9840000000000004,False,1,1,5.2,3.9840000000000004
1,16,Gabriel,3,2,52,4.89,False,1,1,13.7,4.89
2,284,Robertson,14,2,68,4.0916,False,1,1,5.3,4.0916
3,285,Alexander-Arnold,14,2,73,4.64,False,1,1,16.3,4.64
4,7,Ødegaard,3,3,70,5.211999999999999,False,1,1,37.0,5.211999999999999
5,13,Saka,3,3,84,6.6866,True,2,1,33.1,13.3732
6,45,Bailey,7,3,44,3.7201999999999997,False,1,1,3.7,3.7201999999999997
7,283,Salah,14,3,126,6.0312,False,1,1,21.9,6.0312
8,40,Watkins,7,4,71,4.296,False,1,1,3.0,4.296
9,318,Haaland,43,4,122,4.7686,False,1,1,85.5,4.7686
10,690,João Félix,8,4,76,3.9872,False,1,1,3.8,3.9872
11,152,Guaita,31,1,44,3.6683999999999997,False,0,0,2.0,0.0
12,199,Tarkowski,11,2,43,3.1404000000000005,False,0,0,3.0,0.0
13,573,Lewis,43,2,39,2.0086,False,0,0,2.1,0.0
14,346,Andreas,54,3,44,2.8140000000000005,False,0,0,18.2,0.0
