,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,281,Alisson,14,1,54,4.6938,False,1,1,14.9,4.6938
1,285,Alexander-Arnold,14,2,73,5.4078,False,1,1,17.8,5.4078
2,357,Trippier,4,2,62,3.9614,False,1,1,67.8,3.9614
3,733,Pedro Porro,6,2,48,3.6040000000000005,False,1,1,0.7,3.6040000000000005
4,13,Saka,3,3,86,5.1036,False,1,1,40.9,5.1036
5,107,March,36,3,52,4.292,False,1,1,11.1,4.292
6,124,Mitoma,36,3,56,4.273000000000001,False,1,1,27.2,4.273000000000001
7,283,Salah,14,3,128,7.2128,True,2,1,26.4,14.4256
8,346,Andreas,54,3,43,4.0352,False,1,1,13.2,4.0352
9,318,Haaland,43,4,122,6.4644,False,1,1,77.5,6.4644
10,427,Kane,6,4,117,5.4342,False,1,1,39.8,5.4342
11,102,Steele,36,1,39,3.7272,False,0,0,3.0,0.0
12,463,Coufal,21,2,40,2.157,False,0,0,0.6,0.0
13,545,Emerson,21,2,40,1.9536000000000002,False,0,0,1.5,0.0
14,237,Greenwood,2,4,40,0.41419999999999996,False,0,0,9.5,0.0
