,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,200,Schmeichel,13,1,49,6.112666666666667,False,1,1,17.9,6.112666666666667
1,122,Alonso,8,2,57,6.5006666666666675,False,1,1,14.4,6.5006666666666675
2,237,Alexander-Arnold,14,2,84,7.321000000000001,False,1,1,38.7,7.321000000000001
3,262,Dias,43,2,61,5.62,False,1,1,17.4,5.62
4,22,Saka,3,3,67,6.469666666666666,False,1,1,30.5,6.469666666666666
5,212,Maddison,13,3,69,6.305333333333333,False,1,1,13.8,6.305333333333333
6,233,Salah,14,3,133,9.1,True,2,1,58.9,18.2
7,359,Son,6,3,110,7.021666666666668,False,1,1,26.6,7.021666666666668
8,503,Gordon,11,3,46,6.268666666666667,False,1,1,5.2,6.268666666666667
9,40,Watkins,7,4,75,5.798666666666667,False,1,1,10.8,5.798666666666667
10,180,Richarlison,11,4,75,6.454,False,1,1,8.6,6.454
11,376,Foster,57,1,42,4.053,False,0,0,20.0,0.0
12,178,Holgate,11,2,42,3.365333333333334,False,0,0,1.0,0.0
13,466,Tavares,3,2,43,5.001,False,0,0,1.0,0.0
14,577,Gelhardt,2,4,47,1.6796666666666669,False,0,0,3.7,0.0
