,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,455,Fabianski,21,1,50,10,3.8480000000000003,False,1,1,1.4,3.8480000000000003
1,146,James,8,2,60,10,5.3729999999999976,False,1,1,37.5,5.3729999999999976
2,306,Cancelo,43,2,72,10,4.814,False,1,1,51.8,4.814
3,457,Cresswell,21,2,48,10,3.753,False,1,1,2.1,3.753
4,70,Billing,91,3,53,10,3.8930000000000002,False,1,1,0.5,3.8930000000000002
5,160,Zaha,31,3,73,10,5.346,False,1,1,17.5,5.346
6,301,De Bruyne,43,3,123,10,6.257999999999999,False,1,1,34.1,6.257999999999999
7,304,Sterling,8,3,100,10,4.928999999999999,False,1,1,9.4,4.928999999999999
8,465,Bowen,21,3,81,10,5.215,False,1,1,4.0,5.215
9,66,Solanke,91,4,57,10,4.305,False,1,1,1.3,4.305
10,318,Haaland,43,4,121,10,7.561,True,2,1,82.4,15.122
11,548,Iversen,13,1,39,10,1.033,False,0,0,4.6,0.0
12,328,Jones,1,2,39,10,0.04,False,0,0,0.7,0.0
13,494,Mosquera,39,2,39,10,0.6759999999999999,False,0,0,1.2,0.0
14,237,Greenwood,2,4,43,10,0.23199999999999998,False,0,0,11.3,0.0
