,player_id,web_name,team_code,element_type,now_cost,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,475,Sá,39,1,52,4.226555555555556,False,1,1,7.5,4.226555555555556
1,234,Robertson,14,2,71,4.2459999999999996,False,1,1,4.7,4.2459999999999996
2,237,Alexander-Arnold,14,2,85,4.926444444444444,False,1,1,47.0,4.926444444444444
3,431,Saïss,39,2,50,3.7124444444444444,False,1,1,1.6,3.7124444444444444
4,22,Saka,3,3,64,4.053222222222222,False,1,1,15.1,4.053222222222222
5,196,Raphinha,2,3,66,4.226,False,1,1,16.9,4.226
6,233,Salah,14,3,127,6.218,True,2,1,36.5,12.436
7,359,Son,6,3,106,5.347888888888887,False,1,1,13.0,5.347888888888887
8,40,Watkins,7,4,77,4.260999999999999,False,1,1,13.3,4.260999999999999
9,430,Jiménez,39,4,74,4.680777777777778,False,1,1,4.5,4.680777777777778
10,700,Weghorst,90,4,65,4.391111111111111,False,1,1,0.2,4.391111111111111
11,376,Foster,57,1,41,3.1205555555555557,False,0,0,18.4,0.0
12,208,Amartey,13,2,38,1.6565555555555558,False,0,0,7.8,0.0
13,290,Williams,45,2,39,1.7225555555555556,False,0,0,5.2,0.0
14,50,Douglas Luiz,7,3,44,2.733111111111111,False,0,0,1.9,0.0
