,twitter,FPL,xG,IO,MD,Luck,FPL_Rank,xG_Rank,IO_Rank,MD_Rank,Luck_Rank
21,NourEldin_z3r0,2210.0,2189.25,2114.6,2101.43,65.06,17330,2779,15267,8972,82.6%
22,UkendtPerson45,2168.0,2218.26,2164.8,2147.73,-18.88,46934,960,724,611,39.6%
23,MikkelTokvam,2155.0,2197.21,2143.44,2122.6,-9.35,52120,2091,3351,3417,45.1%
24,Klaudioz,2082.0,2025.68,1976.76,1961.9,83.91,196198,222508,438815,394026,88.8%
25,FantasianPL,1978.0,2101.05,2060.99,2049.39,-102.51,700307,49763,82966,62485,5.7%
26,rama96ab,2129.0,2166.98,2149.88,2136.8,-32.37,97716,7327,2442,1532,33.2%
27,FPL_LFE,2160.0,2125.69,2065.53,2047.53,70.51,52751,28456,75377,64589,84.7%
28,_jtreble,2188.0,2196.58,2149.87,2122.45,21.75,14757,2110,2442,3426,61.8%
29,DanielSaetre,2160.0,2137.49,2148.76,2128.4,11.5,42610,20705,2616,2342,57%
30,FBinary01,2185.0,2121.8,2099.36,2079.49,74.68,18735,31351,27183,23608,86%
31,FPL_Data,2017.0,2087.79,2056.11,2063.17,-62.15,548882,67387,93395,40060,18.5%
32,FPL_ElStatto,2071.0,2034.55,2058.48,2040.65,16.08,304000,192187,88345,77319,59.2%
33,FplSigurd,2181.0,2236.7,2199.8,2180.12,-34.57,34066,212,26,22,31.7%
34,JoeBopara,2039.0,2102.98,2127.96,2095.27,-80.06,368229,47392,8010,12819,12.1%
35,dLincolnlawyer,2163.0,2208.15,2162.02,2154.24,-21.81,41614,1379,1060,276,37.8%
36,FPL_Statoholic,2159.0,2056.21,2116.63,2126.8,48.49,63710,128447,13767,2474,75.6%
37,FplAmateur,2167.0,2087.47,2052.25,2037.66,97.82,31415,67948,101526,83399,92.1%
38,wolacola,2177.0,2176.19,2157.0,2159.77,2.49,49318,4882,1495,185,52.1%
39,Hashtag_MEGA,2070.0,2155.47,2170.62,2172.9,-106.7,271404,11324,600,69,4.9%
40,dav_fifa,2128.0,1989.32,1967.8,1951.9,148.2,95002,381527,501820,457146,98.7%
41,MaulanaRiandi,2233.0,2222.13,2148.58,2120.99,59.29,4007,804,2667,3586,79.9%
42,Rak464,2120.0,2090.73,2119.72,2095.05,7.8,96623,63527,11973,12889,55.1%
43,ArneBarsnes,2247.0,2184.33,2180.03,2166.53,59.82,2145,3434,209,105,80.2%
44,FPL_PapaSmurf,2070.0,2016.06,2023.09,2016.84,41.03,226892,259957,195876,134602,71.4%
45,gezza96,2228.0,2185.94,2123.43,2104.88,80.02,6248,3223,10253,7688,87.7%
46,Raghy78d,2258.0,2209.08,2199.43,2165.79,56.43,2620,1353,26,106,78.8%
47,pdhFPL,2084.0,2191.03,2160.23,2172.0,-100.57,142264,2541,1205,72,6.1%
48,NeilRankinZA,2080.0,2038.14,2016.72,2026.46,42.7,291010,183222,221506,108383,72.5%
49,EuanThompson,2228.0,2241.62,2189.31,2179.92,14.41,7813,140,104,22,58.4%
50,FPLrookie1,2103.0,2136.96,2111.04,2078.15,-15.77,138506,21012,17351,24330,41%
51,FplBudget,2165.0,2080.72,2085.24,2083.02,71.71,49133,79363,42199,21202,85.2%
52,FF_Vader,2200.0,2170.05,2181.76,2149.19,22.75,23253,6558,198,575,62.4%
53,alasdairtweets,2241.0,2193.15,2173.23,2148.65,59.21,3623,2337,527,595,79.9%
54,fpl_analytic,2080.0,2037.77,2064.91,2061.76,14.77,223197,183822,76288,41612,58.5%
55,stephendeyoung,2067.0,2070.54,2040.0,2020.31,13.32,280238,96923,133574,123788,57.9%
56,James_Ingram15,2152.0,2199.14,2182.77,2172.98,-43.13,83400,1866,168,54,27.4%
57,FPL_Kid,2148.0,2115.13,2074.57,2077.13,48.98,67122,35419,59598,25089,75.8%
58,fpl_jan,2303.0,2285.06,2185.85,2152.55,85.52,237,4,124,443,89.3%
59,FPL_Mezzala,2224.0,2265.09,2203.85,2186.89,-4.52,5599,15,10,21,48%
60,morstats,2117.0,2092.76,2032.67,2012.47,61.13,110851,60985,159061,147493,80.7%
61,FplOpinion,2121.0,2115.49,2133.71,2132.02,-16.45,109558,35243,6049,1971,40.6%
62,_NeilFPL,2188.0,2184.6,2157.9,2145.38,15.27,18098,3401,1417,844,58.6%
63,UnderstandingF8,2031.0,1952.46,1957.01,1938.73,71.35,338658,603604,590415,546553,85%
64,EejRoberts,2118.0,2172.77,2153.07,2143.1,-48.46,125837,5663,2136,959,24.5%
65,FPL_Gents,2139.0,2107.83,2134.3,2108.59,11.74,76282,42129,5760,6536,57.1%
66,FPLHaggis,2097.0,2138.77,2096.37,2076.64,-16.93,165966,20043,29962,25692,40.3%
67,Jumpthewave,2150.0,2179.02,2135.84,2110.39,-1.73,70217,4409,5363,6064,49.5%
68,DarraghNoonan,2214.0,2234.09,2176.07,2160.82,13.75,17044,236,449,175,58.1%
69,FPL_Chase,2206.0,2189.68,2183.07,2162.31,17.46,16565,2724,162,137,60%
70,jonwalker88,2086.0,2142.77,2173.32,2172.3,-87.24,146661,18041,527,72,9.8%
71,TomDavies_17,2189.0,2190.21,2143.9,2130.59,24.11,31771,2638,3291,2075,63.1%
72,FodWeTrust,2098.0,2111.59,2151.11,2133.26,-44.43,168202,38324,2334,1865,26.9%
73,FplPass,2135.0,2093.83,2016.93,2012.35,84.11,122041,59602,221173,147917,88.8%
74,prparsons,2147.0,2178.05,2130.94,2103.61,-0.49,74390,4563,6915,8137,50.2%
75,FplJeb,2059.0,2064.23,2162.47,2134.99,-72.29,295488,109384,872,1710,14.4%
76,JosesBusDrivers,2024.0,2135.52,2159.63,2164.26,-139.56,418679,22147,1268,113,1.4%
77,hidethecactus,2193.0,2138.03,2087.57,2074.39,83.03,16861,20449,39500,27555,88.5%
78,tweetsofagooner,2043.0,2017.23,2056.48,2058.08,-11.42,310427,255001,92544,46816,43.8%
79,FplRafiki,2063.0,2007.82,1999.26,1996.27,51.66,248743,291883,302284,210890,76.7%
80,FPL_Audit,2227.0,2148.79,2151.38,2116.61,77.87,7327,14585,2306,4845,87.1%
81,DaveCZfpl,2020.0,2029.89,2075.48,2069.82,-48.91,494018,207499,56091,32982,24.3%
82,PaulGiurculet,2262.0,2163.79,2072.05,2055.34,155.2,2379,7980,64348,50422,99%
83,k_rybaczuk,2068.0,2063.3,2098.73,2054.14,-14.41,187960,111034,27967,54314,41.7%
84,CoalportGlen,2247.0,2245.3,2179.27,2156.1,43.58,3554,91,368,248,73%
85,FPLvariance,2083.0,2156.5,2132.42,2119.51,-63.26,204029,10644,6391,3855,18%
86,SchadenfreudeFF,2147.0,2115.69,2110.5,2095.28,29.63,79413,34999,17755,12819,65.9%
87,desphorin,2021.0,2102.22,2107.08,2096.91,-91.35,454833,48540,20908,11686,8.5%
