,player_id,web_name,team_code,element_type,now_cost,event,points_md,is_captain,multiplier,starting_lineup,selected_by_percent,gw_points
0,133,Arrizabalaga,8,1,47,26,4.0489999999999995,False,1,1,8.6,4.0489999999999995
1,16,Gabriel,3,2,52,26,5.167999999999998,False,1,1,13.6,5.167999999999998
2,26,Saliba,3,2,53,26,4.396,False,1,1,34.4,4.396
3,146,James,8,2,58,26,3.965,False,1,1,13.3,3.965
4,13,Saka,3,3,85,26,6.8329999999999975,True,2,1,37.6,13.665999999999995
5,116,Mac Allister,36,3,54,26,4.513999999999999,False,1,1,2.4,4.513999999999999
6,124,Mitoma,36,3,53,26,4.3469999999999995,False,1,1,11.8,4.3469999999999995
7,283,Salah,14,3,127,26,5.608,False,1,1,29.0,5.608
8,80,Toney,94,4,76,26,5.47,False,1,1,27.4,5.47
9,318,Haaland,43,4,122,26,6.335,False,1,1,85.1,6.335
10,427,Kane,6,4,117,26,5.55,False,1,1,36.2,5.55
11,502,Carson,43,1,38,26,0.0,False,0,0,0.4,0.0
12,343,B.Williams,1,2,38,26,0.011000000000000001,False,0,0,3.0,0.0
13,555,Ashby,4,2,38,26,0.0,False,0,0,0.6,0.0
14,381,Colback,17,3,41,26,0.804,False,0,0,0.8,0.0
