rank,prev_rank,name,league,off,def,spi
49,49,TSG Hoffenheim,German Bundesliga,2.07,0.99,69.33
50,50,Club Brugge,Belgian Jupiler League,2.13,1.04,69.26
51,51,Celta Vigo,Spanish Primera Division,1.76,0.77,68.89
52,52,Brentford,Barclays Premier League,1.96,0.93,68.79
53,53,Flamengo,Brasileiro Série A,1.76,0.77,68.71
54,54,Lens,French Ligue 1,1.84,0.85,68.35
55,55,Braga,Portuguese Liga,1.85,0.86,68.24
56,56,Osasuna,Spanish Primera Division,1.7,0.75,68.09
57,57,Sevilla FC,Spanish Primera Division,1.76,0.8,68.0
58,58,Lille,French Ligue 1,1.83,0.86,67.97
59,59,Fenerbahce,Turkish Turkcell Super Lig,2.1,1.08,67.89
60,60,Mainz,German Bundesliga,1.84,0.88,67.54
61,61,Wolverhampton,Barclays Premier League,1.67,0.76,67.2
62,62,Leicester City,Barclays Premier League,1.96,1.0,67.13
63,63,Fiorentina,Italy Serie A,1.76,0.84,67.09
64,64,Juventus,Italy Serie A,1.83,0.91,66.72
65,65,Rangers,Scottish Premiership,1.98,1.04,66.59
66,66,VfB Stuttgart,German Bundesliga,1.87,0.96,66.12
67,67,AZ,Dutch Eredivisie,1.96,1.04,66.06
68,68,VfL Wolfsburg,German Bundesliga,1.82,0.95,65.69
69,69,Strasbourg,French Ligue 1,1.68,0.84,65.48
70,70,Leeds United,Barclays Premier League,1.86,1.02,64.72
71,71,Slavia Prague,UEFA Europa Conference League,1.91,1.06,64.65
72,72,FC Twente,Dutch Eredivisie,1.82,0.99,64.61
73,73,Club América,Mexican Primera Division Torneo Apertura,1.81,0.98,64.52
74,74,Udinese,Italy Serie A,1.85,1.02,64.5
75,75,Everton,Barclays Premier League,1.69,0.89,64.35
76,76,Southampton,Barclays Premier League,1.77,0.98,63.89
77,77,Monterrey,Mexican Primera Division Torneo Apertura,1.65,0.88,63.78
78,78,Dinamo Zagreb,UEFA Champions League,1.8,1.01,63.69
79,79,Genk,Belgian Jupiler League,1.96,1.15,63.5
80,80,Torino,Italy Serie A,1.58,0.85,63.15
81,81,Rayo Vallecano,Spanish Primera Division,1.68,0.93,63.13
82,82,Palmeiras,Brasileiro Série A,1.58,0.85,63.11
83,83,Werder Bremen,German Bundesliga,1.79,1.03,63.07
84,84,Young Boys,Swiss Raiffeisen Super League,2.05,1.26,62.96
85,85,Getafe,Spanish Primera Division,1.52,0.83,62.27
86,86,Atletico Mineiro,Brasileiro Série A,1.53,0.85,62.03
87,94,São Paulo,Brasileiro Série A,1.56,0.88,61.83
88,87,Nice,French Ligue 1,1.55,0.88,61.78
89,88,Hertha Berlin,German Bundesliga,1.68,0.99,61.72
90,89,Fulham,Barclays Premier League,1.7,1.01,61.68
91,90,Internacional,Brasileiro Série A,1.67,0.99,61.53
92,91,Girona FC,Spanish Primera Division,1.62,0.95,61.44
93,92,Espanyol,Spanish Primera Division,1.68,1.01,61.21
94,93,Sassuolo,Italy Serie A,1.79,1.13,60.78
95,95,Shakhtar Donetsk,UEFA Champions League,1.88,1.21,60.76
96,96,Fluminense,Brasileiro Série A,1.53,0.95,59.62
97,97,Slovácko,UEFA Europa Conference League,1.86,1.25,59.31
98,98,Mallorca,Spanish Primera Division,1.53,0.97,59.16
99,99,Tigres UANL,Mexican Primera Division Torneo Apertura,1.6,1.03,59.09
100,100,Schalke 04,German Bundesliga,1.68,1.1,59.01
101,101,Verona,Italy Serie A,1.67,1.1,58.95
102,102,Norwich City,English League Championship,1.64,1.07,58.85
103,103,Philadelphia Union,Major League Soccer,1.79,1.21,58.83
104,104,Almeria,Spanish Primera Division,1.53,0.99,58.59
105,105,Pachuca,Mexican Primera Division Torneo Apertura,1.56,1.01,58.57
106,106,Sheffield United,English League Championship,1.58,1.05,58.11
107,107,FC Augsburg,German Bundesliga,1.67,1.13,58.1
108,108,Steaua Bucuresti,UEFA Europa Conference League,1.59,1.07,57.95
109,109,Anderlecht,Belgian Jupiler League,1.68,1.17,57.44
110,110,Real Valladolid,Spanish Primera Division,1.56,1.07,57.23
111,97,SC Dnipro-1,UEFA Europa Conference League,1.75,1.25,57.15
112,112,CSKA Moscow,Russian Premier Liga,1.57,1.09,57.02
113,113,Red Star Belgrade,UEFA Europa League,1.66,1.18,56.92
114,114,Nantes,French Ligue 1,1.54,1.07,56.9
115,115,Spartak Moscow,Russian Premier Liga,1.63,1.16,56.43
116,116,Lorient,French Ligue 1,1.59,1.14,56.16
117,117,Trabzonspor,Turkish Turkcell Super Lig,1.7,1.26,55.9
118,118,Ferencvaros,UEFA Europa League,1.67,1.23,55.83
119,119,FC Utrecht,Dutch Eredivisie,1.74,1.3,55.81
120,120,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.38,0.96,55.77
121,121,Cadiz,Spanish Primera Division,1.47,1.05,55.77
122,122,Antwerp,Belgian Jupiler League,1.59,1.17,55.55
123,123,Reims,French Ligue 1,1.5,1.09,55.42
124,124,Olympiacos,Greek Super League,1.53,1.12,55.4
125,126,Corinthians,Brasileiro Série A,1.22,0.83,55.2
126,127,Molde,Norwegian Tippeligaen,1.91,1.48,55.14
127,128,Bragantino,Brasileiro Série A,1.47,1.08,54.93
128,129,West Bromwich Albion,English League Championship,1.49,1.1,54.81
129,130,Montpellier,French Ligue 1,1.6,1.21,54.75
130,131,AFC Bournemouth,Barclays Premier League,1.5,1.11,54.73
131,132,VfL Bochum,German Bundesliga,1.66,1.27,54.67
132,133,Angers,French Ligue 1,1.49,1.12,54.5
133,134,Troyes,French Ligue 1,1.53,1.16,54.42
134,135,Nottingham Forest,Barclays Premier League,1.54,1.17,54.25
135,136,Bologna,Italy Serie A,1.55,1.19,54.15
136,137,Toulouse,French Ligue 1,1.51,1.15,54.1
137,138,KAA Gent,Belgian Jupiler League,1.44,1.08,54.06
138,139,FC Midtjylland,Danish SAS-Ligaen,1.8,1.43,54.03
139,140,Viktoria Plzen,UEFA Champions League,1.69,1.33,53.98
140,141,Dynamo Kiev,UEFA Europa League,1.52,1.18,53.87
141,142,Los Angeles FC,Major League Soccer,1.72,1.37,53.73
142,125,River Plate,Argentina Primera Division,1.39,1.06,53.66
143,143,Bodo/Glimt,Norwegian Tippeligaen,1.82,1.47,53.61
144,144,FC Copenhagen,Danish SAS-Ligaen,1.63,1.3,53.49
145,145,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.56,1.23,53.36
146,154,Santos,Brasileiro Série A,1.27,0.95,53.23
147,146,FC Sheriff Tiraspol,UEFA Europa League,1.6,1.28,53.13
148,147,FC Krasnodar,Russian Premier Liga,1.53,1.21,53.1
149,148,Burnley,English League Championship,1.49,1.18,53.08
150,149,Guimaraes,Portuguese Liga,1.38,1.07,52.98
151,150,Gil Vicente,Portuguese Liga,1.45,1.14,52.96
152,151,Lecce,Italy Serie A,1.37,1.07,52.83
153,152,Watford,English League Championship,1.44,1.14,52.8
154,153,Elche,Spanish Primera Division,1.47,1.16,52.79
155,155,Galatasaray,Turkish Turkcell Super Lig,1.47,1.18,52.41
156,156,Kawasaki Frontale,Japanese J League,1.63,1.35,52.29
157,157,Yokohama F. Marinos,Japanese J League,1.62,1.34,52.27
158,158,Brest,French Ligue 1,1.5,1.22,52.26
159,159,Sampdoria,Italy Serie A,1.5,1.22,52.2
160,160,Vitesse,Dutch Eredivisie,1.57,1.29,52.19
161,161,AC Ajaccio,French Ligue 1,1.32,1.05,52.06
162,162,FK Partizan Belgrade,UEFA Europa Conference League,1.48,1.21,52.04
163,163,Besiktas,Turkish Turkcell Super Lig,1.65,1.4,51.63
164,164,Santos Laguna,Mexican Primera Division Torneo Apertura,1.63,1.39,51.21
165,165,Guadalajara,Mexican Primera Division Torneo Apertura,1.36,1.14,51.01
166,166,Union Saint Gilloise,Belgian Jupiler League,1.49,1.27,50.95
167,167,Empoli,Italy Serie A,1.5,1.29,50.65
168,168,Heerenveen,Dutch Eredivisie,1.48,1.27,50.53
169,169,Dinamo Moscow,Russian Premier Liga,1.47,1.26,50.51
170,171,New York City FC,Major League Soccer,1.51,1.32,50.25
171,170,Atlético Paranaense,Brasileiro Série A,1.3,1.12,49.91
172,173,Fortaleza,Brasileiro Série A,1.24,1.06,49.84
173,174,Monza,Italy Serie A,1.43,1.26,49.73
174,175,Ceará,Brasileiro Série A,1.19,1.02,49.72
175,172,Levante,Spanish Segunda Division,1.33,1.16,49.59
176,176,Salernitana,Italy Serie A,1.53,1.37,49.58
177,177,América Mineiro,Brasileiro Série A,1.22,1.05,49.51
178,178,Clermont Foot,French Ligue 1,1.39,1.23,49.51
179,179,Sochi,Russian Premier Liga,1.45,1.29,49.47
180,180,Lech Poznan,UEFA Europa Conference League,1.38,1.23,49.4
181,181,Middlesbrough,English League Championship,1.32,1.17,49.17
182,182,NEC,Dutch Eredivisie,1.42,1.28,49.13
183,183,Adana Demirspor,Turkish Turkcell Super Lig,1.54,1.4,49.01
184,184,Urawa Red Diamonds,Japanese J League,1.34,1.2,48.93
185,185,Konyaspor,Turkish Turkcell Super Lig,1.36,1.23,48.75
186,186,Cremonese,Italy Serie A,1.44,1.31,48.74
187,187,Montreal Impact,Major League Soccer,1.52,1.39,48.73
188,188,Portimonense,Portuguese Liga,1.25,1.13,48.51
189,189,Famalicao,Portuguese Liga,1.28,1.18,48.09
190,190,Spezia,Italy Serie A,1.42,1.32,48.01
191,191,Rostov,Russian Premier Liga,1.46,1.37,48.01
192,192,LASK Linz,Austrian T-Mobile Bundesliga,1.56,1.48,47.94
193,193,Basel,Swiss Raiffeisen Super League,1.51,1.42,47.89
194,194,Rosenborg,Norwegian Tippeligaen,1.77,1.7,47.82
195,195,Boavista,Portuguese Liga,1.28,1.19,47.74
196,196,RKC,Dutch Eredivisie,1.55,1.47,47.72
197,197,Hapoel Be'er,UEFA Europa Conference League,1.46,1.38,47.58
198,198,Vizela,Portuguese Liga,1.32,1.24,47.35
199,199,Auxerre,French Ligue 1,1.4,1.33,47.27
200,200,Cruz Azul,Mexican Primera Division Torneo Apertura,1.4,1.35,47.02
201,201,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.47,1.43,46.93
202,202,Panathinaikos,Greek Super League,1.16,1.09,46.89
203,203,Chaves,Portuguese Liga,1.33,1.28,46.79
204,204,Hamburg SV,German 2. Bundesliga,1.48,1.44,46.71
205,206,Cuiaba,Brasileiro Série A,1.05,0.99,46.64
206,207,Maccabi Haifa,UEFA Champions League,1.54,1.52,46.53
207,208,St Etienne,French Ligue 2,1.5,1.49,46.32
208,205,Puebla,Mexican Primera Division Torneo Apertura,1.37,1.35,46.28
209,209,St Gallen,Swiss Raiffeisen Super League,1.65,1.65,46.24
210,210,Bordeaux,French Ligue 2,1.3,1.28,46.18
211,211,Parma,Italy Serie B,1.39,1.38,46.16
212,212,Botafogo,Brasileiro Série A,1.18,1.15,46.08
213,215,Boca Juniors,Argentina Primera Division,1.11,1.08,46.04
214,213,Estoril Praia,Portuguese Liga,1.21,1.18,46.03
215,214,Rapid Vienna,Austrian T-Mobile Bundesliga,1.28,1.27,45.88
216,216,Santa Clara,Portuguese Liga,1.21,1.2,45.76
217,217,Sparta,Dutch Eredivisie,1.31,1.31,45.63
218,218,Atlanta United FC,Major League Soccer,1.5,1.52,45.62
219,219,FK Qarabag,UEFA Europa League,1.39,1.41,45.57
220,220,Nashville SC,Major League Soccer,1.38,1.39,45.56
221,221,Sochaux,French Ligue 2,1.2,1.2,45.41
222,222,Apollon Limassol,UEFA Europa Conference League,1.27,1.28,45.28
223,223,New York Red Bulls,Major League Soccer,1.23,1.24,45.24
224,224,León,Mexican Primera Division Torneo Apertura,1.41,1.44,45.1
225,225,AEK Athens,Greek Super League,1.31,1.34,45.04
226,226,Rio Ave,Portuguese Liga,1.35,1.39,44.93
227,227,Silkeborg,Danish SAS-Ligaen,1.42,1.46,44.89
228,228,PAOK Salonika,Greek Super League,1.14,1.17,44.7
229,229,Randers FC,Danish SAS-Ligaen,1.29,1.33,44.67
230,230,Luton Town,English League Championship,1.21,1.24,44.65
231,231,Casa Pia,Portuguese Liga,1.15,1.18,44.6
232,238,Los Angeles Galaxy,Major League Soccer,1.61,1.69,44.56
233,232,Cagliari,Italy Serie B,1.24,1.29,44.54
234,233,Atlas,Mexican Primera Division Torneo Apertura,1.26,1.31,44.36
235,234,Stoke City,English League Championship,1.21,1.26,44.33
236,235,Djurgardens IF,Swedish Allsvenskan,1.33,1.4,44.31
237,236,St. Truidense,Belgian Jupiler League,1.16,1.21,44.29
238,237,FC Groningen,Dutch Eredivisie,1.33,1.39,44.21
239,239,Austin FC,Major League Soccer,1.51,1.6,43.99
240,240,Lokomotiv Moscow,Russian Premier Liga,1.3,1.38,43.86
241,242,Valerenga,Norwegian Tippeligaen,1.47,1.58,43.67
242,243,Preston North End,English League Championship,1.1,1.17,43.66
243,244,AEK Larnaca,UEFA Europa League,1.13,1.2,43.58
244,250,Pumas Unam,Mexican Primera Division Torneo Apertura,1.26,1.35,43.55
245,245,Bristol City,English League Championship,1.39,1.5,43.44
246,246,Queens Park Rangers,English League Championship,1.2,1.29,43.41
247,247,Huracán,Argentina Primera Division,1.04,1.11,43.31
248,248,Go Ahead Eagles,Dutch Eredivisie,1.38,1.5,43.19
249,249,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.6,1.75,43.18
250,279,Argentinos Juniors,Argentina Primera Division,1.09,1.18,43.07
251,251,Sporting de Charleroi,Belgian Jupiler League,1.47,1.62,42.89
252,252,Hearts,Scottish Premiership,1.33,1.47,42.85
253,253,Sanfrecce Hiroshima,Japanese J League,1.27,1.4,42.78
254,283,Tigre,Argentina Primera Division,1.16,1.28,42.64
255,254,Emmen,Dutch Eredivisie,1.29,1.43,42.62
256,255,Swansea City,English League Championship,1.24,1.37,42.61
257,262,Velez Sarsfield,Argentina Primera Division,1.14,1.26,42.59
258,256,Millwall,English League Championship,1.2,1.33,42.54
259,257,Genoa,Italy Serie B,1.21,1.35,42.47
260,281,Talleres de Córdoba,Argentina Primera Division,1.1,1.22,42.45
261,241,Granada,Spanish Segunda Division,1.15,1.28,42.33
262,258,Metz,French Ligue 2,1.35,1.52,42.27
263,259,Toluca,Mexican Primera Division Torneo Apertura,1.37,1.53,42.25
264,260,Standard Liege,Belgian Jupiler League,1.32,1.48,42.14
265,261,Terek Grozny,Russian Premier Liga,1.21,1.37,42.03
266,295,FC Cincinnati,Major League Soccer,1.47,1.67,41.89
267,264,Coventry City,English League Championship,1.19,1.37,41.57
268,265,Guingamp,French Ligue 2,1.29,1.48,41.56
269,276,CA Independiente,Argentina Primera Division,1.01,1.16,41.55
270,267,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.4,41.5
271,268,Sunderland,English League Championship,1.19,1.36,41.5
272,269,Kasimpasa,Turkish Turkcell Super Lig,1.46,1.67,41.5
273,294,Sheffield Wednesday,English League One,1.35,1.55,41.49
274,270,FC Nordsjaelland,Danish SAS-Ligaen,1.25,1.43,41.43
275,271,FC Volendam,Dutch Eredivisie,1.4,1.61,41.37
276,272,Ludogorets,UEFA Europa League,1.3,1.5,41.36
277,273,Kayserispor,Turkish Turkcell Super Lig,1.23,1.42,41.3
278,274,Orlando City SC,Major League Soccer,1.26,1.46,41.28
279,266,Racing Club,Argentina Primera Division,1.11,1.29,41.23
280,275,Gazisehir Gaziantep,Turkish Turkcell Super Lig,1.34,1.55,41.22
281,277,Cerezo Osaka,Japanese J League,1.24,1.44,41.15
282,278,Goiás,Brasileiro Série A,1.2,1.4,41.07
283,280,Tijuana,Mexican Primera Division Torneo Apertura,1.26,1.47,41.04
284,282,Kashima Antlers,Japanese J League,1.27,1.49,40.95
285,284,FC Dallas,Major League Soccer,1.25,1.46,40.9
286,285,Portland Timbers,Major League Soccer,1.49,1.74,40.86
287,286,Cardiff City,English League Championship,1.03,1.2,40.83
288,287,Atlético Goianiense,Brasileiro Série A,1.09,1.28,40.82
289,288,Aris Salonika,Greek Super League,1.07,1.25,40.8
290,290,Columbus Crew,Major League Soccer,1.21,1.42,40.75
291,291,Brondby,Danish SAS-Ligaen,1.19,1.4,40.73
292,292,Alanyaspor,Turkish Turkcell Super Lig,1.43,1.67,40.71
293,293,Sporting Kansas City,Major League Soccer,1.22,1.44,40.62
294,297,Blackburn,English League Championship,1.08,1.28,40.47
295,320,Las Palmas,Spanish Segunda Division,1.01,1.2,40.44
296,298,Krylia Sovetov,Russian Premier Liga,1.09,1.3,40.42
297,299,Hammarby,Swedish Allsvenskan,1.36,1.62,40.37
298,289,Necaxa,Mexican Primera Division Torneo Apertura,1.2,1.43,40.31
299,301,SV Darmstadt 98,German 2. Bundesliga,1.38,1.65,40.29
300,296,Estudiantes,Argentina Primera Division,1.1,1.32,40.27
301,263,Seattle Sounders FC,Major League Soccer,1.28,1.53,40.26
302,303,Caen,French Ligue 2,1.18,1.41,40.22
303,304,FC Arouca,Portuguese Liga,1.09,1.32,39.95
304,305,Aberdeen,Scottish Premiership,1.22,1.47,39.94
305,307,OH Leuven,Belgian Jupiler League,1.36,1.65,39.84
306,308,Hibernian,Scottish Premiership,1.08,1.31,39.79
307,309,Coritiba,Brasileiro Série A,1.17,1.42,39.78
308,300,San Lorenzo,Argentina Primera Division,0.96,1.17,39.69
309,302,Eibar,Spanish Segunda Division,1.05,1.28,39.66
310,310,FC Zurich,Swiss Raiffeisen Super League,1.44,1.74,39.66
311,311,Antalyaspor,Turkish Turkcell Super Lig,1.28,1.56,39.6
312,312,Excelsior,Dutch Eredivisie,1.32,1.61,39.57
313,313,Brescia,Italy Serie B,1.11,1.36,39.5
314,315,Pacos Ferreira,Portuguese Liga,1.11,1.37,39.36
315,316,Minnesota United FC,Major League Soccer,1.4,1.71,39.35
316,317,Lillestrom,Norwegian Tippeligaen,1.25,1.54,39.28
317,306,Alavés,Spanish Segunda Division,1.11,1.37,39.26
318,318,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.38,1.7,39.18
319,319,KV Mechelen,Belgian Jupiler League,1.47,1.81,39.16
320,321,Viborg,Danish SAS-Ligaen,1.19,1.49,38.94
321,322,Maritimo,Portuguese Liga,1.19,1.49,38.89
322,323,Querétaro,Mexican Primera Division Torneo Apertura,1.15,1.45,38.8
323,338,Lanus,Argentina Primera Division,1.09,1.38,38.78
324,324,Fortuna Sittard,Dutch Eredivisie,1.39,1.74,38.74
325,326,Chicago Fire,Major League Soccer,1.24,1.56,38.5
326,327,BK Hacken,Swedish Allsvenskan,1.47,1.84,38.46
327,328,Real Salt Lake,Major League Soccer,1.16,1.47,38.4
328,329,Frosinone,Italy Serie B,1.12,1.43,38.4
329,330,Omonia Nicosia,UEFA Europa League,1.21,1.54,38.38
330,331,Cambuur Leeuwarden,Dutch Eredivisie,1.37,1.73,38.35
331,332,FC Juárez,Mexican Primera Division Torneo Apertura,0.95,1.22,38.33
332,314,Ipswich Town,English League One,1.09,1.4,38.29
333,333,Juventude,Brasileiro Série A,1.06,1.36,38.29
334,334,FC Luzern,Swiss Raiffeisen Super League,1.29,1.64,38.25
335,335,Le Havre,French Ligue 2,1.04,1.34,38.25
336,336,IF Elfsborg,Swedish Allsvenskan,1.35,1.71,38.18
337,337,SC Paderborn,German 2. Bundesliga,1.33,1.7,38.16
338,340,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.33,1.7,38.11
339,341,Blackpool,English League Championship,1.14,1.47,37.95
340,342,Amiens,French Ligue 2,1.01,1.31,37.95
341,343,New England Revolution,Major League Soccer,1.31,1.68,37.93
342,344,Benevento,Italy Serie B,1.02,1.34,37.75
343,345,KVC Westerlo,Belgian Jupiler League,1.23,1.6,37.73
344,351,Rosario Central,Argentina Primera Division,1.02,1.34,37.73
345,359,Union Santa Fe,Argentina Primera Division,0.96,1.27,37.62
346,346,Fortuna Düsseldorf,German 2. Bundesliga,1.17,1.53,37.55
347,325,Avaí,Brasileiro Série A,1.07,1.41,37.53
348,347,Colorado Rapids,Major League Soccer,1.35,1.75,37.5
349,348,FC Tokyo,Japanese J League,1.15,1.51,37.46
350,349,AGF Aarhus,Danish SAS-Ligaen,1.1,1.45,37.37
351,350,Huddersfield Town,English League Championship,1.02,1.36,37.35
352,352,Fatih Karagümrük,Turkish Turkcell Super Lig,1.15,1.52,37.23
353,353,FC St. Pauli,German 2. Bundesliga,1.29,1.69,37.21
354,354,Viking FK,Norwegian Tippeligaen,1.43,1.86,37.2
355,355,Slovan Bratislava,UEFA Europa Conference League,1.05,1.4,37.12
356,356,Malmo FF,Swedish Allsvenskan,1.17,1.55,37.12
357,357,Mamelodi Sundowns,South African ABSA Premier League,1.09,1.45,37.11
358,358,Birmingham,English League Championship,1.08,1.44,37.06
359,361,Servette,Swiss Raiffeisen Super League,1.2,1.61,36.81
360,362,Toronto FC,Major League Soccer,1.38,1.83,36.8
361,364,Real Oviedo,Spanish Segunda Division,0.92,1.25,36.76
362,371,Mazatlán FC,Mexican Primera Division Torneo Apertura,1.05,1.42,36.74
363,363,Atlético San Luis,Mexican Primera Division Torneo Apertura,1.08,1.46,36.73
364,365,Wigan,English League Championship,1.01,1.37,36.68
365,367,Sagan Tosu,Japanese J League,1.09,1.48,36.61
366,369,F.B.C Unione Venezia,Italy Serie B,1.11,1.5,36.53
367,370,Inter Miami CF,Major League Soccer,1.29,1.73,36.46
368,360,Newell's Old Boys,Argentina Primera Division,0.92,1.27,36.43
369,366,Defensa y Justicia,Argentina Primera Division,1.01,1.39,36.34
370,377,FC Cartagena,Spanish Segunda Division,1.05,1.45,36.18
371,368,Real Zaragoza,Spanish Segunda Division,0.94,1.31,36.14
372,372,Paris FC,French Ligue 2,1.04,1.44,36.1
373,373,Rotherham United,English League Championship,0.98,1.37,36.01
374,374,Nagoya Grampus Eight,Japanese J League,0.85,1.21,35.95
375,375,AaB,Danish SAS-Ligaen,1.14,1.58,35.91
376,339,Gimnasia La Plata,Argentina Primera Division,0.86,1.23,35.8
377,403,Central Córdoba Santiago del Estero,Argentina Primera Division,0.98,1.38,35.76
378,378,FK Nizhny Novgorod,Russian Premier Liga,1.06,1.48,35.72
379,380,Stromsgodset,Norwegian Tippeligaen,1.27,1.75,35.63
380,381,Derby County,English League One,1.12,1.57,35.61
381,382,Reading,English League Championship,1.05,1.48,35.57
382,383,Livingston,Scottish Premiership,1.01,1.44,35.54
383,384,Arminia Bielefeld,German 2. Bundesliga,1.21,1.7,35.33
384,385,Charlotte FC,Major League Soccer,1.15,1.62,35.25
385,386,Karlsruher SC,German 2. Bundesliga,1.24,1.73,35.25
386,376,SD Huesca,Spanish Segunda Division,0.98,1.4,35.22
387,387,Cercle Brugge,Belgian Jupiler League,1.07,1.54,35.05
388,388,Dijon FCO,French Ligue 2,1.08,1.55,35.0
389,389,Sivasspor,Turkish Turkcell Super Lig,1.08,1.55,34.98
390,390,FC Lugano,Swiss Raiffeisen Super League,1.25,1.76,34.96
391,392,Banfield,Argentina Primera Division,0.95,1.39,34.9
392,391,Austria Lustenau,Austrian T-Mobile Bundesliga,1.1,1.57,34.88
393,393,Vancouver Whitecaps,Major League Soccer,1.16,1.66,34.77
394,379,Sporting Gijón,Spanish Segunda Division,0.93,1.36,34.75
395,419,Sarmiento,Argentina Primera Division,0.96,1.41,34.73
396,410,Barnsley,English League One,1.14,1.64,34.66
397,394,Platense,Argentina Primera Division,0.87,1.29,34.62
398,395,Vissel Kobe,Japanese J League,0.98,1.44,34.59
399,97,Ballkani,UEFA Europa Conference League,1.23,1.77,34.39
400,397,Hull City,English League Championship,1.06,1.55,34.39
401,409,Leganes,Spanish Segunda Division,0.89,1.34,34.31
402,400,FC Sion,Swiss Raiffeisen Super League,1.19,1.72,34.2
403,402,Odense BK,Danish SAS-Ligaen,1.11,1.63,34.08
404,405,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.26,1.83,34.04
405,406,Reggina,Italy Serie B,0.93,1.41,34.01
406,399,Godoy Cruz,Argentina Primera Division,0.97,1.45,33.94
407,401,San Jose Earthquakes,Major League Soccer,1.29,1.87,33.88
408,407,Houston Dynamo,Major League Soccer,1.24,1.81,33.82
409,97,Rigas Futbola Skola,UEFA Europa Conference League,1.23,1.8,33.73
410,411,Portsmouth,English League One,1.1,1.64,33.61
411,420,Atlético Tucumán,Argentina Primera Division,0.91,1.4,33.58
412,404,Tenerife,Spanish Segunda Division,0.87,1.35,33.56
413,412,1. FC Heidenheim 1846,German 2. Bundesliga,1.06,1.6,33.53
414,414,KV Oostende,Belgian Jupiler League,1.05,1.58,33.47
415,416,FC Khimki,Russian Premier Liga,1.05,1.59,33.41
416,418,Holstein Kiel,German 2. Bundesliga,1.26,1.86,33.34
