rank,prev_rank,name,league,off,def,spi
34,32,Lyon,French Ligue 1,2.2,0.88,73.76
35,35,Athletic Bilbao,Spanish Primera Division,1.82,0.62,73.73
36,29,PSV,Dutch Eredivisie,2.39,1.03,73.54
37,36,FC Salzburg,Austrian T-Mobile Bundesliga,2.05,0.79,73.46
38,33,Crystal Palace,Barclays Premier League,1.81,0.63,73.1
39,41,AC Milan,Italy Serie A,2.06,0.82,72.95
40,45,Fiorentina,Italy Serie A,2.01,0.8,72.62
41,40,Juventus,Italy Serie A,1.93,0.74,72.47
42,38,Tottenham Hotspur,Barclays Premier League,2.19,0.95,72.08
43,39,FC Cologne,German Bundesliga,2.03,0.84,72.0
44,48,Sevilla FC,Spanish Primera Division,1.9,0.76,71.57
45,43,Eintracht Frankfurt,German Bundesliga,2.05,0.88,71.55
46,44,VfL Wolfsburg,German Bundesliga,2.07,0.9,71.22
47,37,West Ham United,Barclays Premier League,1.95,0.82,71.09
48,47,Lens,French Ligue 1,1.84,0.74,70.96
49,51,Rangers,Scottish Premiership,2.23,1.04,70.92
50,53,Atalanta,Italy Serie A,2.0,0.92,69.71
51,46,Celta Vigo,Spanish Primera Division,1.79,0.76,69.54
52,52,Palmeiras,Brasileiro Série A,1.8,0.77,69.53
53,49,Mainz,German Bundesliga,2.08,0.99,69.37
54,54,Flamengo,Brasileiro Série A,1.97,0.91,69.22
55,55,Girona FC,Spanish Primera Division,1.95,0.93,68.53
56,56,Fulham,Barclays Premier League,1.88,0.88,68.52
57,63,Torino,Italy Serie A,1.66,0.72,68.22
58,57,Young Boys,Swiss Raiffeisen Super League,2.19,1.16,67.55
59,78,AZ,Dutch Eredivisie,1.93,0.97,67.22
60,61,VfB Stuttgart,German Bundesliga,1.95,0.98,67.17
61,65,Valencia,Spanish Primera Division,1.71,0.81,66.88
62,58,Reims,French Ligue 1,1.77,0.86,66.87
63,64,SC Freiburg,German Bundesliga,1.9,0.97,66.58
64,62,Borussia Monchengladbach,German Bundesliga,2.04,1.1,66.33
65,60,Atletico Mineiro,Brasileiro Série A,1.63,0.77,66.26
66,67,Real Betis,Spanish Primera Division,1.77,0.89,66.13
67,72,Nice,French Ligue 1,1.61,0.77,65.96
68,68,Lazio,Italy Serie A,1.72,0.85,65.87
69,73,Strasbourg,French Ligue 1,1.8,0.92,65.85
70,66,1. FC Union Berlin,German Bundesliga,1.73,0.87,65.69
71,59,AS Monaco,French Ligue 1,1.98,1.08,65.59
72,70,Osasuna,Spanish Primera Division,1.61,0.79,65.37
73,79,Besiktas,Turkish Turkcell Super Lig,1.86,1.02,64.79
74,69,Leicester City,Barclays Premier League,1.92,1.07,64.67
75,71,Sassuolo,Italy Serie A,1.91,1.07,64.48
76,85,Galatasaray,Turkish Turkcell Super Lig,1.87,1.06,64.11
77,76,TSG Hoffenheim,German Bundesliga,1.97,1.15,63.81
78,74,Rayo Vallecano,Spanish Primera Division,1.68,0.91,63.74
79,83,Werder Bremen,German Bundesliga,1.95,1.14,63.73
80,77,Monterrey,Mexican Primera Division Torneo Clausura,1.58,0.83,63.66
81,92,Everton,Barclays Premier League,1.86,1.07,63.58
82,82,Fenerbahce,Turkish Turkcell Super Lig,2.01,1.21,63.32
83,75,Getafe,Spanish Primera Division,1.5,0.78,63.2
84,86,Slavia Prague,UEFA Europa Conference League,1.83,1.06,63.09
85,95,Bologna,Italy Serie A,1.72,0.97,63.06
86,87,Burnley,English League Championship,1.53,0.82,62.94
87,90,Club América,Mexican Primera Division Torneo Clausura,1.85,1.1,62.68
88,80,Mallorca,Spanish Primera Division,1.55,0.84,62.66
89,84,Udinese,Italy Serie A,1.7,0.99,62.28
90,94,Olympiacos,Greek Super League,1.69,0.98,62.25
91,91,KAA Gent,Belgian Jupiler League,1.84,1.13,61.88
92,93,Dinamo Zagreb,UEFA Champions League,1.8,1.09,61.85
93,81,Braga,Portuguese Liga,1.74,1.06,61.4
94,89,Wolverhampton,Barclays Premier League,1.59,0.93,61.39
95,105,AEK Athens,Greek Super League,1.59,0.93,61.24
96,102,Monza,Italy Serie A,1.72,1.06,60.92
97,88,Genk,Belgian Jupiler League,2.03,1.34,60.68
98,97,Bodo/Glimt,Norwegian Tippeligaen,2.06,1.37,60.6
99,115,Club Brugge,Belgian Jupiler League,1.8,1.15,60.43
100,116,Tigres UANL,Mexican Primera Division Torneo Clausura,1.54,0.94,59.99
101,113,São Paulo,Brasileiro Série A,1.56,0.96,59.85
102,100,FC Augsburg,German Bundesliga,1.81,1.19,59.75
103,107,Adana Demirspor,Turkish Turkcell Super Lig,1.88,1.25,59.7
104,119,Montpellier,French Ligue 1,1.71,1.1,59.68
105,99,Toulouse,French Ligue 1,1.61,1.01,59.65
106,122,Union Saint Gilloise,Belgian Jupiler League,1.89,1.26,59.6
107,96,Antwerp,Belgian Jupiler League,1.54,0.95,59.59
108,103,Schalke 04,German Bundesliga,1.76,1.16,59.44
109,101,River Plate,Argentina Primera Division,1.52,0.96,59.22
110,98,Leeds United,Barclays Premier League,1.84,1.24,59.16
111,106,Clermont Foot,French Ligue 1,1.53,0.97,59.12
112,109,AFC Bournemouth,Barclays Premier League,1.7,1.12,59.04
113,104,Lecce,Italy Serie A,1.45,0.89,59.01
114,117,Espanyol,Spanish Primera Division,1.75,1.18,58.84
115,125,Vitesse,Dutch Eredivisie,1.63,1.08,58.55
116,110,Slovácko,UEFA Europa Conference League,1.77,1.21,58.54
117,112,Red Star Belgrade,UEFA Europa League,1.75,1.19,58.52
118,123,SK Sturm Graz,Austrian T-Mobile Bundesliga,1.66,1.11,58.38
119,108,CSKA Moscow,Russian Premier Liga,1.52,1.0,58.22
120,124,FC Copenhagen,Danish SAS-Ligaen,1.65,1.12,57.99
121,129,Elche,Spanish Primera Division,1.62,1.1,57.67
122,121,Shakhtar Donetsk,UEFA Europa League,1.77,1.24,57.61
123,111,Southampton,Barclays Premier League,1.61,1.11,57.33
124,120,Fluminense,Brasileiro Série A,1.54,1.05,57.08
125,114,FC Utrecht,Dutch Eredivisie,1.72,1.23,57.03
126,128,Cadiz,Spanish Primera Division,1.49,1.02,56.73
127,127,Sheffield United,English League Championship,1.49,1.03,56.57
128,133,Nottingham Forest,Barclays Premier League,1.66,1.19,56.38
129,118,Los Angeles FC,Major League Soccer,1.7,1.24,56.18
130,126,Middlesbrough,English League Championship,1.6,1.17,55.77
131,141,Almeria,Spanish Primera Division,1.71,1.28,55.71
132,138,Luton Town,English League Championship,1.36,0.95,55.59
133,132,Botafogo,Brasileiro Série A,1.44,1.03,55.54
134,130,Internacional,Brasileiro Série A,1.42,1.01,55.53
135,131,Pachuca,Mexican Primera Division Torneo Clausura,1.59,1.17,55.43
136,134,Lorient,French Ligue 1,1.49,1.09,55.09
137,137,Spartak Moscow,Russian Premier Liga,1.71,1.3,55.06
138,135,Viktoria Plzen,UEFA Champions League,1.82,1.41,54.85
139,139,VfL Bochum,German Bundesliga,1.81,1.41,54.68
140,144,Brest,French Ligue 1,1.46,1.08,54.6
141,136,Ferencvaros,UEFA Europa League,1.61,1.22,54.55
142,146,Fortaleza,Brasileiro Série A,1.37,1.02,54.11
143,168,FC Midtjylland,Danish SAS-Ligaen,1.56,1.21,53.87
144,140,Hertha Berlin,German Bundesliga,1.7,1.35,53.66
145,143,Atlético Paranaense,Brasileiro Série A,1.42,1.09,53.49
146,148,Dynamo Kiev,UEFA Europa League,1.51,1.19,53.06
147,149,Sparta,Dutch Eredivisie,1.62,1.31,52.99
148,150,Ipswich Town,English League One,1.62,1.31,52.93
149,152,FC Krasnodar,Russian Premier Liga,1.71,1.4,52.78
150,200,Terek Grozny,Russian Premier Liga,1.43,1.13,52.59
151,165,Guimaraes,Portuguese Liga,1.26,0.97,52.49
152,162,Vasco da Gama,Brasileiro Série A,1.48,1.19,52.41
153,155,Anderlecht,Belgian Jupiler League,1.46,1.18,52.32
154,172,Bragantino,Brasileiro Série A,1.49,1.21,52.27
155,154,Empoli,Italy Serie A,1.52,1.24,52.2
156,159,León,Mexican Primera Division Torneo Clausura,1.35,1.07,52.16
157,161,SC Dnipro-1,UEFA Europa Conference League,1.55,1.28,52.11
158,177,Atlas,Mexican Primera Division Torneo Clausura,1.41,1.14,52.07
159,163,Lech Poznan,UEFA Europa Conference League,1.42,1.15,52.07
160,187,Go Ahead Eagles,Dutch Eredivisie,1.66,1.39,51.97
161,166,Swansea City,English League Championship,1.5,1.23,51.93
162,167,Steaua Bucuresti,UEFA Europa Conference League,1.5,1.24,51.89
163,156,Santos,Brasileiro Série A,1.33,1.07,51.86
164,176,Yokohama F. Marinos,Japanese J League,1.66,1.4,51.77
165,169,Lokomotiv Moscow,Russian Premier Liga,1.51,1.26,51.71
166,153,Vissel Kobe,Japanese J League,1.47,1.22,51.64
167,145,Real Valladolid,Spanish Primera Division,1.56,1.31,51.59
168,173,FC Sheriff Tiraspol,UEFA Europa League,1.51,1.27,51.36
169,158,Corinthians,Brasileiro Série A,1.27,1.03,51.28
170,164,LASK Linz,Austrian T-Mobile Bundesliga,1.54,1.3,51.25
171,174,FK Partizan Belgrade,UEFA Europa Conference League,1.41,1.17,51.22
172,147,Philadelphia Union,Major League Soccer,1.58,1.35,51.15
173,181,Coventry City,English League Championship,1.29,1.07,50.96
174,151,Verona,Italy Serie A,1.38,1.16,50.91
175,186,Spezia,Italy Serie A,1.48,1.26,50.89
176,157,PAOK Salonika,Greek Super League,1.4,1.18,50.89
177,142,Molde,Norwegian Tippeligaen,1.76,1.54,50.88
178,171,Famalicao,Portuguese Liga,1.43,1.22,50.75
179,175,Fatih Karagümrük,Turkish Turkcell Super Lig,1.84,1.63,50.68
180,160,Nantes,French Ligue 1,1.36,1.15,50.58
181,183,Chaves,Portuguese Liga,1.42,1.22,50.33
182,184,Cruz Azul,Mexican Primera Division Torneo Clausura,1.32,1.13,50.21
183,201,FK Austria Vienna,Austrian T-Mobile Bundesliga,1.69,1.5,50.21
184,178,Trabzonspor,Turkish Turkcell Super Lig,1.58,1.4,50.05
185,182,Dinamo Moscow,Russian Premier Liga,1.47,1.29,49.96
186,190,Frosinone,Italy Serie B,1.37,1.19,49.84
187,170,Guadalajara,Mexican Primera Division Torneo Clausura,1.34,1.16,49.8
188,199,Heerenveen,Dutch Eredivisie,1.66,1.5,49.62
189,215,Konyaspor,Turkish Turkcell Super Lig,1.4,1.23,49.6
190,197,Talleres de Córdoba,Argentina Primera Division,1.35,1.18,49.56
191,185,Metz,French Ligue 2,1.3,1.14,49.52
192,192,FK Qarabag,UEFA Europa League,1.41,1.25,49.41
193,193,Maccabi Haifa,UEFA Champions League,1.69,1.54,49.35
194,195,Hapoel Be'er,UEFA Europa Conference League,1.49,1.34,49.22
195,196,Gil Vicente,Portuguese Liga,1.4,1.25,49.18
196,202,New York City FC,Major League Soccer,1.43,1.28,49.14
197,179,Vizela,Portuguese Liga,1.26,1.11,49.11
198,191,Malmo FF,Swedish Allsvenskan,1.55,1.41,48.96
199,220,Atlanta United FC,Major League Soccer,1.61,1.49,48.78
200,194,Auxerre,French Ligue 1,1.31,1.18,48.68
201,180,Toluca,Mexican Primera Division Torneo Clausura,1.56,1.44,48.62
202,203,West Bromwich Albion,English League Championship,1.37,1.25,48.56
203,204,Salernitana,Italy Serie A,1.45,1.34,48.33
204,188,Rapid Vienna,Austrian T-Mobile Bundesliga,1.53,1.43,48.14
205,209,Boavista,Portuguese Liga,1.34,1.23,48.05
206,189,NEC,Dutch Eredivisie,1.51,1.42,47.87
207,205,Santos Laguna,Mexican Primera Division Torneo Clausura,1.43,1.35,47.86
208,208,Stoke City,English League Championship,1.25,1.15,47.79
209,232,Cruzeiro,Brasileiro Série A,1.33,1.24,47.73
210,235,KVC Westerlo,Belgian Jupiler League,1.64,1.57,47.5
211,207,Panathinaikos,Greek Super League,0.97,0.87,47.49
212,214,Millwall,English League Championship,1.33,1.25,47.41
213,206,Argentinos Juniors,Argentina Primera Division,1.26,1.19,47.36
214,224,Genoa,Italy Serie B,1.24,1.16,47.31
215,218,Aris Salonika,Greek Super League,1.4,1.34,47.22
216,230,Estudiantes,Argentina Primera Division,1.18,1.1,47.21
217,221,Cagliari,Italy Serie B,1.22,1.15,47.2
218,213,Rio Ave,Portuguese Liga,1.21,1.15,47.0
219,231,Boca Juniors,Argentina Primera Division,1.16,1.09,46.98
220,211,Istanbul Basaksehir,Turkish Turkcell Super Lig,1.24,1.18,46.93
221,225,Cercle Brugge,Belgian Jupiler League,1.52,1.48,46.93
222,226,BK Hacken,Swedish Allsvenskan,1.76,1.73,46.84
223,237,Bordeaux,French Ligue 2,1.17,1.12,46.61
224,222,FC Arouca,Portuguese Liga,1.16,1.12,46.17
225,198,Cremonese,Italy Serie A,1.45,1.44,46.14
226,223,Bahía,Brasileiro Série A,1.31,1.29,46.12
227,227,Angers,French Ligue 1,1.35,1.34,46.02
228,228,FC Nordsjaelland,Danish SAS-Ligaen,1.38,1.38,45.9
229,219,Rostov,Russian Premier Liga,1.35,1.34,45.89
230,210,Seattle Sounders FC,Major League Soccer,1.35,1.36,45.76
231,236,Casa Pia,Portuguese Liga,1.21,1.2,45.74
232,239,San Lorenzo,Argentina Primera Division,0.99,0.96,45.6
233,217,Sunderland,English League Championship,1.34,1.35,45.58
234,229,Urawa Red Diamonds,Japanese J League,1.27,1.27,45.57
235,241,FC Cincinnati,Major League Soccer,1.53,1.56,45.53
236,233,Norwich City,English League Championship,1.23,1.23,45.45
237,234,Watford,English League Championship,1.28,1.29,45.35
238,212,Standard Liege,Belgian Jupiler League,1.44,1.46,45.33
239,252,St Etienne,French Ligue 2,1.53,1.57,45.26
240,248,Nashville SC,Major League Soccer,1.26,1.29,44.85
241,242,AEK Larnaca,UEFA Europa League,1.16,1.18,44.76
242,243,Apollon Limassol,UEFA Europa Conference League,1.21,1.24,44.74
243,216,América Mineiro,Brasileiro Série A,1.31,1.35,44.68
244,244,AGF Aarhus,Danish SAS-Ligaen,1.05,1.07,44.67
245,247,New York Red Bulls,Major League Soccer,1.11,1.14,44.64
246,264,Maritimo,Portuguese Liga,1.3,1.35,44.59
247,255,Gazovik Orenburg,Russian Premier Liga,1.48,1.55,44.43
248,251,Columbus Crew,Major League Soccer,1.39,1.46,44.25
249,262,Viborg,Danish SAS-Ligaen,1.28,1.35,44.24
250,246,FC Dallas,Major League Soccer,1.27,1.33,44.19
251,311,St Gallen,Swiss Raiffeisen Super League,1.62,1.72,44.16
252,249,OH Leuven,Belgian Jupiler League,1.44,1.53,44.15
253,250,Blackburn,English League Championship,1.18,1.23,44.03
254,259,FC St. Pauli,German 2. Bundesliga,1.32,1.41,43.66
255,260,Bristol City,English League Championship,1.17,1.25,43.46
256,238,Kawasaki Frontale,Japanese J League,1.4,1.52,43.28
257,257,Tenerife,Spanish Segunda Division,0.99,1.06,43.24
258,273,Vancouver Whitecaps,Major League Soccer,1.4,1.52,43.2
259,256,Kashima Antlers,Japanese J League,1.23,1.34,43.01
260,267,CFR 1907 Cluj,UEFA Europa Conference League,1.22,1.33,42.98
261,263,Rosenborg,Norwegian Tippeligaen,1.49,1.63,42.97
262,266,Grêmio,Brasileiro Série A,1.27,1.4,42.91
263,313,Santa Clara,Portuguese Liga,1.24,1.35,42.91
264,272,Hearts,Scottish Premiership,1.4,1.54,42.83
265,271,IF Elfsborg,Swedish Allsvenskan,1.43,1.59,42.7
266,265,New England Revolution,Major League Soccer,1.38,1.52,42.68
267,270,FC Lugano,Swiss Raiffeisen Super League,1.37,1.54,42.14
268,275,Tigre,Argentina Primera Division,1.18,1.33,42.06
269,258,Sampdoria,Italy Serie A,1.36,1.54,42.02
270,254,Portimonense,Portuguese Liga,1.19,1.34,41.96
271,295,Wolfsberger AC,Austrian T-Mobile Bundesliga,1.45,1.64,41.89
272,298,Hamburg SV,German 2. Bundesliga,1.57,1.78,41.86
273,280,Parma,Italy Serie B,1.11,1.26,41.85
274,240,RKC,Dutch Eredivisie,1.49,1.69,41.84
275,274,Velez Sarsfield,Argentina Primera Division,0.97,1.09,41.71
276,278,Ludogorets,UEFA Europa League,1.3,1.49,41.66
277,288,Bari,Italy Serie B,1.2,1.38,41.45
278,296,Lanus,Argentina Primera Division,1.13,1.3,41.41
279,281,Puebla,Mexican Primera Division Torneo Clausura,1.32,1.52,41.4
280,261,Los Angeles Galaxy,Major League Soccer,1.41,1.63,41.39
281,290,Motherwell,Scottish Premiership,1.21,1.4,41.29
282,253,Defensa y Justicia,Argentina Primera Division,1.12,1.3,41.26
283,294,SC Paderborn,German 2. Bundesliga,1.45,1.67,41.23
284,293,Levante,Spanish Segunda Division,1.02,1.18,41.13
285,284,Sporting de Charleroi,Belgian Jupiler League,1.32,1.54,41.06
286,287,St. Truidense,Belgian Jupiler League,1.08,1.26,40.92
287,297,Sochi,Russian Premier Liga,1.21,1.41,40.89
288,283,Brondby,Danish SAS-Ligaen,1.34,1.57,40.86
289,292,Pumas Unam,Mexican Primera Division Torneo Clausura,1.25,1.47,40.73
290,276,Le Havre,French Ligue 2,0.83,0.98,40.58
291,279,Hibernian,Scottish Premiership,1.23,1.45,40.57
292,299,Estoril Praia,Portuguese Liga,1.11,1.32,40.46
293,316,Kasimpasa,Turkish Turkcell Super Lig,1.26,1.5,40.46
294,318,Rosario Central,Argentina Primera Division,1.15,1.37,40.4
295,320,Caen,French Ligue 2,1.22,1.45,40.38
296,307,Alanyaspor,Turkish Turkcell Super Lig,1.47,1.74,40.29
297,286,Sanfrecce Hiroshima,Japanese J League,1.19,1.43,40.13
298,300,Antalyaspor,Turkish Turkcell Super Lig,1.28,1.54,40.12
299,360,Odense BK,Danish SAS-Ligaen,1.32,1.58,40.12
300,268,AC Ajaccio,French Ligue 1,1.06,1.27,40.09
301,282,Mamelodi Sundowns,South African ABSA Premier League,1.04,1.25,39.99
302,277,FC Volendam,Dutch Eredivisie,1.42,1.71,39.97
303,324,Granada,Spanish Segunda Division,0.99,1.2,39.79
304,302,Atlético San Luis,Mexican Primera Division Torneo Clausura,1.18,1.44,39.77
305,245,Basel,Swiss Raiffeisen Super League,1.29,1.56,39.72
306,370,Bastia,French Ligue 2,1.14,1.39,39.71
307,342,FC Andorra,Spanish Segunda Division,0.96,1.18,39.6
308,372,DC United,Major League Soccer,1.22,1.5,39.59
309,309,Cuiaba,Brasileiro Série A,1.08,1.33,39.55
310,332,Orlando City SC,Major League Soccer,1.26,1.55,39.49
311,317,Servette,Swiss Raiffeisen Super League,1.3,1.59,39.48
312,285,Sivasspor,Turkish Turkcell Super Lig,1.29,1.58,39.46
313,328,Goiás,Brasileiro Série A,1.12,1.38,39.46
314,269,Kayserispor,Turkish Turkcell Super Lig,1.48,1.81,39.35
315,291,Fortuna Sittard,Dutch Eredivisie,1.36,1.68,39.28
316,306,F.B.C Unione Venezia,Italy Serie B,1.23,1.52,39.27
317,310,Albacete,Spanish Segunda Division,1.14,1.41,39.27
318,343,Silkeborg,Danish SAS-Ligaen,1.3,1.61,39.25
319,301,Aberdeen,Scottish Premiership,1.14,1.42,39.22
320,325,FC Zurich,Swiss Raiffeisen Super League,1.29,1.59,39.21
321,337,Nagoya Grampus Eight,Japanese J League,1.01,1.26,39.18
322,305,Portland Timbers,Major League Soccer,1.31,1.62,39.16
323,322,San Jose Earthquakes,Major League Soccer,1.35,1.66,39.13
324,319,Necaxa,Mexican Primera Division Torneo Clausura,1.05,1.32,39.03
325,321,Hull City,English League Championship,1.05,1.31,38.96
326,339,Minnesota United FC,Major League Soccer,1.25,1.55,38.94
327,314,FC Luzern,Swiss Raiffeisen Super League,1.36,1.69,38.91
328,327,Preston North End,English League Championship,1.12,1.41,38.79
329,329,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
330,312,Karlsruher SC,German 2. Bundesliga,1.35,1.69,38.68
331,334,Huracán,Argentina Primera Division,0.93,1.19,38.47
332,338,Consadole Sapporo,Japanese J League,1.52,1.91,38.42
333,352,Paris FC,French Ligue 2,1.09,1.39,38.38
334,289,FC Groningen,Dutch Eredivisie,1.3,1.64,38.37
335,335,Tijuana,Mexican Primera Division Torneo Clausura,1.18,1.5,38.27
336,331,Fortuna Düsseldorf,German 2. Bundesliga,1.26,1.6,38.25
337,330,Alavés,Spanish Segunda Division,0.9,1.17,38.12
338,341,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
339,344,Barnsley,English League One,1.32,1.69,38.04
340,345,Pacos Ferreira,Portuguese Liga,1.08,1.4,38.03
341,326,Newell's Old Boys,Argentina Primera Division,0.87,1.13,38.01
342,315,Toronto FC,Major League Soccer,1.2,1.54,37.96
343,379,Krylia Sovetov,Russian Premier Liga,1.04,1.35,37.96
344,366,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.4,1.78,37.93
345,378,Eibar,Spanish Segunda Division,0.93,1.21,37.9
346,340,Real Zaragoza,Spanish Segunda Division,0.89,1.17,37.87
347,349,KV Mechelen,Belgian Jupiler League,1.45,1.85,37.86
348,350,Sheffield Wednesday,English League One,1.15,1.49,37.84
349,303,Racing Club,Argentina Primera Division,1.17,1.51,37.84
350,333,Coritiba,Brasileiro Série A,1.1,1.42,37.82
351,308,Randers FC,Danish SAS-Ligaen,1.19,1.54,37.78
352,368,Valerenga,Norwegian Tippeligaen,1.34,1.73,37.7
353,362,Hammarby,Swedish Allsvenskan,1.34,1.73,37.69
354,354,Sporting Kansas City,Major League Soccer,1.11,1.45,37.66
355,347,CA Independiente,Argentina Primera Division,1.02,1.34,37.66
356,358,Austin FC,Major League Soccer,1.24,1.61,37.65
357,323,Lillestrom,Norwegian Tippeligaen,1.29,1.68,37.49
358,373,Cerezo Osaka,Japanese J League,1.03,1.37,37.46
359,351,Montreal Impact,Major League Soccer,1.19,1.56,37.42
360,356,FC Juárez,Mexican Primera Division Torneo Clausura,1.02,1.36,37.41
361,353,1. FC Heidenheim 1846,German 2. Bundesliga,1.16,1.53,37.36
362,348,Sochaux,French Ligue 2,1.08,1.43,37.25
363,375,Djurgardens IF,Swedish Allsvenskan,1.25,1.65,37.04
364,304,Troyes,French Ligue 1,1.29,1.71,36.93
365,363,Chicago Fire,Major League Soccer,1.25,1.67,36.86
366,369,Las Palmas,Spanish Segunda Division,0.94,1.29,36.62
367,359,Birmingham,English League Championship,1.02,1.4,36.59
368,361,Cardiff City,English League Championship,1.04,1.41,36.56
369,364,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.42,1.89,36.44
370,365,Colon Santa Fe,Argentina Primera Division,1.05,1.43,36.42
371,386,Melbourne City,Australian A-League,1.36,1.83,36.27
372,357,SV Darmstadt 98,German 2. Bundesliga,1.13,1.54,36.21
373,377,Guingamp,French Ligue 2,1.08,1.49,36.12
374,382,Ankaragucu,Turkish Turkcell Super Lig,1.07,1.47,36.09
375,398,SK Brann,Norwegian Tippeligaen,1.18,1.62,36.0
376,383,Viking FK,Norwegian Tippeligaen,1.41,1.91,35.88
377,376,Querétaro,Mexican Primera Division Torneo Clausura,0.98,1.39,35.65
378,367,Charlotte FC,Major League Soccer,1.21,1.69,35.57
379,346,Emmen,Dutch Eredivisie,1.23,1.7,35.54
380,336,Colorado Rapids,Major League Soccer,1.18,1.64,35.53
381,390,Sarmiento,Argentina Primera Division,1.04,1.47,35.5
382,394,Godoy Cruz,Argentina Primera Division,0.94,1.34,35.47
383,405,Excelsior,Dutch Eredivisie,1.2,1.68,35.43
384,381,Wigan,English League Championship,0.92,1.32,35.43
385,384,Como,Italy Serie B,1.05,1.5,35.2
386,355,Ural Sverdlovsk Oblast,Russian Premier Liga,0.94,1.36,35.2
387,399,St Mirren,Scottish Premiership,1.05,1.5,35.02
388,387,Huddersfield Town,English League Championship,0.97,1.41,34.87
389,389,Fakel Voronezh,Russian Premier Liga,1.02,1.48,34.83
390,371,Hartberg,Austrian T-Mobile Bundesliga,1.18,1.69,34.69
391,393,Leganes,Spanish Segunda Division,0.86,1.29,34.44
392,374,AaB,Danish SAS-Ligaen,1.06,1.55,34.34
393,403,FC Tokyo,Japanese J League,1.11,1.62,34.28
394,395,Banfield,Argentina Primera Division,0.85,1.29,34.21
395,397,Queens Park Rangers,English League Championship,1.04,1.54,34.16
396,380,Austria Lustenau,Austrian T-Mobile Bundesliga,1.26,1.82,34.15
397,392,Umraniyespor,Turkish Turkcell Super Lig,1.2,1.75,34.07
398,388,Instituto,Argentina Primera Division,1.01,1.51,33.88
399,401,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.12,1.66,33.88
400,411,SpVgg Greuther Fürth,German 2. Bundesliga,1.08,1.6,33.87
401,420,Platense,Argentina Primera Division,0.88,1.34,33.85
402,404,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
403,402,Atlético Tucumán,Argentina Primera Division,0.9,1.38,33.56
404,385,Inter Miami CF,Major League Soccer,1.13,1.69,33.56
405,419,Sarpsborg,Norwegian Tippeligaen,1.12,1.68,33.49
406,410,IFK Norrkoping,Swedish Allsvenskan,1.12,1.69,33.34
407,406,Real Oviedo,Spanish Segunda Division,0.78,1.23,33.28
408,391,Pisa,Italy Serie B,0.93,1.44,33.21
409,412,Rotherham United,English League Championship,0.96,1.48,33.06
410,396,Gimnasia La Plata,Argentina Primera Division,0.88,1.4,32.66
411,416,Holstein Kiel,German 2. Bundesliga,1.29,1.94,32.6
412,409,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.25,1.89,32.58
413,400,Istanbulspor,Turkish Turkcell Super Lig,1.1,1.71,32.53
414,408,Belgrano Cordoba,Argentina Primera Division,0.89,1.43,32.5
415,407,Sudtirol,Italy Serie B,0.74,1.22,32.49
416,415,Bolton,English League One,0.89,1.42,32.49
