,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
45,22,4,Lacazette,4,1,Arsenal,3,94,12
145,62,4,Murray,4,3,Brighton,36,61,12
655,306,4,Lukaku,4,14,Man Utd,1,107,12
715,332,4,Cédric,2,16,Southampton,20,42,12
240,122,4,Hazard,3,6,Chelsea,8,110,11
800,376,4,Cathcart,2,18,Watford,57,45,11
490,251,4,Mané,3,12,Liverpool,14,103,10
540,265,4,Walker,2,13,Man City,43,64,10
560,270,4,Sterling,3,13,Man City,43,117,10
805,378,4,Holebas,2,18,Watford,57,48,10
1025,490,4,Hart,1,4,Burnley,90,42,10
225,115,4,Alonso,2,6,Chelsea,8,62,9
395,202,4,Billing,3,10,Huddersfield,38,45,9
725,340,4,Højbjerg,3,16,Southampton,20,44,9
1010,483,4,Jonny,2,20,Wolves,39,43,9
20,7,4,Mustafi,2,1,Arsenal,3,54,8
50,23,4,Aubameyang,4,1,Arsenal,3,108,8
230,116,4,David Luiz,2,6,Chelsea,8,58,8
275,135,4,Hennessey,1,7,Crystal Palace,31,44,8
520,258,4,Ings,4,16,Southampton,20,54,8
705,328,4,McCarthy,1,16,Southampton,20,43,8
890,423,4,Boly,2,20,Wolves,39,47,8
905,430,4,Coady,2,20,Wolves,39,45,8
1030,492,4,Ghezzal,3,11,Leicester,13,50,8
1055,500,4,Traoré,3,20,Wolves,39,51,8
210,105,4,Ward,3,5,Cardiff,97,43,7
350,175,4,Calvert-Lewin,4,8,Everton,11,54,7
360,178,4,Bettinelli,1,9,Fulham,54,42,7
515,257,4,Firmino,4,12,Liverpool,14,93,7
600,284,4,Smalling,2,14,Man Utd,1,56,7
610,288,4,Valencia,2,14,Man Utd,1,64,7
665,310,4,Yedlin,2,15,Newcastle,4,45,7
840,396,4,Deeney,4,18,Watford,57,58,7
945,454,4,Patrício,1,20,Wolves,39,45,7
950,456,4,Seri,3,9,Fulham,54,49,7
1000,478,4,Schürrle,3,9,Fulham,54,55,7
1015,484,4,Digne,2,8,Everton,11,54,7
125,55,4,Knockaert,3,3,Brighton,36,52,6
220,113,4,Azpilicueta,2,6,Chelsea,8,64,6
235,118,4,Rüdiger,2,6,Chelsea,8,59,6
250,125,4,Pedro,3,6,Chelsea,8,62,6
380,193,4,Löwe,2,10,Huddersfield,38,44,6
590,280,4,Agüero,4,13,Man City,43,120,6
595,282,4,de Gea,1,14,Man Utd,1,57,6
615,292,4,Lindelöf,2,14,Man Utd,1,49,6
710,330,4,Bertrand,2,16,Southampton,20,48,6
720,336,4,Hoedt,2,16,Southampton,20,42,6
895,425,4,Doherty,2,20,Wolves,39,53,6
1045,498,4,Kepa,1,6,Chelsea,8,54,6
1060,504,4,Camarasa,3,5,Cardiff,97,44,6
440,233,4,Maddison,3,11,Leicester,13,66,5
480,247,4,Robertson,2,12,Liverpool,14,67,5
545,267,4,Mendy,2,13,Man City,43,61,5
605,286,4,Shaw,2,14,Man Utd,1,51,5
625,295,4,Sánchez,3,14,Man Utd,1,100,5
790,370,4,Lucas Moura,3,17,Spurs,6,69,5
900,427,4,Bennett,2,20,Wolves,39,41,5
970,463,4,Vestergaard,2,16,Southampton,20,46,5
1005,480,4,Mitrovic,4,9,Fulham,54,63,5
35,17,4,Xhaka,3,1,Arsenal,3,52,4
200,90,4,Morrison,2,5,Cardiff,97,47,4
265,133,4,Giroud,4,6,Chelsea,8,77,4
505,254,4,Milner,3,12,Liverpool,14,56,4
935,450,4,Torreira,3,1,Arsenal,3,47,4
195,88,4,Etheridge,1,5,Cardiff,97,46,3
245,124,4,Willian,3,6,Chelsea,8,71,3
320,154,4,Pickford,1,8,Everton,11,49,3
635,298,4,Fellaini,3,14,Man Utd,1,48,3
660,309,4,Dubravka,1,15,Newcastle,4,50,3
730,343,4,Redmond,3,16,Southampton,20,55,3
735,344,4,Lemina,3,16,Southampton,20,47,3
740,346,4,Elyounoussi,3,16,Southampton,20,60,3
845,400,4,Fabianski,1,19,West Ham,21,47,3
880,415,4,Antonio,3,19,West Ham,21,68,3
910,432,4,Jota,3,20,Wolves,39,63,3
915,433,4,Neves,3,20,Wolves,39,49,3
920,435,4,Costa,3,20,Wolves,39,46,3
960,459,4,Jorginho,3,6,Chelsea,8,46,3
985,468,4,Alisson,1,12,Liverpool,14,59,3
995,475,4,Moutinho,3,20,Wolves,39,51,3
1050,499,4,Kovacic,3,6,Chelsea,8,57,3
25,13,4,Özil,3,1,Arsenal,3,79,2
30,14,4,Ramsey,3,1,Arsenal,3,71,2
