,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
72,48,28,King,3,2,Bournemouth,91,62,18
229,143,28,Lukaku,4,6,Everton,11,101,12
234,145,28,Niasse,4,7,Hull,88,55,12
211,133,28,Mirallas,3,6,Everton,11,59,10
723,451,28,Randolph,1,20,West Ham,21,44,10
216,134,28,Barkley,3,6,Everton,11,70,9
352,204,28,Can,3,9,Liverpool,14,48,9
450,264,28,Schneiderlin,3,6,Everton,11,45,9
117,70,28,Barnes,4,3,Burnley,90,46,8
748,464,28,Antonio,3,20,West Ham,21,67,8
821,558,28,Mawson,2,16,Swansea,80,46,8
585,368,28,Sigurdsson,3,16,Swansea,80,74,7
780,485,28,Wijnaldum,3,9,Liverpool,14,75,7
186,123,28,Robles,1,6,Everton,11,47,6
196,126,28,Coleman,2,6,Everton,11,56,6
201,127,28,Jagielka,2,6,Everton,11,49,6
570,359,28,Williams,2,6,Everton,11,52,6
595,374,28,Ayew,3,20,West Ham,21,71,6
87,55,28,Lowton,2,3,Burnley,90,45,5
274,163,28,Hernández,4,7,Hull,88,59,5
381,217,28,Origi,4,9,Liverpool,14,60,5
24,17,28,Wilshere,3,2,Bournemouth,91,58,4
269,158,28,Elmohamady,3,7,Hull,88,46,4
733,457,28,Byram,2,20,West Ham,21,42,4
803,512,28,Davies,3,6,Everton,11,44,3
37,29,28,Boruc,1,2,Bournemouth,91,45,2
62,37,28,Arter,3,2,Bournemouth,91,50,2
77,52,28,Afobe,4,2,Bournemouth,91,53,2
107,62,28,Boyd,3,3,Burnley,90,51,2
112,68,28,Gray,4,3,Burnley,90,60,2
239,147,28,Jakupovic,1,7,Hull,88,41,2
244,152,28,Robertson,2,7,Hull,88,44,2
249,153,28,Maguire,2,7,Hull,88,44,2
259,156,28,Clucas,3,7,Hull,88,47,2
264,157,28,Livermore,3,19,West Brom,35,47,2
323,188,28,Mignolet,1,9,Liverpool,14,48,2
332,193,28,Clyne,2,9,Liverpool,14,59,2
337,199,28,Matip,2,9,Liverpool,14,54,2
357,206,28,Markovic,3,7,Hull,88,52,2
362,208,28,Milner,3,9,Liverpool,14,63,2
372,212,28,Mané,3,9,Liverpool,14,93,2
560,356,28,Fabianski,1,16,Swansea,80,48,2
580,367,28,Cork,3,16,Swansea,80,46,2
590,369,28,Routledge,3,16,Swansea,80,45,2
600,375,28,Fer,3,16,Swansea,80,48,2
633,392,28,Chadli,3,19,West Brom,35,58,2
642,397,28,Carroll,3,16,Swansea,80,41,2
709,439,28,Fletcher,3,19,West Brom,35,44,2
714,444,28,McClean,3,19,West Brom,35,48,2
738,459,28,Kouyaté,3,20,West Ham,21,50,2
743,462,28,Lanzini,3,20,West Ham,21,59,2
753,468,28,Carroll,4,20,West Ham,21,59,2
763,474,28,Klavan,2,9,Liverpool,14,44,2
808,536,28,Fraser,3,2,Bournemouth,91,46,2
826,560,28,Hendrick,3,3,Burnley,90,53,2
847,571,28,Robson-Kanu,4,19,West Brom,35,50,2
883,638,28,Ranocchia,2,7,Hull,88,45,2
897,647,28,Grosicki,3,7,Hull,88,55,2
42,31,28,Francis,2,2,Bournemouth,91,45,1
52,33,28,Daniels,2,2,Bournemouth,91,52,1
57,34,28,Smith,2,2,Bournemouth,91,46,1
67,38,28,Pugh,3,2,Bournemouth,91,46,1
82,54,28,Heaton,1,3,Burnley,90,51,1
97,57,28,Ward,2,3,Burnley,90,45,1
102,58,28,Keane,2,3,Burnley,90,50,1
191,125,28,Baines,2,6,Everton,11,58,1
254,155,28,Snodgrass,3,20,West Ham,21,55,1
342,200,28,Lucas,3,9,Liverpool,14,44,1
347,203,28,Coutinho,3,9,Liverpool,14,87,1
503,297,28,Fonte,2,20,West Ham,21,53,1
575,363,28,Fernández,2,16,Swansea,80,42,1
671,412,28,Nyom,2,19,West Brom,35,44,1
684,430,28,Foster,1,19,West Brom,35,47,1
689,431,28,Evans,2,19,West Brom,35,44,1
699,436,28,McAuley,2,19,West Brom,35,50,1
704,438,28,Brunt,2,19,West Brom,35,48,1
785,488,28,Gueye,3,6,Everton,11,50,1
856,595,28,Calvert-Lewin,4,6,Everton,11,45,1
861,626,28,Barton,3,3,Burnley,90,41,1
888,642,28,Ayew,4,16,Swansea,80,50,1
47,32,28,Steve Cook,2,2,Bournemouth,91,48,0
92,56,28,Mee,2,3,Burnley,90,44,0
206,131,28,Pennington,2,6,Everton,11,39,0
367,209,28,Firmino,3,9,Liverpool,14,85,0
565,358,28,Naughton,2,16,Swansea,80,44,0
694,433,28,Dawson,2,19,West Brom,35,49,0
728,452,28,Collins,2,20,West Ham,21,42,0
758,469,28,Valencia,4,6,Everton,11,52,0
798,505,28,Masuaku,2,20,West Ham,21,47,0
874,633,28,Olsson,2,16,Swansea,80,41,0
695,433,29,Dawson,2,19,West Brom,35,49,17
230,143,29,Lukaku,4,6,Everton,11,101,16
78,52,29,Afobe,4,2,Bournemouth,91,53,12
319,184,29,Vardy,4,8,Leicester,13,99,11
83,54,29,Heaton,1,3,Burnley,90,51,10
142,86,29,Willian,3,4,Chelsea,8,70,10
455,266,29,Lingard,3,11,Man Utd,1,56,10
524,306,29,Ward-Prowse,3,13,Southampton,20,50,10
540,340,29,Pickford,1,15,Sunderland,56,42,10
744,462,29,Lanzini,3,20,West Ham,21,59,10
759,469,29,Valencia,4,6,Everton,11,52,10
12,12,29,Sánchez,3,1,Arsenal,3,117,9
328,190,29,Sakho,2,5,Crystal Palace,31,47,9
363,208,29,Milner,3,9,Liverpool,14,63,9
638,394,29,Eriksen,3,17,Spurs,6,89,9
73,48,29,King,3,2,Bournemouth,91,62,8
130,78,29,Cahill,2,4,Chelsea,8,67,8
158,103,29,Tomkins,2,5,Crystal Palace,31,48,8
303,176,29,Mahrez,3,8,Leicester,13,89,8
406,235,29,De Bruyne,3,10,Man City,43,105,8
426,250,29,Valencia,2,11,Man Utd,1,58,8
434,256,29,Mata,3,11,Man Utd,1,72,8
48,32,29,Steve Cook,2,2,Bournemouth,91,48,7
58,34,29,Smith,2,2,Bournemouth,91,46,7
93,56,29,Mee,2,3,Burnley,90,44,7
154,100,29,Hennessey,1,5,Crystal Palace,31,43,7
162,105,29,Ward,2,5,Crystal Palace,31,48,7
202,127,29,Jagielka,2,6,Everton,11,49,7
