,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
459,215,17,De Bruyne,3,11,Man City,43,106,19
394,191,17,Salah,3,10,Liverpool,14,125,16
624,301,17,Fleck,3,15,Sheffield Utd,49,47,15
619,297,17,Lundstram,2,15,Sheffield Utd,49,46,11
454,214,17,Sterling,3,11,Man City,43,120,10
699,330,17,Vertonghen,2,17,Spurs,6,52,10
858,417,17,Traoré,3,20,Wolves,39,56,10
997,494,17,Ramsdale,1,3,Bournemouth,91,44,10
145,91,17,Wood,4,5,Burnley,90,62,9
574,278,17,Pukki,4,14,Norwich,45,64,9
913,457,17,Haller,4,19,West Ham,21,68,9
75,49,17,Groß,3,4,Brighton,36,62,8
120,82,17,Lerma,3,3,Bournemouth,91,48,8
165,101,17,Westwood,3,5,Burnley,90,55,8
235,131,17,Guaita,1,7,Crystal Palace,31,49,8
240,133,17,Zaha,3,7,Crystal Palace,31,66,8
382,184,17,Gomez,2,10,Liverpool,14,53,8
434,208,17,Otamendi,2,11,Man City,43,48,8
494,234,17,Greenwood,4,12,Man Utd,1,48,8
729,345,17,Lucas Moura,3,17,Spurs,6,70,8
791,382,17,Balbuena,2,19,West Ham,21,43,8
893,447,17,Pieters,2,5,Burnley,90,43,8
95,62,17,Francis,2,3,Bournemouth,91,43,7
115,81,17,Gosling,3,3,Bournemouth,91,48,7
378,183,17,van Dijk,2,10,Liverpool,14,65,7
873,423,17,Basham,2,15,Sheffield Utd,49,46,7
90,61,17,Mepham,2,3,Bournemouth,91,43,6
125,83,17,Mee,2,5,Burnley,90,49,6
130,84,17,Tarkowski,2,5,Burnley,90,55,6
135,86,17,Bardsley,2,5,Burnley,90,44,6
150,93,17,Pope,1,5,Burnley,90,52,6
374,182,17,Alexander-Arnold,2,10,Liverpool,14,77,6
390,189,17,Alisson,1,10,Liverpool,14,62,6
398,192,17,Mané,3,10,Liverpool,14,121,6
414,203,17,Walker,2,11,Man City,43,57,6
599,291,17,Stevens,2,15,Sheffield Utd,49,52,6
604,293,17,O'Connell,2,15,Sheffield Utd,49,45,6
609,294,17,Baldock,2,15,Sheffield Utd,49,50,6
614,295,17,Egan,2,15,Sheffield Utd,49,47,6
779,376,17,Cresswell,2,19,West Ham,21,45,6
783,377,17,Ogbonna,2,19,West Ham,21,45,6
787,380,17,Fredericks,2,19,West Ham,21,44,6
819,399,17,Fornals,3,19,West Ham,21,60,6
888,446,17,Stacey,2,3,Bournemouth,91,43,6
957,471,17,Henderson,1,15,Sheffield Utd,49,52,6
1007,502,17,Maupay,4,4,Brighton,36,57,6
220,124,17,Tomkins,2,7,Crystal Palace,31,49,5
280,148,17,Pickford,1,8,Everton,11,52,5
330,166,17,Vardy,4,9,Leicester,13,97,5
