,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
540,394,27,Deulofeu,3,18,Watford,57,57,23
548,396,27,Deeney,4,18,Watford,57,58,15
45,18,27,Mkhitaryan,3,1,Arsenal,3,66,14
204,151,27,Zaha,4,7,Crystal Palace,31,70,13
693,493,27,Rondón,4,15,Newcastle,4,59,12
661,468,27,Alisson,1,12,Liverpool,14,59,10
135,87,27,Wood,4,4,Burnley,90,63,9
200,150,27,Milivojevic,3,7,Crystal Palace,31,65,9
602,419,27,Chicharito,4,19,West Ham,21,61,9
16,8,27,Kolasinac,2,1,Arsenal,3,49,8
330,247,27,Robertson,2,12,Liverpool,14,67,8
462,323,27,Hayden,3,15,Newcastle,4,43,8
520,372,27,Kane,4,17,Spurs,6,126,8
577,409,27,Diop,2,19,West Ham,21,42,8
688,489,27,Snodgrass,3,19,West Ham,21,50,8
0,2,27,Leno,1,1,Arsenal,3,49,7
49,22,27,Lacazette,4,1,Arsenal,3,94,7
87,45,27,King,4,2,Bournemouth,91,64,7
130,85,27,Barnes,4,4,Burnley,90,56,7
192,147,27,McArthur,3,7,Crystal Palace,31,49,7
287,222,27,Evans,2,11,Leicester,13,48,7
325,246,27,van Dijk,2,12,Liverpool,14,67,7
592,415,27,Antonio,3,19,West Ham,21,68,7
627,437,27,Jiménez,4,20,Wolves,39,69,7
752,575,27,Babel,3,9,Fulham,54,56,7
781,592,27,Batshuayi,4,7,Crystal Palace,31,62,7
12,7,27,Mustafi,2,1,Arsenal,3,54,6
25,12,27,Sokratis,2,1,Arsenal,3,51,6
37,15,27,Iwobi,3,1,Arsenal,3,54,6
315,243,27,Matip,2,12,Liverpool,14,49,6
400,282,27,de Gea,1,14,Man Utd,1,57,6
404,284,27,Smalling,2,14,Man Utd,1,56,6
408,286,27,Shaw,2,14,Man Utd,1,51,6
412,292,27,Lindelöf,2,14,Man Utd,1,49,6
432,309,27,Dubravka,1,15,Newcastle,4,50,6
442,312,27,Lascelles,2,15,Newcastle,4,47,6
447,314,27,Lejeune,2,15,Newcastle,4,44,6
467,326,27,Pérez,4,15,Newcastle,4,61,6
528,390,27,Doucouré,3,18,Watford,57,58,6
562,403,27,Ogbonna,2,19,West Ham,21,42,6
679,482,27,Schär,2,15,Newcastle,4,45,6
188,141,27,Schlupp,2,7,Crystal Palace,31,43,5
247,191,27,Lössl,1,10,Huddersfield,38,44,5
416,293,27,Young,2,14,Man Utd,1,57,5
437,310,27,Yedlin,2,15,Newcastle,4,45,5
512,354,27,Rose,2,17,Spurs,6,58,5
524,389,27,Capoue,3,18,Watford,57,48,5
532,392,27,Hughes,3,18,Watford,57,49,5
611,425,27,Doherty,2,20,Wolves,39,53,5
733,534,27,McNeil,3,4,Burnley,90,44,5
747,571,27,Barnes,3,11,Leicester,13,55,5
115,76,27,Gudmundsson,3,4,Burnley,90,55,4
237,184,27,Sessegnon,3,9,Fulham,54,60,4
597,417,27,Arnautovic,4,19,West Ham,21,67,4
33,14,27,Ramsey,3,1,Arsenal,3,71,3
41,17,27,Xhaka,3,1,Arsenal,3,52,3
72,40,27,Fraser,3,2,Bournemouth,91,64,3
335,249,27,Henderson,3,12,Liverpool,14,53,3
340,251,27,Mané,3,12,Liverpool,14,103,3
350,253,27,Salah,3,12,Liverpool,14,132,3
360,255,27,Fabinho,3,12,Liverpool,14,55,3
420,302,27,Pogba,3,14,Man Utd,1,86,3
552,400,27,Fabianski,1,19,West Ham,21,47,3
635,445,27,Foster,1,18,Watford,57,46,3
675,481,27,Pereira,3,14,Man Utd,1,45,3
728,531,27,Longstaff,3,15,Newcastle,4,45,3
771,587,27,Almirón,3,15,Newcastle,4,60,3
67,31,27,Aké,2,2,Bournemouth,91,51,2
110,74,27,Taylor,2,4,Burnley,90,44,2
120,80,27,Westwood,3,4,Burnley,90,46,2
125,82,27,Cork,3,4,Burnley,90,46,2
196,149,27,Townsend,3,7,Crystal Palace,31,56,2
232,182,27,Cairney,3,9,Fulham,54,46,2
262,199,27,Mooy,3,10,Huddersfield,38,50,2
272,208,27,Bacuna,3,10,Huddersfield,38,42,2
305,233,27,Maddison,3,11,Leicester,13,66,2
310,234,27,Vardy,4,11,Leicester,13,90,2
345,252,27,Wijnaldum,3,12,Liverpool,14,55,2
355,254,27,Milner,3,12,Liverpool,14,56,2
428,306,27,Lukaku,4,14,Man Utd,1,107,2
457,317,27,Ritchie,3,15,Newcastle,4,58,2
484,338,27,Ward-Prowse,3,16,Southampton,20,51,2
488,339,27,Oriol Romeu,3,16,Southampton,20,42,2
492,340,27,Højbjerg,3,16,Southampton,20,44,2
496,343,27,Redmond,3,16,Southampton,20,55,2
516,364,27,Eriksen,3,17,Spurs,6,92,2
557,402,27,Cresswell,2,19,West Ham,21,50,2
567,406,27,Rice,2,19,West Ham,21,44,2
582,411,27,Noble,3,19,West Ham,21,48,2
607,423,27,Boly,2,20,Wolves,39,47,2
619,430,27,Coady,2,20,Wolves,39,45,2
631,441,27,Ward,2,7,Crystal Palace,31,43,2
639,452,27,Gunn,1,16,Southampton,20,43,2
656,465,27,Felipe Anderson,3,19,West Ham,21,68,2
666,475,27,Moutinho,3,20,Wolves,39,51,2
670,480,27,Mitrovic,4,9,Fulham,54,63,2
714,509,27,Rico,1,9,Fulham,54,44,2
761,580,27,Mepham,2,2,Bournemouth,91,45,2
776,591,27,Tielemans,3,11,Leicester,13,60,2
4,3,27,Koscielny,2,1,Arsenal,3,54,1
20,9,27,Chambers,2,9,Fulham,54,42,1
29,13,27,Özil,3,1,Arsenal,3,79,1
53,23,27,Aubameyang,4,1,Arsenal,3,108,1
57,25,27,Boruc,1,2,Bournemouth,91,41,1
82,44,27,Mousset,4,2,Bournemouth,91,49,1
152,99,27,Hoilett,3,5,Cardiff,97,50,1
156,106,27,Murphy,3,5,Cardiff,97,48,1
252,192,27,Schindler,2,10,Huddersfield,38,42,1
277,211,27,Mounie,4,10,Huddersfield,38,58,1
295,225,27,Gray,3,11,Leicester,13,54,1
300,227,27,Ndidi,3,11,Leicester,13,49,1
365,257,27,Firmino,4,12,Liverpool,14,93,1
480,335,27,Bednarek,2,16,Southampton,20,40,1
500,345,27,Armstrong,3,16,Southampton,20,51,1
504,348,27,Austin,4,16,Southampton,20,55,1
508,351,27,Lloris,1,17,Spurs,6,54,1
544,395,27,Gray,4,18,Watford,57,59,1
572,408,27,Fredericks,2,19,West Ham,21,45,1
615,426,27,Saïss,2,20,Wolves,39,42,1
623,432,27,Jota,3,20,Wolves,39,63,1
652,463,27,Vestergaard,2,16,Southampton,20,46,1
719,519,27,Dendoncker,3,20,Wolves,39,43,1
738,543,27,Origi,4,12,Liverpool,14,50,1
743,556,27,Valery,2,16,Southampton,20,41,1
8,5,27,Monreal,2,1,Arsenal,3,54,0
62,28,27,Daniels,2,2,Bournemouth,91,41,0
77,43,27,Wilson,4,2,Bournemouth,91,69,0
140,88,27,Etheridge,1,5,Cardiff,97,46,0
144,92,27,Ecuele Manga,2,5,Cardiff,97,44,0
148,94,27,Bennett,2,5,Cardiff,97,44,0
242,186,27,Ayité,3,9,Fulham,54,42,0
257,198,27,Kongolo,2,10,Huddersfield,38,43,0
267,206,27,Pritchard,3,10,Huddersfield,38,48,0
282,215,27,Morgan,2,11,Leicester,13,45,0
320,245,27,Alexander-Arnold,2,12,Liverpool,14,58,0
424,304,27,Fred,3,14,Man Utd,1,53,0
452,315,27,Manquillo,2,15,Newcastle,4,43,0
472,330,27,Bertrand,2,16,Southampton,20,48,0
476,331,27,Yoshida,2,16,Southampton,20,41,0
587,414,27,Lanzini,3,19,West Ham,21,64,0
647,461,27,Durm,2,10,Huddersfield,38,44,0
702,504,27,Camarasa,3,5,Cardiff,97,44,0
723,522,27,Stankovic,2,10,Huddersfield,38,39,0
766,585,27,Grant,4,10,Huddersfield,38,50,0
326,246,28,van Dijk,2,12,Liverpool,14,67,20
321,245,28,Alexander-Arnold,2,12,Liverpool,14,58,18
46,18,28,Mkhitaryan,3,1,Arsenal,3,66,16
224,172,28,Sigurdsson,3,8,Everton,11,74,16
680,482,28,Schär,2,15,Newcastle,4,45,15
331,247,28,Robertson,2,12,Liverpool,14,67,13
341,251,28,Mané,3,12,Liverpool,14,103,13
30,13,28,Özil,3,1,Arsenal,3,79,12
160,113,28,Azpilicueta,2,6,Chelsea,8,64,12
429,306,28,Lukaku,4,14,Man Utd,1,107,12
212,157,28,Coleman,2,8,Everton,11,52,11
453,315,28,Manquillo,2,15,Newcastle,4,43,11
489,339,28,Oriol Romeu,3,16,Southampton,20,42,11
107,60,28,Pröpper,3,3,Brighton,36,48,10
5,3,28,Koscielny,2,1,Arsenal,3,54,9
164,115,28,Alonso,2,6,Chelsea,8,62,9
180,125,28,Pedro,3,6,Chelsea,8,62,9
258,198,28,Kongolo,2,10,Huddersfield,38,43,9
397,280,28,Agüero,4,13,Man City,43,120,9
485,338,28,Ward-Prowse,3,16,Southampton,20,51,9
278,211,28,Mounie,4,10,Huddersfield,38,58,8
296,225,28,Gray,3,11,Leicester,13,54,8
379,266,28,Danilo,2,13,Man City,43,48,8
417,293,28,Young,2,14,Man Utd,1,57,8
477,331,28,Yoshida,2,16,Southampton,20,41,8
729,531,28,Longstaff,3,15,Newcastle,4,45,8
54,23,28,Aubameyang,4,1,Arsenal,3,108,7
228,175,28,Calvert-Lewin,4,8,Everton,11,54,7
311,234,28,Vardy,4,11,Leicester,13,90,7
376,264,28,Otamendi,2,13,Man City,43,60,7
413,292,28,Lindelöf,2,14,Man Utd,1,49,7
632,441,28,Ward,2,7,Crystal Palace,31,43,7
640,452,28,Gunn,1,16,Southampton,20,43,7
662,468,28,Alisson,1,12,Liverpool,14,59,7
724,522,28,Stankovic,2,10,Huddersfield,38,39,7
83,44,28,Mousset,4,2,Bournemouth,91,49,6
172,118,28,Rüdiger,2,6,Chelsea,8,59,6
208,154,28,Pickford,1,8,Everton,11,49,6
216,162,28,Keane,2,8,Everton,11,48,6
220,168,28,Gueye,3,8,Everton,11,47,6
248,191,28,Lössl,1,10,Huddersfield,38,44,6
253,192,28,Schindler,2,10,Huddersfield,38,42,6
306,233,28,Maddison,3,11,Leicester,13,66,6
316,243,28,Matip,2,12,Liverpool,14,49,6
370,260,28,Ederson,1,13,Man City,43,57,6
373,263,28,Kompany,2,13,Man City,43,52,6
433,309,28,Dubravka,1,15,Newcastle,4,50,6
443,312,28,Lascelles,2,15,Newcastle,4,47,6
448,314,28,Lejeune,2,15,Newcastle,4,44,6
473,330,28,Bertrand,2,16,Southampton,20,48,6
481,335,28,Bednarek,2,16,Southampton,20,40,6
497,343,28,Redmond,3,16,Southampton,20,55,6
648,461,28,Durm,2,10,Huddersfield,38,44,6
653,463,28,Vestergaard,2,16,Southampton,20,46,6
739,543,28,Origi,4,12,Liverpool,14,50,6
744,556,28,Valery,2,16,Southampton,20,41,6
50,22,28,Lacazette,4,1,Arsenal,3,94,5
168,116,28,David Luiz,2,6,Chelsea,8,58,5
189,141,28,Schlupp,2,7,Crystal Palace,31,43,5
421,302,28,Pogba,3,14,Man Utd,1,86,5
684,484,28,Digne,2,8,Everton,11,54,5
767,585,28,Grant,4,10,Huddersfield,38,50,5
777,591,28,Tielemans,3,11,Leicester,13,60,5
