,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
25,15,25,Walcott,3,7,Everton,11,66,15
960,519,25,Clucas,3,16,Swansea,80,47,15
85,38,25,Aké,2,2,Bournemouth,91,50,14
410,227,25,Can,3,10,Liverpool,14,49,14
460,252,25,De Bruyne,3,11,Man City,43,103,14
90,42,25,Stanislas,3,2,Bournemouth,91,57,12
115,48,25,Wilson,4,2,Bournemouth,91,56,12
735,382,25,Trippier,2,17,Spurs,6,52,12
900,469,25,Pope,1,4,Burnley,90,50,11
445,247,25,Sterling,3,11,Man City,43,91,10
455,250,25,Fernandinho,3,11,Man City,43,50,10
540,290,25,Lascelles,2,13,Newcastle,4,49,10
755,387,25,Eriksen,3,17,Spurs,6,97,10
875,450,25,Noble,3,20,West Ham,21,53,10
980,536,25,Karnezis,1,18,Watford,57,45,10
10,10,25,Monreal,2,1,Arsenal,3,57,8
170,71,25,Murray,4,3,Brighton,36,59,8
250,110,25,Kenedy,3,13,Newcastle,4,48,8
290,134,25,Benteke,4,6,Crystal Palace,31,75,8
420,234,25,Salah,3,10,Liverpool,14,106,8
425,235,25,Firmino,4,10,Liverpool,14,95,8
600,313,25,Stephens,2,14,Southampton,20,45,8
605,317,25,Ward-Prowse,3,14,Southampton,20,49,8
635,330,25,Shawcross,2,15,Stoke,110,48,8
710,373,25,Jordan Ayew,4,16,Swansea,80,54,8
60,29,25,Begovic,1,2,Bournemouth,91,45,7
300,146,25,Keane,2,7,Everton,11,53,7
375,209,25,Vardy,4,9,Leicester,13,88,7
385,215,25,Lovren,2,10,Liverpool,14,53,7
630,328,25,Butland,1,15,Stoke,110,50,7
715,375,25,Lloris,1,17,Spurs,6,55,7
725,380,25,Vertonghen,2,17,Spurs,6,61,7
65,32,25,Francis,2,2,Bournemouth,91,43,6
70,33,25,Steve Cook,2,2,Bournemouth,91,46,6
75,34,25,Daniels,2,2,Bournemouth,91,47,6
100,45,25,Ibe,3,2,Bournemouth,91,46,6
215,99,25,Zouma,2,15,Stoke,110,54,6
380,214,25,Karius,1,10,Liverpool,14,49,6
390,219,25,Matip,2,10,Liverpool,14,54,6
395,222,25,Milner,2,10,Liverpool,14,60,6
415,230,25,Mané,3,10,Liverpool,14,94,6
430,240,25,Ederson,1,11,Man City,43,57,6
440,245,25,Otamendi,2,11,Man City,43,64,6
480,257,25,Agüero,4,11,Man City,43,115,6
720,379,25,Walker,2,11,Man City,43,66,6
730,381,25,Davies,2,17,Spurs,6,58,6
780,400,25,Prödl,2,18,Watford,57,43,6
795,405,25,Mariappa,2,18,Watford,57,41,6
915,475,25,Robertson,2,10,Liverpool,14,50,6
965,520,25,Sánchez,2,17,Spurs,6,60,6
1030,612,25,Laporte,2,11,Man City,43,51,6
280,131,25,Townsend,3,6,Crystal Palace,31,56,5
645,332,25,Pieters,2,15,Stoke,110,47,5
685,357,25,Mawson,2,16,Swansea,80,51,5
690,359,25,Sigurdsson,3,7,Everton,11,80,5
760,388,25,Alli,3,17,Spurs,6,90,5
785,401,25,Holebas,2,18,Watford,57,48,5
925,487,25,Chicharito,4,20,West Ham,21,67,5
1010,594,25,Bauer,2,15,Stoke,110,45,5
30,16,25,Özil,3,1,Arsenal,3,93,4
160,66,25,March,3,3,Brighton,36,48,4
370,206,25,Ndidi,3,9,Leicester,13,49,4
95,43,25,Gosling,3,2,Bournemouth,91,48,3
105,46,25,Lewis Cook,3,2,Bournemouth,91,43,3
110,47,25,Fraser,3,2,Bournemouth,91,51,3
405,225,25,Henderson,3,10,Liverpool,14,53,3
