,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
315,172,30,Simpson,2,8,Leicester,13,49,15
824,413,30,Britos,2,18,Watford,57,42,15
385,203,30,Coutinho,3,9,Liverpool,14,87,13
973,555,30,Mustafi,2,1,Arsenal,3,58,12
210,111,30,Zaha,3,5,Crystal Palace,31,58,11
765,390,30,Dier,3,17,Spurs,6,50,11
814,408,30,Cathcart,2,18,Watford,57,43,11
1038,638,30,Ranocchia,2,7,Hull,88,45,11
165,83,30,Fàbregas,3,4,Chelsea,8,70,10
270,152,30,Robertson,2,7,Hull,88,44,10
410,213,30,Christian Benteke,4,5,Crystal Palace,31,72,10
570,274,30,Valdés,1,12,Middlesbrough,25,45,10
1023,628,30,Ndidi,3,8,Leicester,13,46,10
70,32,30,Steve Cook,2,2,Bournemouth,91,48,9
848,431,30,Evans,2,19,West Brom,35,44,9
60,29,30,Boruc,1,2,Bournemouth,91,45,8
505,250,30,Valencia,2,11,Man Utd,1,58,8
520,255,30,Bailly,2,11,Man Utd,1,55,8
575,278,30,Gibson,2,12,Middlesbrough,25,49,8
735,380,30,Lloris,1,17,Spurs,6,55,8
856,436,30,McAuley,2,19,West Brom,35,50,8
943,504,30,Stephens,2,13,Southampton,20,42,8
35,13,30,Walcott,3,1,Arsenal,3,72,7
80,34,30,Smith,2,2,Bournemouth,91,46,7
235,131,30,Pennington,2,6,Everton,11,39,7
350,184,30,Vardy,4,8,Leicester,13,99,7
380,200,30,Lucas,3,9,Liverpool,14,44,7
485,239,30,Agüero,4,10,Man City,43,127,7
620,298,30,Yoshida,2,13,Southampton,20,45,7
700,358,30,Naughton,2,16,Swansea,80,44,7
740,382,30,Alderweireld,2,17,Spurs,6,64,7
750,385,30,Vertonghen,2,17,Spurs,6,58,7
809,407,30,Gomes,1,18,Watford,57,49,7
819,411,30,Holebas,2,18,Watford,57,46,7
844,430,30,Foster,1,19,West Brom,35,47,7
918,489,30,Sané,3,10,Man City,43,77,7
1058,647,30,Grosicki,3,7,Hull,88,55,7
65,31,30,Francis,2,2,Bournemouth,91,45,6
75,33,30,Daniels,2,2,Bournemouth,91,52,6
300,165,30,Schmeichel,1,8,Leicester,13,49,6
320,173,30,Huth,2,8,Leicester,13,49,6
325,174,30,Benalouane,2,8,Leicester,13,40,6
490,242,30,de Gea,1,11,Man Utd,1,55,6
580,280,30,Bernardo,2,12,Middlesbrough,25,42,6
605,294,30,Forster,1,13,Southampton,20,50,6
610,296,30,Bertrand,2,13,Southampton,20,56,6
625,301,30,Cédric,2,13,Southampton,20,49,6
695,356,30,Fabianski,1,16,Swansea,80,48,6
710,363,30,Fernández,2,16,Swansea,80,42,6
755,386,30,Davies,2,17,Spurs,6,50,6
760,387,30,Trippier,2,17,Spurs,6,47,6
789,398,30,Alli,3,17,Spurs,6,91,6
794,402,30,Son,3,17,Spurs,6,72,6
852,433,30,Dawson,2,19,West Brom,35,49,6
860,438,30,Brunt,2,19,West Brom,35,48,6
893,468,30,Carroll,4,20,West Ham,21,59,6
898,477,30,Barragán,2,12,Middlesbrough,25,43,6
