,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
183,143,24,Lukaku,4,6,Everton,11,101,21
389,268,24,Mkhitaryan,3,11,Man Utd,1,87,14
42,48,24,King,3,2,Bournemouth,91,62,13
468,346,24,Koné,2,15,Sunderland,56,42,13
472,355,24,Defoe,4,15,Sunderland,56,74,13
638,460,24,Obiang,3,20,West Ham,21,43,13
730,625,24,Jesus,4,10,Man City,43,91,13
169,134,24,Barkley,3,6,Everton,11,70,12
765,638,24,Ranocchia,2,7,Hull,88,45,12
89,82,24,Hazard,3,4,Chelsea,8,105,11
368,250,24,Valencia,2,11,Man Utd,1,58,11
761,637,24,Niang,4,18,Watford,57,58,11
174,136,24,McCarthy,3,6,Everton,11,47,10
362,244,24,Smalling,2,11,Man Utd,1,58,10
778,644,24,N'Diaye,3,7,Hull,88,41,10
456,339,24,Mannone,1,15,Sunderland,56,40,9
525,382,24,Alderweireld,2,17,Spurs,6,64,9
603,438,24,Brunt,2,19,West Brom,35,48,9
613,441,24,Morrison,3,19,West Brom,35,43,9
628,458,24,Noble,3,20,West Ham,21,62,9
72,70,24,Barnes,4,3,Burnley,90,46,8
109,97,24,Costa,4,4,Chelsea,8,104,8
193,147,24,Jakupovic,1,7,Hull,88,41,8
377,261,24,Januzaj,3,15,Sunderland,56,53,8
529,384,24,Walker,2,17,Spurs,6,62,8
593,433,24,Dawson,2,19,West Brom,35,49,8
710,559,24,Ndong,3,15,Sunderland,56,48,8
714,561,24,Alonso,2,4,Chelsea,8,69,8
374,256,24,Mata,3,11,Man Utd,1,72,7
584,425,24,Deeney,4,18,Watford,57,66,7
598,436,24,McAuley,2,19,West Brom,35,50,7
775,643,24,Gabbiadini,4,13,Southampton,20,64,7
21,25,24,Giroud,4,1,Arsenal,3,81,6
32,37,24,Arter,3,2,Bournemouth,91,50,6
93,83,24,Fàbregas,3,4,Chelsea,8,70,6
198,152,24,Robertson,2,7,Hull,88,44,6
371,255,24,Bailly,2,11,Man Utd,1,55,6
392,272,24,Ibrahimovic,4,11,Man Utd,1,114,6
460,343,24,Jones,2,15,Sunderland,56,44,6
501,368,24,Sigurdsson,3,16,Swansea,80,74,6
521,380,24,Lloris,1,17,Spurs,6,55,6
533,386,24,Davies,2,17,Spurs,6,50,6
