,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
87,45,31,King,4,2,Bournemouth,91,64,13
427,251,31,Mané,3,12,Liverpool,14,103,13
886,585,31,Grant,4,10,Huddersfield,38,50,13
717,419,31,Chicharito,4,19,West Ham,21,61,12
808,498,31,Kepa,1,6,Chelsea,8,54,11
362,215,31,Morgan,2,11,Leicester,13,45,10
287,154,31,Pickford,1,8,Everton,11,49,9
392,233,31,Maddison,3,11,Leicester,13,66,9
872,575,31,Babel,3,9,Fulham,54,56,9
292,157,31,Coleman,2,8,Everton,11,52,8
352,208,31,Bacuna,3,10,Huddersfield,38,42,8
554,317,31,Ritchie,3,15,Newcastle,4,58,8
672,393,31,Richarlison,3,8,Everton,11,64,8
798,493,31,Rondón,4,15,Newcastle,4,59,8
855,534,31,McNeil,3,4,Burnley,90,44,8
442,254,31,Milner,3,12,Liverpool,14,56,7
688,403,31,Ogbonna,2,19,West Ham,21,42,7
302,162,31,Keane,2,8,Everton,11,48,6
317,172,31,Sigurdsson,3,8,Everton,11,74,6
347,199,31,Mooy,3,10,Huddersfield,38,50,6
693,411,31,Noble,3,19,West Ham,21,48,6
793,484,31,Digne,2,8,Everton,11,54,6
322,175,31,Calvert-Lewin,4,8,Everton,11,54,5
457,257,31,Firmino,4,12,Liverpool,14,93,5
702,414,31,Lanzini,3,19,West Ham,21,64,5
762,465,31,Felipe Anderson,3,19,West Ham,21,68,5
891,587,31,Almirón,3,15,Newcastle,4,60,5
896,591,31,Tielemans,3,11,Leicester,13,60,5
57,31,31,Aké,2,2,Bournemouth,91,51,4
136,74,31,Taylor,2,4,Burnley,90,44,4
466,259,31,Solanke,4,2,Bournemouth,91,47,4
312,168,31,Gueye,3,8,Everton,11,47,3
342,193,31,Löwe,2,10,Huddersfield,38,44,3
821,507,31,Bernard,3,8,Everton,11,59,3
52,25,31,Boruc,1,2,Bournemouth,91,41,2
72,40,31,Fraser,3,2,Bournemouth,91,64,2
77,42,31,Brooks,3,2,Bournemouth,91,50,2
82,43,31,Wilson,4,2,Bournemouth,91,69,2
146,80,31,Westwood,3,4,Burnley,90,46,2
151,82,31,Cork,3,4,Burnley,90,46,2
156,85,31,Barnes,4,4,Burnley,90,56,2
161,87,31,Wood,4,4,Burnley,90,63,2
204,122,31,Hazard,3,6,Chelsea,8,110,2
214,126,31,Kanté,3,6,Chelsea,8,49,2
219,127,31,Barkley,3,6,Chelsea,8,50,2
334,182,31,Cairney,3,9,Fulham,54,46,2
357,213,31,Schmeichel,1,11,Leicester,13,50,2
367,219,31,Chilwell,2,11,Leicester,13,50,2
372,221,31,Pereira,2,11,Leicester,13,53,2
377,222,31,Evans,2,11,Leicester,13,48,2
387,227,31,Ndidi,3,11,Leicester,13,49,2
397,234,31,Vardy,4,11,Leicester,13,90,2
402,243,31,Matip,2,12,Liverpool,14,49,2
407,245,31,Alexander-Arnold,2,12,Liverpool,14,58,2
412,246,31,van Dijk,2,12,Liverpool,14,67,2
417,247,31,Robertson,2,12,Liverpool,14,67,2
432,252,31,Wijnaldum,3,12,Liverpool,14,55,2
437,253,31,Salah,3,12,Liverpool,14,132,2
712,417,31,Arnautovic,4,19,West Ham,21,67,2
757,459,31,Jorginho,3,6,Chelsea,8,46,2
770,468,31,Alisson,1,12,Liverpool,14,59,2
781,480,31,Mitrovic,4,9,Fulham,54,63,2
826,508,31,André Gomes,3,8,Everton,11,54,2
831,509,31,Rico,1,9,Fulham,54,44,2
839,511,31,Fosu-Mensah,2,9,Fulham,54,45,2
867,571,31,Barnes,3,11,Leicester,13,55,2
876,579,31,Higuaín,4,6,Chelsea,8,90,2
20,9,31,Chambers,2,9,Fulham,54,42,1
116,67,31,Heaton,1,4,Burnley,90,48,1
126,70,31,Mee,2,4,Burnley,90,46,1
131,72,31,Tarkowski,2,4,Burnley,90,47,1
184,113,31,Azpilicueta,2,6,Chelsea,8,64,1
189,116,31,David Luiz,2,6,Chelsea,8,58,1
224,131,31,Hudson-Odoi,3,6,Chelsea,8,42,1
229,132,31,Loftus-Cheek,3,6,Chelsea,8,52,1
234,133,31,Giroud,4,6,Chelsea,8,77,1
307,164,31,Walcott,3,8,Everton,11,59,1
330,180,31,Ream,2,9,Fulham,54,42,1
338,184,31,Sessegnon,3,9,Fulham,54,60,1
382,225,31,Gray,3,11,Leicester,13,54,1
447,255,31,Fabinho,3,12,Liverpool,14,55,1
534,309,31,Dubravka,1,15,Newcastle,4,50,1
544,313,31,Dummett,2,15,Newcastle,4,44,1
549,314,31,Lejeune,2,15,Newcastle,4,44,1
559,323,31,Hayden,3,15,Newcastle,4,43,1
569,326,31,Pérez,4,15,Newcastle,4,61,1
683,400,31,Fabianski,1,19,West Ham,21,47,1
707,415,31,Antonio,3,19,West Ham,21,68,1
803,494,31,Lerma,3,2,Bournemouth,91,45,1
813,502,31,Lucas,4,19,West Ham,21,62,1
843,512,31,Zambo Anguissa,3,9,Fulham,54,44,1
881,580,31,Mepham,2,2,Bournemouth,91,45,1
62,36,31,Stanislas,3,2,Bournemouth,91,60,0
67,37,31,Gosling,3,2,Bournemouth,91,47,0
121,69,31,Lowton,2,4,Burnley,90,46,0
141,78,31,Hendrick,3,4,Burnley,90,52,0
194,118,31,Rüdiger,2,6,Chelsea,8,59,0
199,121,31,Emerson,2,6,Chelsea,8,52,0
209,124,31,Willian,3,6,Chelsea,8,71,0
297,158,31,Jagielka,2,8,Everton,11,43,0
422,249,31,Henderson,3,12,Liverpool,14,53,0
452,256,31,Keita,3,12,Liverpool,14,71,0
539,312,31,Lascelles,2,15,Newcastle,4,47,0
564,324,31,Ki Sung-yueng,3,15,Newcastle,4,47,0
753,455,31,Le Marchand,2,9,Fulham,54,42,0
785,482,31,Schär,2,15,Newcastle,4,45,0
835,510,31,Bryan,2,9,Fulham,54,48,0
850,526,31,Zouma,2,8,Everton,11,50,0
639,364,32,Eriksen,3,17,Spurs,6,92,20
230,132,32,Loftus-Cheek,3,6,Chelsea,8,52,19
483,268,32,Laporte,2,13,Man City,43,63,18
666,390,32,Doucouré,3,18,Watford,57,58,17
185,113,32,Azpilicueta,2,6,Chelsea,8,64,16
259,142,32,van Aanholt,2,7,Crystal Palace,31,55,16
205,122,32,Hazard,3,6,Chelsea,8,110,15
363,215,32,Morgan,2,11,Leicester,13,45,15
851,526,32,Zouma,2,8,Everton,11,50,15
492,273,32,De Bruyne,3,13,Man City,43,96,14
501,276,32,Bernardo Silva,3,13,Man City,43,78,14
669,392,32,Hughes,3,18,Watford,57,49,14
132,72,32,Tarkowski,2,4,Burnley,90,47,12
239,137,32,Guaita,1,7,Crystal Palace,31,43,12
471,260,32,Ederson,1,13,Man City,43,57,12
477,265,32,Walker,2,13,Man City,43,64,12
740,437,32,Jiménez,4,20,Wolves,39,69,12
32,14,32,Ramsey,3,1,Arsenal,3,71,11
275,150,32,Milivojevic,3,7,Crystal Palace,31,65,11
293,157,32,Coleman,2,8,Everton,11,52,11
594,340,32,Højbjerg,3,16,Southampton,20,44,11
648,367,32,Son,3,17,Spurs,6,86,11
873,575,32,Babel,3,9,Fulham,54,56,11
279,151,32,Zaha,4,7,Crystal Palace,31,70,10
510,280,32,Agüero,4,13,Man City,43,120,10
519,301,32,Martial,3,14,Man Utd,1,72,10
734,432,32,Jota,3,20,Wolves,39,63,10
818,504,32,Camarasa,3,5,Cardiff,97,44,10
210,124,32,Willian,3,6,Chelsea,8,71,9
368,219,32,Chilwell,2,11,Leicester,13,50,9
525,303,32,McTominay,3,14,Man Utd,1,42,9
663,383,32,Kiko Femenía,2,18,Watford,57,42,9
822,507,32,Bernard,3,8,Everton,11,59,9
856,534,32,McNeil,3,4,Burnley,90,44,9
