,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
15,11,41,Aubameyang,4,1,Arsenal,3,109,16
430,214,41,Sterling,3,11,Man City,43,120,16
130,83,41,Mee,2,5,Burnley,90,49,15
965,500,41,Saint-Maximin,3,13,Newcastle,4,52,15
1080,618,41,Fernandes,3,12,Man Utd,1,90,15
210,113,41,Willian,3,6,Chelsea,8,73,14
435,215,41,De Bruyne,3,11,Man City,43,106,14
590,313,41,Ings,4,16,Southampton,20,76,13
1095,621,41,Berge,3,15,Sheffield Utd,49,47,13
455,220,41,Foden,3,11,Man City,43,55,12
475,234,41,Greenwood,4,12,Man Utd,1,48,12
730,389,41,Antonio,3,19,West Ham,21,71,12
760,402,41,Jonny,2,20,Wolves,39,55,12
30,18,41,Xhaka,3,1,Arsenal,3,51,10
225,122,41,Wan-Bissaka,2,12,Man Utd,1,55,10
275,151,41,Sigurdsson,3,8,Everton,11,73,10
815,420,41,Dendoncker,3,20,Wolves,39,44,10
160,93,41,Pope,1,5,Burnley,90,52,9
605,321,41,Ward-Prowse,3,16,Southampton,20,57,9
1100,626,41,Bowen,3,19,West Ham,21,64,9
840,431,41,Pulisic,3,6,Chelsea,8,74,8
1025,554,41,Gayle,4,13,Newcastle,4,50,8
5,2,41,Bellerín,2,1,Arsenal,3,52,7
105,70,41,Mousset,4,15,Sheffield Utd,49,43,7
145,87,41,Taylor,2,5,Burnley,90,43,7
305,167,41,Iheanacho,4,9,Leicester,13,57,7
425,212,41,Ederson,1,11,Man City,43,61,7
525,269,41,Shelvey,3,13,Newcastle,4,49,7
645,338,41,Kane,4,17,Spurs,6,110,7
765,403,41,Coady,2,20,Wolves,39,51,7
940,486,41,Cédric,2,1,Arsenal,3,48,7
1075,616,41,Soucek,3,19,West Ham,21,48,7
10,3,41,Kolasinac,2,1,Arsenal,3,52,6
120,81,41,Gosling,3,3,Bournemouth,91,48,6
140,86,41,Bardsley,2,5,Burnley,90,44,6
170,101,41,Westwood,3,5,Burnley,90,55,6
190,106,41,David Luiz,2,1,Arsenal,3,57,6
270,150,41,Richarlison,3,8,Everton,11,82,6
285,160,41,Maguire,2,12,Man Utd,1,53,6
390,202,41,Laporte,2,11,Man City,43,63,6
460,225,41,Lindelöf,2,12,Man Utd,1,53,6
480,235,41,de Gea,1,12,Man Utd,1,53,6
485,238,41,Pogba,3,12,Man Utd,1,83,6
505,256,41,Manquillo,2,13,Newcastle,4,43,6
520,266,41,Almirón,3,13,Newcastle,4,58,6
655,342,41,Son,3,17,Spurs,6,97,6
735,392,41,Yarmolenko,3,19,West Ham,21,52,6
755,401,41,Doherty,2,20,Wolves,39,65,6
775,405,41,Boly,2,20,Wolves,39,49,6
780,407,41,Saïss,2,20,Wolves,39,47,6
795,411,41,Patrício,1,20,Wolves,39,53,6
870,447,41,Pieters,2,5,Burnley,90,43,6
990,515,41,Tierney,2,1,Arsenal,3,53,6
1020,544,41,Garcia,2,11,Man City,43,45,6
1030,561,41,Gordon,4,8,Everton,11,45,6
1045,584,41,Smallbone,3,16,Southampton,20,45,6
