,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
353,183,14,van Dijk,2,10,Liverpool,14,65,17
701,344,14,Alli,3,17,Spurs,6,83,15
771,376,14,Cresswell,2,19,West Ham,21,45,14
10,11,14,Aubameyang,4,1,Arsenal,3,109,13
1031,505,14,Harry Wilson,3,3,Bournemouth,91,57,12
235,133,14,Zaha,3,7,Crystal Palace,31,66,11
320,167,14,Iheanacho,4,9,Leicester,13,57,11
349,182,14,Alexander-Arnold,2,10,Liverpool,14,77,10
431,215,14,De Bruyne,3,11,Man City,43,106,10
696,342,14,Son,3,17,Spurs,6,97,10
807,401,14,Doherty,2,20,Wolves,39,65,10
1071,553,14,Martin,1,19,West Ham,21,39,10
45,29,14,Grealish,3,2,Aston Villa,7,59,9
100,70,14,Mousset,4,15,Sheffield Utd,49,43,9
541,269,14,Shelvey,3,13,Newcastle,4,49,9
641,313,14,Ings,4,16,Southampton,20,76,9
656,321,14,Ward-Prowse,3,16,Southampton,20,57,9
60,42,14,Dunk,2,4,Brighton,36,48,8
220,124,14,Tomkins,2,7,Crystal Palace,31,49,8
230,131,14,Guaita,1,7,Crystal Palace,31,49,8
285,150,14,Richarlison,3,8,Everton,11,82,8
461,225,14,Lindelöf,2,12,Man Utd,1,53,8
556,278,14,Pukki,4,14,Norwich,45,64,8
576,287,14,Cantwell,3,14,Norwich,45,45,8
300,159,14,Pereira,2,9,Leicester,13,62,7
426,214,14,Sterling,3,11,Man City,43,120,7
711,349,14,Sissoko,3,17,Spurs,6,48,7
783,382,14,Balbuena,2,19,West Ham,21,43,7
897,445,14,Mings,2,2,Aston Villa,7,44,7
1001,498,14,Willems,2,13,Newcastle,4,43,7
1061,525,14,Sarr,3,18,Watford,57,59,7
25,15,14,Özil,3,1,Arsenal,3,69,6
215,123,14,van Aanholt,2,7,Crystal Palace,31,56,6
225,128,14,Kelly,2,7,Crystal Palace,31,41,6
245,137,14,Schlupp,3,7,Crystal Palace,31,54,6
315,166,14,Vardy,4,9,Leicester,13,97,6
766,373,14,Capoue,3,18,Watford,57,48,6
775,377,14,Ogbonna,2,19,West Ham,21,45,6
779,380,14,Fredericks,2,19,West Ham,21,44,6
110,79,14,Lewis Cook,3,3,Bournemouth,91,50,5
446,219,14,David Silva,3,11,Man City,43,75,5
466,233,14,Rashford,4,12,Man Utd,1,89,5
536,266,14,Almirón,3,13,Newcastle,4,58,5
566,284,14,Hernández,3,14,Norwich,45,53,5
661,325,14,Højbjerg,3,16,Southampton,20,48,5
803,399,14,Fornals,3,19,West Ham,21,60,5
827,409,14,Jiménez,4,20,Wolves,39,80,5
887,438,14,Djenepo,3,16,Southampton,20,52,5
986,492,14,Danjuma,3,3,Bournemouth,91,58,5
50,30,14,El Ghazi,3,2,Aston Villa,7,52,4
531,262,14,Dubravka,1,13,Newcastle,4,51,4
571,286,14,McLean,3,14,Norwich,45,48,4
596,294,14,Baldock,2,15,Sheffield Utd,49,50,4
671,331,14,Alderweireld,2,17,Spurs,6,53,4
862,421,14,Trossard,3,4,Brighton,36,58,4
1041,511,14,Sidibé,2,8,Everton,11,50,4
20,14,14,Leno,1,1,Arsenal,3,48,3
195,111,14,Kepa,1,6,Chelsea,8,54,3
240,134,14,Milivojevic,3,7,Crystal Palace,31,67,3
250,138,14,McArthur,3,7,Crystal Palace,31,52,3
255,139,14,Kouyaté,3,7,Crystal Palace,31,48,3
373,191,14,Salah,3,10,Liverpool,14,125,3
381,193,14,Chamberlain,3,10,Liverpool,14,61,3
616,302,14,Norwood,3,15,Sheffield Utd,49,47,3
761,370,14,Hughes,3,18,Watford,57,53,3
787,389,14,Antonio,3,19,West Ham,21,71,3
791,393,14,Snodgrass,3,19,West Ham,21,50,3
795,395,14,Rice,3,19,West Ham,21,47,3
799,396,14,Noble,3,19,West Ham,21,49,3
837,411,14,Patrício,1,20,Wolves,39,53,3
961,471,14,Henderson,1,15,Sheffield Utd,49,52,3
15,12,14,Lacazette,4,1,Arsenal,3,92,2
30,17,14,Iwobi,3,8,Everton,11,56,2
35,18,14,Xhaka,3,1,Arsenal,3,51,2
55,31,14,McGinn,3,2,Aston Villa,7,52,2
65,47,14,Ryan,1,4,Brighton,36,47,2
70,49,14,Groß,3,4,Brighton,36,62,2
75,54,14,Pröpper,3,4,Brighton,36,48,2
80,57,14,Stephens,3,4,Brighton,36,44,2
105,75,14,Fraser,3,3,Bournemouth,91,68,2
145,91,14,Wood,4,5,Burnley,90,62,2
160,98,14,Brady,3,5,Burnley,90,55,2
165,100,14,Hendrick,3,5,Burnley,90,54,2
175,102,14,Cork,3,5,Burnley,90,49,2
275,147,14,Calvert-Lewin,4,8,Everton,11,61,2
280,148,14,Pickford,1,8,Everton,11,52,2
295,154,14,Davies,3,8,Everton,11,53,2
305,162,14,Evans,2,9,Leicester,13,53,2
310,164,14,Söyüncü,2,9,Leicester,13,49,2
325,168,14,Schmeichel,1,9,Leicester,13,55,2
330,171,14,Maddison,3,9,Leicester,13,73,2
335,172,14,Barnes,3,9,Leicester,13,58,2
340,176,14,Ndidi,3,9,Leicester,13,50,2
345,181,14,Robertson,2,10,Liverpool,14,70,2
361,187,14,Firmino,4,10,Liverpool,14,93,2
377,192,14,Mané,3,10,Liverpool,14,121,2
393,198,14,Henderson,3,10,Liverpool,14,52,2
397,199,14,Wijnaldum,3,10,Liverpool,14,54,2
416,211,14,Jesus,4,11,Man City,43,99,2
436,217,14,Mahrez,3,11,Man City,43,86,2
481,239,14,Martial,3,12,Man Utd,1,85,2
491,243,14,James,3,12,Man Utd,1,57,2
546,271,14,Hayden,3,13,Newcastle,4,44,2
606,297,14,Lundstram,2,15,Sheffield Utd,49,46,2
621,303,14,McGoldrick,4,15,Sheffield Utd,49,54,2
626,305,14,Bertrand,2,16,Southampton,20,48,2
631,307,14,Bednarek,2,16,Southampton,20,44,2
636,308,14,Stephens,2,16,Southampton,20,44,2
651,318,14,McCarthy,1,16,Southampton,20,45,2
686,338,14,Kane,4,17,Spurs,6,110,2
691,341,14,Gazzaniga,1,17,Spurs,6,41,2
716,350,14,Dier,3,17,Spurs,6,48,2
731,357,14,Kiko Femenía,2,18,Watford,57,42,2
746,363,14,Deulofeu,4,18,Watford,57,61,2
751,366,14,Foster,1,18,Watford,57,49,2
756,368,14,Doucouré,3,18,Watford,57,54,2
812,402,14,Jonny,2,20,Wolves,39,55,2
817,403,14,Coady,2,20,Wolves,39,51,2
832,410,14,Jota,4,20,Wolves,39,60,2
842,414,14,Neves,3,20,Wolves,39,52,2
847,415,14,Moutinho,3,20,Wolves,39,53,2
852,417,14,Traoré,3,20,Wolves,39,56,2
867,423,14,Basham,2,15,Sheffield Utd,49,46,2
872,428,14,Wesley,4,2,Aston Villa,7,54,2
877,431,14,Pulisic,3,6,Chelsea,8,74,2
882,432,14,Kovacic,3,6,Chelsea,8,53,2
912,448,14,Tielemans,3,9,Leicester,13,61,2
926,459,14,Zouma,2,6,Chelsea,8,47,2
936,463,14,Mount,3,6,Chelsea,8,60,2
941,465,14,Trézéguet,3,2,Aston Villa,7,52,2
951,468,14,Ayew,4,7,Crystal Palace,31,51,2
956,470,14,Douglas Luiz,3,2,Aston Villa,7,43,2
976,486,14,Cédric,2,1,Arsenal,3,48,2
1006,500,14,Saint-Maximin,3,13,Newcastle,4,52,2
1036,506,14,James,2,6,Chelsea,8,49,2
1046,516,14,Mooy,3,4,Brighton,36,47,2
1066,529,14,Tomori,2,6,Chelsea,8,42,2
0,3,14,Kolasinac,2,1,Arsenal,3,52,1
40,19,14,Torreira,3,1,Arsenal,3,47,1
115,81,14,Gosling,3,3,Bournemouth,91,48,1
120,82,14,Lerma,3,3,Bournemouth,91,48,1
125,83,14,Mee,2,5,Burnley,90,49,1
130,84,14,Tarkowski,2,5,Burnley,90,55,1
140,87,14,Taylor,2,5,Burnley,90,43,1
150,93,14,Pope,1,5,Burnley,90,52,1
155,97,14,McNeil,3,5,Burnley,90,60,1
190,106,14,David Luiz,2,1,Arsenal,3,57,1
200,113,14,Willian,3,6,Chelsea,8,73,1
205,119,14,Kanté,3,6,Chelsea,8,50,1
210,122,14,Wan-Bissaka,2,12,Man Utd,1,55,1
260,141,14,Digne,2,8,Everton,11,59,1
265,142,14,Mina,2,8,Everton,11,53,1
270,143,14,Keane,2,8,Everton,11,52,1
365,188,14,Origi,4,10,Liverpool,14,51,1
401,203,14,Walker,2,11,Man City,43,57,1
406,204,14,Mendy,2,11,Man City,43,55,1
421,212,14,Ederson,1,11,Man City,43,61,1
441,218,14,Bernardo Silva,3,11,Man City,43,76,1
451,221,14,Fernandinho,3,11,Man City,43,51,1
456,222,14,Gündogan,3,11,Man City,43,51,1
471,234,14,Greenwood,4,12,Man Utd,1,48,1
476,235,14,de Gea,1,12,Man Utd,1,53,1
486,241,14,Lingard,3,12,Man Utd,1,63,1
496,244,14,Fred,3,12,Man Utd,1,51,1
511,254,14,Fernández,2,13,Newcastle,4,46,1
516,255,14,Dummett,2,13,Newcastle,4,43,1
526,259,14,Clark,2,13,Newcastle,4,43,1
551,275,14,Zimmermann,2,14,Norwich,45,44,1
561,283,14,Buendía,3,14,Norwich,45,60,1
586,291,14,Stevens,2,15,Sheffield Utd,49,52,1
591,293,14,O'Connell,2,15,Sheffield Utd,49,45,1
601,295,14,Egan,2,15,Sheffield Utd,49,47,1
611,301,14,Fleck,3,15,Sheffield Utd,49,47,1
646,315,14,Long,4,16,Southampton,20,46,1
666,330,14,Vertonghen,2,17,Spurs,6,52,1
676,333,14,Sánchez,2,17,Spurs,6,53,1
681,336,14,Aurier,2,17,Spurs,6,51,1
706,345,14,Lucas Moura,3,17,Spurs,6,70,1
726,356,14,Mariappa,2,18,Watford,57,41,1
736,358,14,Cathcart,2,18,Watford,57,41,1
857,420,14,Dendoncker,3,20,Wolves,39,44,1
892,443,14,Rodrigo,3,11,Man City,43,53,1
902,446,14,Stacey,2,3,Bournemouth,91,43,1
917,451,14,Rodriguez,4,5,Burnley,90,57,1
922,457,14,Haller,4,19,West Ham,21,68,1
971,478,14,Holgate,2,8,Everton,11,42,1
991,493,14,Webster,2,4,Brighton,36,44,1
996,494,14,Ramsdale,1,3,Bournemouth,91,44,1
1011,501,14,McBurnie,4,15,Sheffield Utd,49,55,1
1016,502,14,Maupay,4,4,Brighton,36,57,1
1026,504,14,Martinelli,4,1,Arsenal,3,42,1
5,4,14,Maitland-Niles,2,1,Arsenal,3,45,0
85,61,14,Mepham,2,3,Bournemouth,91,43,0
90,62,14,Francis,2,3,Bournemouth,91,43,0
95,65,14,Rico,2,3,Bournemouth,91,42,0
135,86,14,Bardsley,2,5,Burnley,90,44,0
170,101,14,Westwood,3,5,Burnley,90,55,0
180,103,14,Alonso,2,6,Chelsea,8,61,0
185,105,14,Azpilicueta,2,6,Chelsea,8,61,0
290,152,14,Bernard,3,8,Everton,11,64,0
357,184,14,Gomez,2,10,Liverpool,14,53,0
385,194,14,Shaqiri,3,10,Liverpool,14,63,0
389,196,14,Keita,3,10,Liverpool,14,58,0
411,208,14,Otamendi,2,11,Man City,43,48,0
501,248,14,McTominay,3,12,Man Utd,1,48,0
506,252,14,Schär,2,13,Newcastle,4,50,0
521,256,14,Manquillo,2,13,Newcastle,4,43,0
581,289,14,Tettey,3,14,Norwich,45,44,0
721,354,14,Kabasele,2,18,Watford,57,43,0
741,362,14,Deeney,4,18,Watford,57,62,0
822,407,14,Saïss,2,20,Wolves,39,47,0
907,447,14,Pieters,2,5,Burnley,90,43,0
931,460,14,Abraham,4,6,Chelsea,8,73,0
946,467,14,Chambers,2,1,Arsenal,3,43,0
966,476,14,Billing,3,3,Bournemouth,91,49,0
981,488,14,Pépé,3,1,Arsenal,3,89,0
1021,503,14,Cahill,2,7,Crystal Palace,31,43,0
1051,517,14,Praet,3,9,Leicester,13,52,0
1056,520,14,Carroll,4,13,Newcastle,4,54,0
369,189,14,Alisson,1,10,Liverpool,14,62,-1
378,192,15,Mané,3,10,Liverpool,14,121,15
366,188,15,Origi,4,10,Liverpool,14,51,13
417,211,15,Jesus,4,11,Man City,43,99,13
467,233,15,Rashford,4,12,Man Utd,1,89,13
306,162,15,Evans,2,9,Leicester,13,53,12
522,256,15,Manquillo,2,13,Newcastle,4,43,12
932,460,15,Abraham,4,6,Chelsea,8,73,12
858,420,15,Dendoncker,3,20,Wolves,39,44,11
246,137,15,Schlupp,3,7,Crystal Palace,31,54,10
331,171,15,Maddison,3,9,Leicester,13,73,10
532,262,15,Dubravka,1,13,Newcastle,4,51,10
96,65,15,Rico,2,3,Bournemouth,91,42,9
447,219,15,David Silva,3,11,Man City,43,75,9
542,269,15,Shelvey,3,13,Newcastle,4,49,9
642,313,15,Ings,4,16,Southampton,20,76,9
702,344,15,Alli,3,17,Spurs,6,83,9
893,443,15,Rodrigo,3,11,Man City,43,53,9
1017,502,15,Maupay,4,4,Brighton,36,57,9
231,131,15,Guaita,1,7,Crystal Palace,31,49,8
398,199,15,Wijnaldum,3,10,Liverpool,14,54,8
557,278,15,Pukki,4,14,Norwich,45,64,8
627,305,15,Bertrand,2,16,Southampton,20,48,8
848,415,15,Moutinho,3,20,Wolves,39,53,8
942,465,15,Trézéguet,3,2,Aston Villa,7,52,8
992,493,15,Webster,2,4,Brighton,36,44,8
1007,500,15,Saint-Maximin,3,13,Newcastle,4,52,8
1047,516,15,Mooy,3,4,Brighton,36,47,8
16,12,15,Lacazette,4,1,Arsenal,3,92,7
301,159,15,Pereira,2,9,Leicester,13,62,7
386,194,15,Shaqiri,3,10,Liverpool,14,63,7
442,218,15,Bernardo Silva,3,11,Man City,43,76,7
818,403,15,Coady,2,20,Wolves,39,51,7
838,411,15,Patrício,1,20,Wolves,39,53,7
161,98,15,Brady,3,5,Burnley,90,55,6
221,124,15,Tomkins,2,7,Crystal Palace,31,49,6
226,128,15,Kelly,2,7,Crystal Palace,31,41,6
271,143,15,Keane,2,8,Everton,11,52,6
286,150,15,Richarlison,3,8,Everton,11,82,6
326,168,15,Schmeichel,1,9,Leicester,13,55,6
437,217,15,Mahrez,3,11,Man City,43,86,6
512,254,15,Fernández,2,13,Newcastle,4,46,6
517,255,15,Dummett,2,13,Newcastle,4,43,6
527,259,15,Clark,2,13,Newcastle,4,43,6
808,401,15,Doherty,2,20,Wolves,39,65,6
813,402,15,Jonny,2,20,Wolves,39,55,6
823,407,15,Saïss,2,20,Wolves,39,47,6
937,463,15,Mount,3,6,Chelsea,8,60,6
1002,498,15,Willems,2,13,Newcastle,4,43,6
1037,506,15,James,2,6,Chelsea,8,49,6
26,15,15,Özil,3,1,Arsenal,3,69,5
251,138,15,McArthur,3,7,Crystal Palace,31,52,5
311,164,15,Söyüncü,2,9,Leicester,13,49,5
316,166,15,Vardy,4,9,Leicester,13,97,5
582,289,15,Tettey,3,14,Norwich,45,44,5
647,315,15,Long,4,16,Southampton,20,46,5
657,321,15,Ward-Prowse,3,16,Southampton,20,57,5
682,336,15,Aurier,2,17,Spurs,6,51,5
1057,520,15,Carroll,4,13,Newcastle,4,54,5
166,100,15,Hendrick,3,5,Burnley,90,54,4
291,152,15,Bernard,3,8,Everton,11,64,4
362,187,15,Firmino,4,10,Liverpool,14,93,4
21,14,15,Leno,1,1,Arsenal,3,48,3
66,47,15,Ryan,1,4,Brighton,36,47,3
236,133,15,Zaha,3,7,Crystal Palace,31,66,3
256,139,15,Kouyaté,3,7,Crystal Palace,31,48,3
336,172,15,Barnes,3,9,Leicester,13,58,3
350,182,15,Alexander-Arnold,2,10,Liverpool,14,77,3
427,214,15,Sterling,3,11,Man City,43,120,3
432,215,15,De Bruyne,3,11,Man City,43,106,3
452,221,15,Fernandinho,3,11,Man City,43,51,3
477,235,15,de Gea,1,12,Man Utd,1,53,3
537,266,15,Almirón,3,13,Newcastle,4,58,3
547,271,15,Hayden,3,13,Newcastle,4,44,3
843,414,15,Neves,3,20,Wolves,39,52,3
853,417,15,Traoré,3,20,Wolves,39,56,3
913,448,15,Tielemans,3,9,Leicester,13,61,3
987,492,15,Danjuma,3,3,Bournemouth,91,58,3
1,3,15,Kolasinac,2,1,Arsenal,3,52,2
11,11,15,Aubameyang,4,1,Arsenal,3,109,2
31,17,15,Iwobi,3,8,Everton,11,56,2
36,18,15,Xhaka,3,1,Arsenal,3,51,2
41,19,15,Torreira,3,1,Arsenal,3,47,2
46,29,15,Grealish,3,2,Aston Villa,7,59,2
56,31,15,McGinn,3,2,Aston Villa,7,52,2
61,42,15,Dunk,2,4,Brighton,36,48,2
76,54,15,Pröpper,3,4,Brighton,36,48,2
81,57,15,Stephens,3,4,Brighton,36,44,2
86,61,15,Mepham,2,3,Bournemouth,91,43,2
156,97,15,McNeil,3,5,Burnley,90,60,2
176,102,15,Cork,3,5,Burnley,90,49,2
186,105,15,Azpilicueta,2,6,Chelsea,8,61,2
196,111,15,Kepa,1,6,Chelsea,8,54,2
201,113,15,Willian,3,6,Chelsea,8,73,2
206,119,15,Kanté,3,6,Chelsea,8,50,2
211,122,15,Wan-Bissaka,2,12,Man Utd,1,55,2
241,134,15,Milivojevic,3,7,Crystal Palace,31,67,2
341,176,15,Ndidi,3,9,Leicester,13,50,2
402,203,15,Walker,2,11,Man City,43,57,2
412,208,15,Otamendi,2,11,Man City,43,48,2
422,212,15,Ederson,1,11,Man City,43,61,2
462,225,15,Lindelöf,2,12,Man Utd,1,53,2
472,234,15,Greenwood,4,12,Man Utd,1,48,2
487,241,15,Lingard,3,12,Man Utd,1,63,2
492,243,15,James,3,12,Man Utd,1,57,2
497,244,15,Fred,3,12,Man Utd,1,51,2
502,248,15,McTominay,3,12,Man Utd,1,48,2
567,284,15,Hernández,3,14,Norwich,45,53,2
572,286,15,McLean,3,14,Norwich,45,48,2
577,287,15,Cantwell,3,14,Norwich,45,45,2
612,301,15,Fleck,3,15,Sheffield Utd,49,47,2
617,302,15,Norwood,3,15,Sheffield Utd,49,47,2
632,307,15,Bednarek,2,16,Southampton,20,44,2
637,308,15,Stephens,2,16,Southampton,20,44,2
652,318,15,McCarthy,1,16,Southampton,20,45,2
662,325,15,Højbjerg,3,16,Southampton,20,48,2
687,338,15,Kane,4,17,Spurs,6,110,2
692,341,15,Gazzaniga,1,17,Spurs,6,41,2
697,342,15,Son,3,17,Spurs,6,97,2
707,345,15,Lucas Moura,3,17,Spurs,6,70,2
712,349,15,Sissoko,3,17,Spurs,6,48,2
742,362,15,Deeney,4,18,Watford,57,62,2
747,363,15,Deulofeu,4,18,Watford,57,61,2
752,366,15,Foster,1,18,Watford,57,49,2
762,370,15,Hughes,3,18,Watford,57,53,2
767,373,15,Capoue,3,18,Watford,57,48,2
792,393,15,Snodgrass,3,19,West Ham,21,50,2
800,396,15,Noble,3,19,West Ham,21,49,2
804,399,15,Fornals,3,19,West Ham,21,60,2
828,409,15,Jiménez,4,20,Wolves,39,80,2
873,428,15,Wesley,4,2,Aston Villa,7,54,2
878,431,15,Pulisic,3,6,Chelsea,8,74,2
923,457,15,Haller,4,19,West Ham,21,68,2
927,459,15,Zouma,2,6,Chelsea,8,47,2
952,468,15,Ayew,4,7,Crystal Palace,31,51,2
977,486,15,Cédric,2,1,Arsenal,3,48,2
997,494,15,Ramsdale,1,3,Bournemouth,91,44,2
