,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
373,8,228,Firmino,4,Liverpool,Liverpool,14,87,20
100,8,135,Chilwell,2,Chelsea,Chelsea,8,56,15
500,8,409,Ogbonna,2,West Ham,West Ham,21,49,15
110,8,35,McGinn,3,Aston Villa,Aston Villa,7,57,13
158,8,233,Salah,3,Liverpool,Liverpool,14,133,13
504,8,357,Kane,4,Spurs,Spurs,6,125,12
157,8,251,De Bruyne,3,Man City,Man City,43,117,11
452,8,261,Bernardo,3,Man City,Man City,43,71,11
461,8,210,Tielemans,3,Leicester,Leicester,13,64,10
170,8,143,Mendy,1,Chelsea,Chelsea,8,61,9
286,8,314,Krul,1,Norwich,Norwich,45,45,9
326,8,4,Aubameyang,4,Arsenal,Arsenal,3,96,9
342,8,149,Benteke,4,Crystal Palace,Crystal Palace,31,60,9
408,8,59,Dunk,2,Brighton,Brighton,36,48,9
488,8,359,Son,3,Spurs,Spurs,6,109,9
614,8,336,Redmond,3,Southampton,Southampton,20,59,9
31,8,518,Broja,4,Southampton,Southampton,20,55,8
87,8,230,Mané,3,Liverpool,Liverpool,14,117,8
206,8,436,Neves,3,Wolves,Wolves,39,53,8
218,8,296,Wilson,4,Newcastle,Newcastle,4,72,8
233,8,501,Sarr,2,Chelsea,Chelsea,8,49,8
301,8,205,Vardy,4,Leicester,Leicester,13,103,8
600,8,128,Zouma,2,West Ham,West Ham,21,54,8
140,8,457,Giannoulis,2,Norwich,Norwich,45,44,7
260,8,217,Söyüncü,2,Leicester,Leicester,13,49,7
264,8,337,Ings,4,Aston Villa,Aston Villa,7,77,7
322,8,221,Milner,3,Liverpool,Liverpool,14,49,7
336,8,425,Johnson,2,West Ham,West Ham,21,39,7
363,8,431,Saïss,2,Wolves,Wolves,39,51,7
413,8,586,Edouard,4,Crystal Palace,Crystal Palace,31,62,7
455,8,429,Coady,2,Wolves,Wolves,39,49,7
469,8,375,Ndombele,3,Spurs,Spurs,6,57,7
528,8,211,Pérez,3,Leicester,Leicester,13,57,7
535,8,460,Perraud,2,Southampton,Southampton,20,48,7
569,8,289,Greenwood,3,Man Utd,Man Utd,1,71,7
602,8,411,Cresswell,2,West Ham,West Ham,21,54,7
91,8,527,Chalobah,2,Chelsea,Chelsea,8,47,6
102,8,234,Robertson,2,Liverpool,Liverpool,14,72,6
104,8,281,Rashford,3,Man Utd,Man Utd,1,94,6
115,8,256,Cancelo,2,Man City,Man City,43,69,6
162,8,69,Sánchez,1,Brighton,Brighton,36,46,6
179,8,420,Bowen,3,West Ham,West Ham,21,68,6
219,8,224,Matip,2,Liverpool,Liverpool,14,49,6
221,8,229,van Dijk,2,Liverpool,Liverpool,14,68,6
224,8,326,Aarons,2,Norwich,Norwich,45,43,6
237,8,455,Daka,4,Leicester,Leicester,13,71,6
245,8,408,Fabianski,1,West Ham,West Ham,21,50,6
253,8,319,Hanley,2,Norwich,Norwich,45,44,6
261,8,252,Stones,2,Man City,Man City,43,52,6
329,8,44,Cash,2,Aston Villa,Aston Villa,7,53,6
349,8,491,Livramento,2,Southampton,Southampton,20,44,6
431,8,237,Alexander-Arnold,2,Liverpool,Liverpool,14,85,6
522,8,133,Christensen,2,Chelsea,Chelsea,8,46,6
580,8,265,Foden,3,Man City,Man City,43,78,6
609,8,351,Salisu,2,Southampton,Southampton,20,45,6
4,8,277,Fernandes,3,Man Utd,Man Utd,1,116,5
26,8,435,Traoré,3,Wolves,Wolves,39,56,5
45,8,56,Duffy,2,Brighton,Brighton,36,41,5
122,8,343,Bednarek,2,Southampton,Southampton,20,44,5
131,8,259,Laporte,2,Man City,Man City,43,58,5
156,8,6,Lacazette,4,Arsenal,Arsenal,3,84,5
367,8,153,Ayew,4,Crystal Palace,Crystal Palace,31,58,5
384,8,213,Iheanacho,4,Leicester,Leicester,13,70,5
393,8,334,McCarthy,1,Southampton,Southampton,20,43,5
404,8,584,Cucurella,2,Brighton,Brighton,36,50,5
429,8,365,Højbjerg,3,Spurs,Spurs,6,49,5
101,8,434,Dendoncker,3,Wolves,Wolves,39,47,4
278,8,40,Watkins,4,Aston Villa,Aston Villa,7,75,4
508,8,370,Reguilón,2,Spurs,Spurs,6,52,4
565,8,464,Olise,3,Crystal Palace,Crystal Palace,31,54,4
597,8,438,Podence,3,Wolves,Wolves,39,55,4
35,8,421,Rice,3,West Ham,West Ham,21,50,3
