,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
1005,500,13,Llorente,4,16,Swansea,80,63,15
20,12,13,Sánchez,3,1,Arsenal,3,117,14
745,375,13,Fer,3,16,Swansea,80,48,14
475,239,13,Agüero,4,10,Man City,43,127,12
975,478,13,Negredo,4,12,Middlesbrough,25,61,12
240,111,13,Zaha,3,5,Crystal Palace,31,58,10
415,213,13,Christian Benteke,4,5,Crystal Palace,31,72,10
725,368,13,Sigurdsson,3,16,Swansea,80,74,10
795,394,13,Eriksen,3,17,Spurs,6,89,10
865,436,13,McAuley,2,19,West Brom,35,50,10
25,13,13,Walcott,3,1,Arsenal,3,72,9
195,92,13,Moses,3,4,Chelsea,8,55,9
290,150,13,Dawson,2,7,Hull,88,42,9
325,176,13,Mahrez,3,8,Leicester,13,89,9
380,201,13,Henderson,3,9,Liverpool,14,62,9
400,208,13,Milner,3,9,Liverpool,14,63,9
535,272,13,Ibrahimovic,4,11,Man Utd,1,114,9
625,314,13,Austin,4,13,Southampton,20,63,9
1060,562,13,Martins Indi,2,14,Stoke,110,49,9
585,301,13,Cédric,2,13,Southampton,20,49,8
640,325,13,Johnson,2,14,Stoke,110,47,8
955,470,13,Sakho,4,20,West Ham,21,57,8
190,90,13,Pedro,3,4,Chelsea,8,68,7
375,193,13,Clyne,2,9,Liverpool,14,59,7
420,217,13,Origi,4,9,Liverpool,14,60,7
595,303,13,van Dijk,2,13,Southampton,20,56,7
1080,574,13,Grant,1,14,Stoke,110,43,7
105,49,13,Callum Wilson,4,2,Bournemouth,91,60,6
185,87,13,Matic,3,4,Chelsea,8,48,6
215,103,13,Tomkins,2,5,Crystal Palace,31,48,6
365,189,13,Karius,1,9,Liverpool,14,43,6
410,212,13,Mané,3,9,Liverpool,14,93,6
440,226,13,Otamendi,2,10,Man City,43,59,6
555,286,13,Forshaw,3,12,Middlesbrough,25,45,6
570,294,13,Forster,1,13,Southampton,20,50,6
575,296,13,Bertrand,2,13,Southampton,20,56,6
580,297,13,Fonte,2,20,West Ham,21,53,6
630,321,13,Pieters,2,14,Stoke,110,46,6
