,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
470,270,26,Sterling,3,13,Man City,43,117,18
490,280,26,Agüero,4,13,Man City,43,120,17
534,302,26,Pogba,3,14,Man Utd,1,86,16
178,87,26,Wood,4,4,Burnley,90,63,13
659,364,26,Eriksen,3,17,Spurs,6,92,13
529,301,26,Martial,3,14,Man Utd,1,72,12
644,351,26,Lloris,1,17,Spurs,6,54,12
173,85,26,Barnes,4,4,Burnley,90,56,11
425,252,26,Wijnaldum,3,12,Liverpool,14,55,11
504,285,26,Jones,2,14,Man Utd,1,51,11
773,423,26,Boly,2,20,Wolves,39,47,11
486,279,26,Zinchenko,3,13,Man City,43,47,10
584,323,26,Hayden,3,15,Newcastle,4,43,10
604,333,26,Stephens,2,16,Southampton,20,42,10
813,445,26,Foster,1,18,Watford,57,46,10
65,22,26,Lacazette,4,1,Arsenal,3,94,9
287,151,26,Zaha,4,7,Crystal Palace,31,70,9
410,247,26,Robertson,2,12,Liverpool,14,67,9
758,411,26,Noble,3,19,West Ham,21,48,9
45,15,26,Iwobi,3,1,Arsenal,3,54,8
420,251,26,Mané,3,12,Liverpool,14,103,8
430,253,26,Salah,3,12,Liverpool,14,132,8
654,359,26,Sánchez,2,17,Spurs,6,58,8
128,49,26,Duffy,2,3,Brighton,36,47,7
188,91,26,Bamba,2,5,Cardiff,97,44,7
395,243,26,Matip,2,12,Liverpool,14,49,7
450,260,26,Ederson,1,13,Man City,43,57,7
478,274,26,Gündogan,3,13,Man City,43,54,7
684,378,26,Holebas,2,18,Watford,57,48,7
723,395,26,Gray,4,18,Watford,57,59,7
763,415,26,Antonio,3,19,West Ham,21,68,7
60,20,26,Maitland-Niles,3,1,Arsenal,3,44,6
228,107,26,Zohore,4,5,Cardiff,97,46,6
405,246,26,van Dijk,2,12,Liverpool,14,67,6
435,254,26,Milner,3,12,Liverpool,14,56,6
462,265,26,Walker,2,13,Man City,43,64,6
494,282,26,de Gea,1,14,Man Utd,1,57,6
499,284,26,Smalling,2,14,Man Utd,1,56,6
509,286,26,Shaw,2,14,Man Utd,1,51,6
524,294,26,Dalot,2,14,Man Utd,1,53,6
664,367,26,Son,3,17,Spurs,6,86,6
669,369,26,Sissoko,3,17,Spurs,6,49,6
679,376,26,Cathcart,2,18,Watford,57,45,6
689,381,26,Janmaat,2,18,Watford,57,49,6
694,382,26,Mariappa,2,18,Watford,57,42,6
709,392,26,Hughes,3,18,Watford,57,49,6
847,468,26,Alisson,1,12,Liverpool,14,59,6
929,534,26,McNeil,3,4,Burnley,90,44,6
183,88,26,Etheridge,1,5,Cardiff,97,46,5
213,101,26,Paterson,3,5,Cardiff,97,48,5
445,257,26,Firmino,4,12,Liverpool,14,93,5
132,55,26,Knockaert,3,3,Brighton,36,52,4
272,147,26,McArthur,3,7,Crystal Palace,31,49,4
361,221,26,Pereira,2,11,Leicester,13,53,4
554,309,26,Dubravka,1,15,Newcastle,4,50,4
639,348,26,Austin,4,16,Southampton,20,55,4
867,482,26,Schär,2,15,Newcastle,4,45,4
891,500,26,Traoré,3,20,Wolves,39,51,4
900,504,26,Camarasa,3,5,Cardiff,97,44,4
0,2,26,Leno,1,1,Arsenal,3,49,3
5,3,26,Koscielny,2,1,Arsenal,3,54,3
55,18,26,Mkhitaryan,3,1,Arsenal,3,66,3
75,25,26,Boruc,1,2,Bournemouth,91,41,3
148,67,26,Heaton,1,4,Burnley,90,48,3
257,137,26,Guaita,1,7,Crystal Palace,31,43,3
267,142,26,van Aanholt,2,7,Crystal Palace,31,55,3
390,234,26,Vardy,4,11,Leicester,13,90,3
440,255,26,Fabinho,3,12,Liverpool,14,55,3
482,276,26,Bernardo Silva,3,13,Man City,43,78,3
699,389,26,Capoue,3,18,Watford,57,48,3
704,390,26,Doucouré,3,18,Watford,57,58,3
718,394,26,Deulofeu,3,18,Watford,57,57,3
733,400,26,Fabianski,1,19,West Ham,21,47,3
905,508,26,André Gomes,3,8,Everton,11,54,3
10,5,26,Monreal,2,1,Arsenal,3,54,2
15,7,26,Mustafi,2,1,Arsenal,3,54,2
20,8,26,Kolasinac,2,1,Arsenal,3,49,2
90,35,26,Surman,3,2,Bournemouth,91,46,2
95,37,26,Gosling,3,2,Bournemouth,91,47,2
100,40,26,Fraser,3,2,Bournemouth,91,64,2
115,45,26,King,4,2,Bournemouth,91,64,2
136,56,26,Stephens,3,3,Brighton,36,43,2
140,60,26,Pröpper,3,3,Brighton,36,48,2
144,62,26,Murray,4,3,Brighton,36,61,2
158,78,26,Hendrick,3,4,Burnley,90,52,2
168,82,26,Cork,3,4,Burnley,90,46,2
193,92,26,Ecuele Manga,2,5,Cardiff,97,44,2
198,94,26,Bennett,2,5,Cardiff,97,44,2
203,95,26,Peltier,2,5,Cardiff,97,39,2
218,102,26,Gunnarsson,3,5,Cardiff,97,44,2
245,122,26,Hazard,3,6,Chelsea,8,110,2
249,125,26,Pedro,3,6,Chelsea,8,62,2
253,126,26,Kanté,3,6,Chelsea,8,49,2
262,141,26,Schlupp,2,7,Crystal Palace,31,43,2
277,149,26,Townsend,3,7,Crystal Palace,31,56,2
292,154,26,Pickford,1,8,Everton,11,49,2
300,162,26,Keane,2,8,Everton,11,48,2
304,168,26,Gueye,3,8,Everton,11,47,2
308,172,26,Sigurdsson,3,8,Everton,11,74,2
316,176,26,Niasse,4,5,Cardiff,97,50,2
351,208,26,Bacuna,3,10,Huddersfield,38,42,2
380,227,26,Ndidi,3,11,Leicester,13,49,2
385,233,26,Maddison,3,11,Leicester,13,66,2
549,306,26,Lukaku,4,14,Man Utd,1,107,2
559,310,26,Yedlin,2,15,Newcastle,4,45,2
569,314,26,Lejeune,2,15,Newcastle,4,44,2
589,326,26,Pérez,4,15,Newcastle,4,61,2
624,340,26,Højbjerg,3,16,Southampton,20,44,2
714,393,26,Richarlison,3,8,Everton,11,64,2
738,403,26,Ogbonna,2,19,West Ham,21,42,2
743,406,26,Rice,2,19,West Ham,21,44,2
748,408,26,Fredericks,2,19,West Ham,21,45,2
753,409,26,Diop,2,19,West Ham,21,42,2
768,419,26,Chicharito,4,19,West Ham,21,61,2
778,425,26,Doherty,2,20,Wolves,39,53,2
788,427,26,Bennett,2,20,Wolves,39,41,2
793,430,26,Coady,2,20,Wolves,39,45,2
803,437,26,Jiménez,4,20,Wolves,39,69,2
823,454,26,Patrício,1,20,Wolves,39,45,2
