,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
420,223,15,Mahrez,3,13,Man City,43,82,13
80,40,15,Fraser,3,2,Bournemouth,91,64,12
90,43,15,Wilson,4,2,Bournemouth,91,69,12
750,372,15,Kane,4,17,Spurs,6,126,12
1030,502,15,Lucas,4,19,West Ham,21,62,12
1005,489,15,Snodgrass,3,19,West Ham,21,50,11
265,132,15,Loftus-Cheek,3,6,Chelsea,8,52,10
435,233,15,Maddison,3,11,Leicester,13,66,10
490,254,15,Milner,3,12,Liverpool,14,56,10
785,393,15,Richarlison,3,8,Everton,11,64,10
310,150,15,Milivojevic,3,7,Crystal Palace,31,65,9
800,400,15,Fabianski,1,19,West Ham,21,47,9
1015,493,15,Rondón,4,15,Newcastle,4,59,9
355,189,15,Kamara,4,9,Fulham,54,45,8
520,263,15,Kompany,2,13,Man City,43,52,8
580,299,15,Herrera,3,14,Man Utd,1,50,8
730,367,15,Son,3,17,Spurs,6,86,8
745,370,15,Lucas Moura,3,17,Spurs,6,69,8
775,390,15,Doucouré,3,18,Watford,57,58,8
870,432,15,Jota,3,20,Wolves,39,63,8
890,437,15,Jiménez,4,20,Wolves,39,69,8
945,462,15,Shaqiri,3,12,Liverpool,14,68,8
5,7,15,Mustafi,2,1,Arsenal,3,54,7
105,54,15,Balogun,2,3,Brighton,36,42,7
125,62,15,Murray,4,3,Brighton,36,61,7
165,82,15,Cork,3,4,Burnley,90,46,7
370,198,15,Kongolo,2,10,Huddersfield,38,43,7
505,257,15,Firmino,4,12,Liverpool,14,93,7
545,275,15,Sané,3,13,Man City,43,93,7
590,301,15,Martial,3,14,Man Utd,1,72,7
835,415,15,Antonio,3,19,West Ham,21,68,7
135,66,15,Andone,4,3,Brighton,36,50,6
215,106,15,Murphy,3,5,Cardiff,97,48,6
585,300,15,Lingard,3,14,Man Utd,1,67,6
705,357,15,Trippier,2,17,Spurs,6,60,6
720,364,15,Eriksen,3,17,Spurs,6,92,6
915,450,15,Torreira,3,1,Arsenal,3,47,6
170,85,15,Barnes,4,4,Burnley,90,56,5
245,122,15,Hazard,3,6,Chelsea,8,110,5
365,195,15,Zanka,2,10,Huddersfield,38,44,5
395,213,15,Schmeichel,1,11,Leicester,13,50,5
460,246,15,van Dijk,2,12,Liverpool,14,67,5
555,281,15,Jesus,4,13,Man City,43,99,5
680,348,15,Austin,4,16,Southampton,20,55,5
820,410,15,Masuaku,3,19,West Ham,21,42,5
850,425,15,Doherty,2,20,Wolves,39,53,5
910,448,15,Gibbs-White,3,20,Wolves,39,43,5
975,480,15,Mitrovic,4,9,Fulham,54,63,5
40,22,15,Lacazette,4,1,Arsenal,3,94,4
180,90,15,Morrison,2,5,Cardiff,97,47,4
315,151,15,Zaha,4,7,Crystal Palace,31,70,4
485,253,15,Salah,3,12,Liverpool,14,132,4
50,24,15,Begovic,1,2,Bournemouth,91,43,3
100,47,15,Ryan,1,3,Brighton,36,44,3
175,88,15,Etheridge,1,5,Cardiff,97,46,3
