,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
410,210,22,Agüero,4,11,Man City,43,116,20
430,217,22,Mahrez,3,11,Man City,43,86,17
770,368,22,Doucouré,3,18,Watford,57,54,14
160,105,22,Azpilicueta,2,6,Chelsea,8,61,12
225,141,22,Digne,2,8,Everton,11,59,12
455,233,22,Rashford,4,12,Man Utd,1,89,12
475,242,22,Mata,3,12,Man Utd,1,61,11
1020,506,22,James,2,6,Chelsea,8,49,11
255,150,22,Richarlison,3,8,Everton,11,82,10
415,211,22,Jesus,4,11,Man City,43,99,10
865,420,22,Dendoncker,3,20,Wolves,39,44,10
1035,517,22,Praet,3,9,Leicester,13,52,10
1060,549,22,Williams,2,12,Man Utd,1,38,10
190,118,22,Jorginho,3,6,Chelsea,8,49,9
350,187,22,Firmino,4,10,Liverpool,14,93,9
360,189,22,Alisson,1,10,Liverpool,14,62,9
425,215,22,De Bruyne,3,11,Man City,43,106,9
620,301,22,Fleck,3,15,Sheffield Utd,49,47,9
675,323,22,Armstrong,3,16,Southampton,20,52,9
950,468,22,Ayew,4,7,Crystal Palace,31,51,9
185,116,22,Hudson-Odoi,3,6,Chelsea,8,51,8
470,239,22,Martial,3,12,Man Utd,1,85,8
535,266,22,Almirón,3,13,Newcastle,4,58,8
590,291,22,Stevens,2,15,Sheffield Utd,49,52,8
220,139,22,Kouyaté,3,7,Crystal Palace,31,48,7
465,235,22,de Gea,1,12,Man Utd,1,53,7
740,355,22,Masina,2,18,Watford,57,43,7
745,356,22,Mariappa,2,18,Watford,57,41,7
755,362,22,Deeney,4,18,Watford,57,62,7
970,478,22,Holgate,2,8,Everton,11,42,7
995,501,22,McBurnie,4,15,Sheffield Utd,49,55,7
45,30,22,El Ghazi,3,2,Aston Villa,7,52,6
155,104,22,Rüdiger,2,6,Chelsea,8,59,6
170,108,22,Christensen,2,6,Chelsea,8,48,6
175,111,22,Kepa,1,6,Chelsea,8,54,6
180,113,22,Willian,3,6,Chelsea,8,73,6
195,122,22,Wan-Bissaka,2,12,Man Utd,1,55,6
235,143,22,Keane,2,8,Everton,11,52,6
285,160,22,Maguire,2,12,Man Utd,1,53,6
330,181,22,Robertson,2,10,Liverpool,14,70,6
335,182,22,Alexander-Arnold,2,10,Liverpool,14,77,6
340,183,22,van Dijk,2,10,Liverpool,14,65,6
345,184,22,Gomez,2,10,Liverpool,14,53,6
365,191,22,Salah,3,10,Liverpool,14,125,6
445,225,22,Lindelöf,2,12,Man Utd,1,53,6
595,293,22,O'Connell,2,15,Sheffield Utd,49,45,6
600,294,22,Baldock,2,15,Sheffield Utd,49,50,6
605,295,22,Egan,2,15,Sheffield Utd,49,47,6
610,297,22,Lundstram,2,15,Sheffield Utd,49,46,6
750,358,22,Cathcart,2,18,Watford,57,41,6
765,366,22,Foster,1,18,Watford,57,49,6
775,369,22,Pereyra,3,18,Watford,57,56,6
855,415,22,Moutinho,3,20,Wolves,39,53,6
875,423,22,Basham,2,15,Sheffield Utd,49,46,6
885,439,22,Dawson,2,18,Watford,57,48,6
930,460,22,Abraham,4,6,Chelsea,8,73,6
960,471,22,Henderson,1,15,Sheffield Utd,49,52,6
1025,511,22,Sidibé,2,8,Everton,11,50,6
1045,525,22,Sarr,3,18,Watford,57,59,6
250,148,22,Pickford,1,8,Everton,11,52,5
305,166,22,Vardy,4,9,Leicester,13,97,5
440,219,22,David Silva,3,11,Man City,43,75,5
460,234,22,Greenwood,4,12,Man Utd,1,48,5
650,313,22,Ings,4,16,Southampton,20,76,5
655,315,22,Long,4,16,Southampton,20,46,5
