,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
343,20,215,De Bruyne,3,11,Man City,43,106,14
338,20,362,Deeney,4,18,Watford,57,62,12
399,20,147,Calvert-Lewin,4,8,Everton,11,61,12
306,20,516,Mooy,3,4,Brighton,36,47,11
337,20,192,Mané,3,10,Liverpool,14,121,11
14,20,265,Pérez,3,9,Leicester,13,60,10
134,20,124,Tomkins,2,7,Crystal Palace,31,49,10
349,20,399,Fornals,3,19,West Ham,21,60,10
95,20,11,Aubameyang,4,1,Arsenal,3,109,9
104,20,313,Ings,4,16,Southampton,20,76,9
119,20,343,Eriksen,3,17,Spurs,6,86,9
379,20,233,Rashford,4,12,Man Utd,1,89,9
78,20,358,Cathcart,2,18,Watford,57,41,8
92,20,210,Agüero,4,11,Man City,43,116,8
102,20,50,Jahanbakhsh,3,4,Brighton,36,58,8
120,20,338,Kane,4,17,Spurs,6,110,8
166,20,239,Martial,3,12,Man Utd,1,85,8
308,20,160,Maguire,2,12,Man Utd,1,53,8
363,20,182,Alexander-Arnold,2,10,Liverpool,14,77,8
419,20,184,Gomez,2,10,Liverpool,14,53,8
475,20,388,Fabianski,1,19,West Ham,21,49,8
576,20,42,Dunk,2,4,Brighton,36,48,8
69,20,206,Zinchenko,2,11,Man City,43,52,7
98,20,421,Trossard,3,4,Brighton,36,58,7
124,20,525,Sarr,3,18,Watford,57,59,7
175,20,225,Lindelöf,2,12,Man Utd,1,53,7
189,20,460,Abraham,4,6,Chelsea,8,73,7
203,20,282,Vrancic,3,14,Norwich,45,62,7
340,20,113,Willian,3,6,Chelsea,8,73,7
415,20,252,Schär,2,13,Newcastle,4,50,7
449,20,151,Sigurdsson,3,8,Everton,11,73,7
7,20,181,Robertson,2,10,Liverpool,14,70,6
23,20,203,Walker,2,11,Man City,43,57,6
45,20,366,Foster,1,18,Watford,57,49,6
55,20,390,Felipe Anderson,3,19,West Ham,21,66,6
93,20,38,Montoya,2,4,Brighton,36,43,6
213,20,544,Garcia,2,11,Man City,43,45,6
223,20,246,Pereira,3,12,Man Utd,1,47,6
234,20,368,Doucouré,3,18,Watford,57,54,6
294,20,373,Capoue,3,18,Watford,57,48,6
312,20,283,Buendía,3,14,Norwich,45,60,6
347,20,183,van Dijk,2,10,Liverpool,14,65,6
