,element,GW,web_name,element_type,team,team_name,team_code,now_cost,total_points
345,202,6,Bamford,4,Leeds,Leeds,2,66,17
255,141,6,Zaha,3,Crystal Palace,Crystal Palace,31,71,13
640,370,6,Ward-Prowse,3,Southampton,Southampton,20,59,11
695,390,6,Son,3,Spurs,Spurs,6,96,11
365,217,6,Schmeichel,1,Leicester,Leicester,13,54,10
625,366,6,Ings,4,Southampton,Southampton,20,84,10
190,110,6,Zouma,2,Chelsea,Chelsea,8,53,9
265,144,6,Riedewald,3,Crystal Palace,Crystal Palace,31,44,9
295,175,6,Cairney,3,Fulham,Fulham,54,52,9
425,249,6,Firmino,4,Liverpool,Liverpool,14,91,9
670,383,6,Lloris,1,Spurs,Spurs,6,56,9
825,460,6,Jiménez,4,Wolves,Wolves,39,81,9
840,468,6,Jota,3,Liverpool,Liverpool,14,69,9
915,497,6,Murphy,3,Newcastle,Newcastle,4,49,9
1060,582,6,Grant,4,West Brom,West Brom,35,56,9
225,123,6,James,2,Chelsea,Chelsea,8,51,8
430,251,6,Mané,3,Liverpool,Liverpool,14,118,8
660,377,6,Adams,4,Southampton,Southampton,20,57,8
680,386,6,Alderweireld,2,Spurs,Spurs,6,54,8
765,437,6,Antonio,4,West Ham,West Ham,21,67,8
900,491,6,Koch,2,Leeds,Leeds,2,43,8
340,201,6,Alioski,2,Leeds,Leeds,2,44,7
360,213,6,Meslier,1,Leeds,Leeds,2,48,7
380,224,6,Vardy,4,Leicester,Leicester,13,102,7
525,298,6,Maguire,2,Man Utd,Man Utd,1,55,7
605,360,6,Berge,3,Sheffield Utd,Sheffield Utd,49,49,7
750,431,6,Fabianski,1,West Ham,West Ham,21,50,7
895,490,6,Thiago Silva,2,Chelsea,Chelsea,8,56,7
995,548,6,Mendy,1,Chelsea,Chelsea,8,53,7
1015,558,6,Coufal,2,West Ham,West Ham,21,48,7
325,197,6,Ayling,2,Leeds,Leeds,2,44,6
335,200,6,Dallas,2,Leeds,Leeds,2,55,6
355,205,6,Costa,3,Leeds,Leeds,2,50,6
370,218,6,Fuchs,2,Leicester,Leicester,13,45,6
400,232,6,Chilwell,2,Chelsea,Chelsea,8,59,6
410,239,6,Justin,2,Leicester,Leicester,13,48,6
500,284,6,Foden,3,Man City,Man City,43,61,6
520,291,6,de Gea,1,Man Utd,Man Utd,1,53,6
550,308,6,Lindelöf,2,Man Utd,Man Utd,1,48,6
560,313,6,Wan-Bissaka,2,Man Utd,Man Utd,1,58,6
610,362,6,Bertrand,2,Southampton,Southampton,20,50,6
615,363,6,McCarthy,1,Southampton,Southampton,20,44,6
635,369,6,Vestergaard,2,Southampton,Southampton,20,47,6
655,376,6,Bednarek,2,Southampton,Southampton,20,47,6
700,391,6,Dier,2,Spurs,Spurs,6,46,6
705,395,6,Davies,2,Spurs,Spurs,6,45,6
810,457,6,Doherty,2,Spurs,Spurs,6,56,6
1055,577,6,Clyne,2,Crystal Palace,Crystal Palace,31,45,6
185,108,6,Batshuayi,4,Crystal Palace,Crystal Palace,31,57,5
330,198,6,Klich,3,Leeds,Leeds,2,52,5
375,219,6,Evans,2,Leicester,Leicester,13,56,5
475,277,6,Cancelo,2,Man City,Man City,43,58,5
535,300,6,Shaw,2,Man Utd,Man Utd,1,55,5
595,357,6,McBurnie,4,Sheffield Utd,Sheffield Utd,49,56,5
650,375,6,Walker-Peters,2,Southampton,Southampton,20,47,5
685,388,6,Kane,4,Spurs,Spurs,6,119,5
730,417,6,Johnstone,1,West Brom,West Brom,35,46,5
925,506,6,Wilson,4,Newcastle,Newcastle,4,65,5
1020,561,6,Fofana,2,Leicester,Leicester,13,50,5
600,358,6,Callum Robinson,4,West Brom,West Brom,35,52,4
645,373,6,Reed,3,Fulham,Fulham,54,44,4
735,418,6,Townsend,2,West Brom,West Brom,35,44,4
970,541,6,Ünder,3,Leicester,Leicester,13,57,4
15,12,6,Martínez,1,Aston Villa,Aston Villa,7,53,3
30,24,6,Saka,3,Arsenal,Arsenal,3,51,3
70,54,6,Lallana,3,Brighton,Brighton,36,62,3
85,65,6,March,3,Brighton,Brighton,36,49,3
195,113,6,Kanté,3,Chelsea,Chelsea,8,49,3
260,142,6,Schlupp,3,Crystal Palace,Crystal Palace,31,53,3
350,203,6,Harrison,3,Leeds,Leeds,2,56,3
405,235,6,Barnes,3,Leicester,Leicester,13,66,3
540,302,6,Fernandes,3,Man Utd,Man Utd,1,113,3
555,309,6,McTominay,3,Man Utd,Man Utd,1,49,3
570,325,6,Darlow,1,Newcastle,Newcastle,4,49,3
575,338,6,Saint-Maximin,3,Newcastle,Newcastle,4,52,3
620,364,6,Oriol Romeu,3,Southampton,Southampton,20,45,3
630,368,6,Armstrong,3,Southampton,Southampton,20,55,3
675,385,6,Sissoko,3,Spurs,Spurs,6,47,3
710,396,6,Højbjerg,3,Spurs,Spurs,6,49,3
720,405,6,Ndombele,3,Spurs,Spurs,6,59,3
835,466,6,Neves,3,Wolves,Wolves,39,51,3
845,469,6,Podence,3,Wolves,Wolves,39,53,3
950,516,6,Areola,1,Fulham,Fulham,54,45,3
955,518,6,Mendy,3,Leicester,Leicester,13,42,3
0,4,6,Aubameyang,3,Arsenal,Arsenal,3,113,2
5,8,6,Leno,1,Arsenal,Arsenal,3,50,2
25,17,6,Tierney,2,Arsenal,Arsenal,3,52,2
40,38,6,McGinn,3,Aston Villa,Aston Villa,7,55,2
45,40,6,Trézéguet,3,Aston Villa,Aston Villa,7,52,2
65,52,6,Douglas Luiz,3,Aston Villa,Aston Villa,7,48,2
80,61,6,Burn,2,Brighton,Brighton,36,42,2
95,67,6,Veltman,2,Brighton,Brighton,36,43,2
100,70,6,Ryan,1,Brighton,Arsenal,3,41,2
105,74,6,White,2,Brighton,Brighton,36,45,2
110,76,6,Bissouma,3,Brighton,Brighton,36,44,2
120,81,6,Tarkowski,2,Burnley,Burnley,90,53,2
130,87,6,Barnes,4,Burnley,Burnley,90,60,2
140,89,6,Westwood,3,Burnley,Burnley,90,53,2
145,91,6,Wood,4,Burnley,Burnley,90,66,2
150,92,6,Lowton,2,Burnley,Burnley,90,44,2
155,96,6,Pope,1,Burnley,Burnley,90,55,2
160,97,6,Taylor,2,Burnley,Burnley,90,44,2
170,100,6,McNeil,3,Burnley,Burnley,90,57,2
175,106,6,Barkley,3,Aston Villa,Aston Villa,7,58,2
205,115,6,Loftus-Cheek,3,Fulham,Fulham,54,59,2
210,117,6,Werner,4,Chelsea,Chelsea,8,92,2
235,133,6,Kouyaté,3,Crystal Palace,Crystal Palace,31,48,2
240,137,6,Townsend,3,Crystal Palace,Crystal Palace,31,55,2
280,157,6,Pickford,1,Everton,Everton,11,48,2
305,184,6,Mitrović,4,Fulham,Fulham,54,55,2
315,191,6,Anguissa,3,Fulham,Fulham,54,44,2
390,228,6,Tielemans,3,Leicester,Leicester,13,64,2
395,231,6,Maddison,3,Leicester,Leicester,13,72,2
420,243,6,Wijnaldum,3,Liverpool,Liverpool,14,53,2
435,252,6,Alisson,1,Liverpool,Liverpool,14,60,2
440,254,6,Salah,3,Liverpool,Liverpool,14,129,2
445,255,6,Robertson,2,Liverpool,Liverpool,14,73,2
450,270,6,Walker,2,Man City,Man City,43,61,2
455,271,6,Gündogan,3,Man City,Man City,43,55,2
470,275,6,Mahrez,3,Man City,Man City,43,81,2
480,278,6,Ederson,1,Man City,Man City,43,61,2
490,281,6,Bernardo Silva,3,Man City,Man City,43,74,2
505,286,6,Rodrigo,3,Man City,Man City,43,53,2
530,299,6,Fred,3,Man Utd,Man Utd,1,53,2
545,306,6,Rashford,3,Man Utd,Man Utd,1,96,2
565,323,6,Fernández,2,Newcastle,Newcastle,4,47,2
740,419,6,Ajayi,2,West Brom,West Brom,35,48,2
745,422,6,Furlong,2,West Brom,West Brom,35,45,2
755,432,6,Ogbonna,2,West Ham,West Ham,21,47,2
760,435,6,Cresswell,2,West Ham,West Ham,21,57,2
775,442,6,Masuaku,2,West Ham,West Ham,21,43,2
785,445,6,Bowen,3,West Ham,West Ham,21,58,2
790,448,6,Rice,3,West Ham,West Ham,21,47,2
795,449,6,Soucek,3,West Ham,West Ham,21,52,2
800,450,6,Fornals,3,West Ham,West Ham,21,58,2
805,455,6,Patrício,1,Wolves,Wolves,39,53,2
815,458,6,Boly,2,Wolves,Wolves,39,54,2
820,459,6,Coady,2,Wolves,Wolves,39,49,2
830,464,6,Dendoncker,3,Wolves,Wolves,39,46,2
