,GW,element,web_name,element_type,team,team_name,team_code,now_cost,total_points
205,26,403,Kane,4,17,Spurs,6,119,20
414,26,344,van Aanholt,2,5,Crystal Palace,31,49,15
94,26,83,Fàbregas,3,4,Chelsea,8,70,13
235,26,184,Vardy,4,8,Leicester,13,99,13
419,26,90,Pedro,3,4,Chelsea,8,68,12
460,26,126,Coleman,2,6,Everton,11,56,12
100,26,394,Eriksen,3,17,Spurs,6,89,11
183,26,436,McAuley,2,19,West Brom,35,50,10
214,26,488,Gueye,3,6,Everton,11,50,10
496,26,160,Huddlestone,3,7,Hull,88,45,9
498,26,425,Deeney,4,18,Watford,57,66,9
510,26,100,Hennessey,1,5,Crystal Palace,31,43,9
42,26,374,Ayew,3,20,West Ham,21,71,8
59,26,398,Alli,3,17,Spurs,6,91,8
123,26,179,Drinkwater,3,8,Leicester,13,53,8
211,26,380,Lloris,1,17,Spurs,6,55,8
369,26,58,Keane,2,3,Burnley,90,50,8
421,26,203,Coutinho,3,9,Liverpool,14,87,8
448,26,536,Fraser,3,2,Bournemouth,91,46,8
112,26,433,Dawson,2,19,West Brom,35,49,7
165,26,204,Can,3,9,Liverpool,14,48,7
178,26,500,Llorente,4,16,Swansea,80,63,7
233,26,103,Tomkins,2,5,Crystal Palace,31,48,7
281,26,48,King,3,2,Bournemouth,91,62,7
427,26,132,Funes Mori,2,6,Everton,11,45,7
435,26,640,Brady,3,3,Burnley,90,55,7
54,26,359,Williams,2,6,Everton,11,52,6
63,26,386,Davies,2,17,Spurs,6,50,6
147,26,97,Costa,4,4,Chelsea,8,104,6
237,26,385,Vertonghen,2,17,Spurs,6,58,6
251,26,123,Robles,1,6,Everton,11,47,6
308,26,384,Walker,2,17,Spurs,6,62,6
313,26,125,Baines,2,6,Everton,11,58,6
335,26,190,Sakho,2,5,Crystal Palace,31,47,6
441,26,143,Lukaku,4,6,Everton,11,101,6
101,26,168,Fuchs,2,8,Leicester,13,53,5
159,26,82,Hazard,3,4,Chelsea,8,105,5
200,26,368,Sigurdsson,3,16,Swansea,80,74,5
253,26,105,Ward,2,5,Crystal Palace,31,48,5
296,26,647,Grosicki,3,7,Hull,88,55,5
342,26,177,Albrighton,3,8,Leicester,13,50,5
390,26,392,Chadli,3,19,West Brom,35,58,5
522,26,118,Cabaye,3,5,Crystal Palace,31,56,5
206,26,153,Maguire,2,7,Hull,88,44,4
298,26,165,Schmeichel,1,8,Leicester,13,49,4
301,26,133,Mirallas,3,6,Everton,11,59,4
41,26,120,Townsend,3,5,Crystal Palace,31,57,3
64,26,430,Foster,1,19,West Brom,35,47,3
167,26,390,Dier,3,17,Spurs,6,50,3
240,26,110,Puncheon,3,5,Crystal Palace,31,51,3
273,26,340,Pickford,1,15,Sunderland,56,42,3
326,26,646,Milivojevic,3,5,Crystal Palace,31,50,3
383,26,264,Schneiderlin,3,6,Everton,11,45,3
385,26,391,Dembélé,3,17,Spurs,6,54,3
443,26,134,Barkley,3,6,Everton,11,70,3
478,26,32,Steve Cook,2,2,Bournemouth,91,48,3
494,26,512,Davies,3,6,Everton,11,44,3
515,26,111,Zaha,3,5,Crystal Palace,31,58,3
0,26,454,Cresswell,2,20,West Ham,21,51,2
17,26,261,Januzaj,3,15,Sunderland,56,53,2
20,26,158,Elmohamady,3,7,Hull,88,46,2
32,26,644,N'Diaye,3,7,Hull,88,41,2
36,26,638,Ranocchia,2,7,Hull,88,45,2
38,26,152,Robertson,2,7,Hull,88,44,2
40,26,68,Gray,4,3,Burnley,90,60,2
65,26,278,Gibson,2,12,Middlesbrough,25,49,2
68,26,56,Mee,2,3,Burnley,90,44,2
72,26,280,Bernardo,2,12,Middlesbrough,25,42,2
99,26,213,Christian Benteke,4,5,Crystal Palace,31,72,2
103,26,438,Brunt,2,19,West Brom,35,48,2
129,26,172,Simpson,2,8,Leicester,13,49,2
131,26,439,Fletcher,3,19,West Brom,35,44,2
132,26,451,Randolph,1,20,West Ham,21,44,2
161,26,147,Jakupovic,1,7,Hull,88,41,2
171,26,416,Capoue,3,18,Watford,57,45,2
184,26,78,Cahill,2,4,Chelsea,8,67,2
188,26,62,Boyd,3,3,Burnley,90,51,2
191,26,485,Wijnaldum,3,9,Liverpool,14,75,2
209,26,407,Gomes,1,18,Watford,57,49,2
219,26,367,Cork,3,16,Swansea,80,46,2
222,26,17,Wilshere,3,2,Bournemouth,91,58,2
223,26,157,Livermore,3,19,West Brom,35,47,2
230,26,208,Milner,3,9,Liverpool,14,63,2
247,26,355,Defoe,4,15,Sunderland,56,74,2
254,26,626,Barton,3,3,Burnley,90,41,2
255,26,202,Allen,3,14,Stoke,110,49,2
269,26,431,Evans,2,19,West Brom,35,44,2
314,26,200,Lucas,3,9,Liverpool,14,44,2
331,26,637,Niang,4,18,Watford,57,58,2
337,26,462,Lanzini,3,20,West Ham,21,59,2
339,26,561,Alonso,2,4,Chelsea,8,69,2
344,26,38,Pugh,3,2,Bournemouth,91,46,2
352,26,290,de Roon,3,12,Middlesbrough,25,43,2
361,26,55,Lowton,2,3,Burnley,90,45,2
374,26,464,Antonio,3,20,West Ham,21,67,2
377,26,413,Britos,2,18,Watford,57,42,2
388,26,95,Kanté,3,4,Chelsea,8,47,2
426,26,486,Sobhi,3,14,Stoke,110,48,2
434,26,176,Mahrez,3,8,Leicester,13,89,2
437,26,209,Firmino,3,9,Liverpool,14,85,2
439,26,173,Huth,2,8,Leicester,13,49,2
440,26,155,Snodgrass,3,20,West Ham,21,55,2
451,26,212,Mané,3,9,Liverpool,14,93,2
466,26,186,Okazaki,4,8,Leicester,13,56,2
469,26,188,Mignolet,1,9,Liverpool,14,48,2
470,26,466,Feghouli,3,20,West Ham,21,50,2
474,26,57,Ward,2,3,Burnley,90,45,2
492,26,397,Carroll,3,16,Swansea,80,41,2
495,26,54,Heaton,1,3,Burnley,90,51,2
508,26,274,Valdés,1,12,Middlesbrough,25,45,2
513,26,628,Ndidi,3,8,Leicester,13,46,2
5,26,163,Hernández,4,7,Hull,88,59,1
14,26,34,Smith,2,2,Bournemouth,91,46,1
31,26,558,Mawson,2,16,Swansea,80,46,1
33,26,412,Nyom,2,19,West Brom,35,44,1
50,26,29,Boruc,1,2,Bournemouth,91,45,1
61,26,52,Afobe,4,2,Bournemouth,91,53,1
74,26,343,Jones,2,15,Sunderland,56,44,1
86,26,140,Oviedo,3,15,Sunderland,56,42,1
96,26,33,Daniels,2,2,Bournemouth,91,52,1
98,26,459,Kouyaté,3,20,West Ham,21,50,1
111,26,408,Cathcart,2,18,Watford,57,43,1
